origin,execution_date,origin_index,simulation_only,requested_quantity,reference_weight,action,output_candidate,budget_source,used_band,exposure_multiplier,filter_direction,return_threshold,observed_daily_return,addition_allowed,normal_requested_quantity,addition_suppressed,own_close_equity,own_close_shares,signal_state,decision_time,source_model,source_cost,node,cost,used_zero_count,waiting_zero_confirmation,exit_policy,entry_mode,exit_reasons,entry_rearmed,learning_cycle_id,learning_status,continuation_prediction,learning_fit_origin,model_selection_index,model_selection_origin,fixed_prediction_identity,negative_confirmation_count,learned_exit_requested,log_holding_days,cycle_return,cycle_drawdown,mom5,mom20,sma120,vol20
2025-07-31,2025-08-01,3203,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-07-31 15:05:00,DOWNSIDE_REFERENCE_RISK,BASE,DOWNSIDE_REFERENCE_RISK,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,2020-06-30,1967,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-06-29 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,2020-07-01,1968,True,29000,0.5767908587043085,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-06-30 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,2020-07-02,1969,True,0,0.6135653598431193,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-07-01 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,2020-07-03,1970,True,0,0.5835964060661007,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-07-02 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,2020-07-06,1971,True,0,0.5716798086260451,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-07-03 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,2020-07-07,1972,True,-29000,0.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-07-06 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,2020-07-08,1973,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-07-07 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,2020-07-09,1974,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-07-08 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,2020-07-10,1975,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-07-09 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,2020-12-14,2080,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-11 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-14,2020-12-15,2081,True,31800,0.7082581398919966,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-14 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-15,2020-12-16,2082,True,0,0.7078541789964476,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-15 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,2020-12-17,2083,True,0,0.7083516406054013,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-16 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-17,2020-12-18,2084,True,0,0.6829682060789759,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-17 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,2020-12-21,2085,True,0,0.6756363195851889,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-18 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-21,2020-12-22,2086,True,0,0.6861469260016916,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-21 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-22,2020-12-23,2087,True,0,0.6499913604242169,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-22 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-23,2020-12-24,2088,True,0,0.6691569511113057,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-23 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-24,2020-12-25,2089,True,0,0.6690169457262148,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-24 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-25,2020-12-28,2090,True,0,0.6942162152468899,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-25 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-28,2020-12-29,2091,True,0,0.7006100298697658,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-28 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,2020-12-30,2092,True,5100,0.8292119030114986,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-29 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,2020-12-31,2093,True,0,0.7800488910005585,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-30 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2020-12-31,2021-01-04,2094,True,-6700,0.6817222233325146,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2020-12-31 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,2021-01-05,2095,True,14000,1.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-04 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-05,2021-01-06,2096,True,0,0.9974455048169513,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-05 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,2021-01-07,2097,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-06 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-07,2021-01-08,2098,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-07 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,2021-01-11,2099,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-08 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,2021-01-12,2100,True,0,0.9973874547847011,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-11 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-12,2021-01-13,2101,True,-4500,0.8983139469773422,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-12 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,2021-01-14,2102,True,-15100,0.5563839938360226,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-13 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-14,2021-01-15,2103,True,0,0.5043464419144651,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-14 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,2021-01-18,2104,True,0,0.5070367280063931,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-15 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,2021-01-19,2105,True,0,0.5127276728242867,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-18 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,2021-01-20,2106,True,-24600,0.00047365058297574016,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-19 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,2021-01-21,2107,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-20 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2021-01-21,2021-01-22,2108,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2021-01-21 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-23,2024-09-24,2997,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2024-09-23 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-24,2024-09-25,2998,True,24500,0.3191876984547226,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2024-09-24 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-25,2024-09-26,2999,True,0,0.3191876984547226,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2024-09-25 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-26,2024-09-27,3000,True,0,0.3336725704285171,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2024-09-26 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-27,2024-09-30,3001,True,-24500,0.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2024-09-27 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-09-30,2024-10-08,3002,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2024-09-30 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-10-08,2024-10-09,3003,True,13800,0.22144622118232143,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2024-10-08 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2024-10-09,2024-10-10,3004,True,0,0.17655570224403136,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2024-10-09 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-07,2025-04-08,3124,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-07 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-08,2025-04-09,3125,True,49700,0.6808123015452774,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-08 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-09,2025-04-10,3126,True,23500,1.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-09 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-10,2025-04-11,3127,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-10 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-11,2025-04-14,3128,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-11 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,2025-04-15,3129,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-14 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,2025-04-16,3130,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-15 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,2025-04-17,3131,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-16 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,2025-04-18,3132,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-17 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-18,2025-04-21,3133,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-18 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,2025-04-22,3134,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-21 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,2025-04-23,3135,True,-72900,0.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-22 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,2025-04-24,3136,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-23 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,2025-04-25,3137,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-24 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,2025-04-28,3138,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-04-25 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,2025-05-30,3159,True,0,0.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-05-29 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,2025-06-03,3160,True,4300,0.0600474927351764,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-05-30 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-03,2025-06-04,3161,True,0,0.060071809707543444,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-03 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-04,2025-06-05,3162,True,0,0.07616332616120185,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-04 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-05,2025-06-06,3163,True,0,0.11256241190368343,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-05 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,2025-06-09,3164,True,0,0.1211839476268968,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-06 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-09,2025-06-10,3165,True,0,0.1505498163121498,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-09 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-10,2025-06-11,3166,True,0,0.07608338043687074,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-10 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,2025-06-12,3167,True,8600,0.18324390379950464,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-11 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-12,2025-06-13,3168,True,0,0.21112839719009358,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-12 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-13,2025-06-16,3169,True,0,0.12162403107710903,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-13 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-16,2025-06-17,3170,True,0,0.16802003488170117,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-16 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-17,2025-06-18,3171,True,0,0.11212587783210647,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-17 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-18,2025-06-19,3172,True,0,0.12833278812950516,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-18 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-19,2025-06-20,3173,True,-12900,0.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-19 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-20,2025-06-23,3174,True,500,0.007376372429415994,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-20 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-23,2025-06-24,3175,True,0,0.07523394031528471,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-23 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-24,2025-06-25,3176,True,15700,0.2251698950724231,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-24 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-25,2025-06-26,3177,True,-16200,0.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-25 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-26,2025-06-27,3178,True,71200,1.0,调整到中文方案所定仓位,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-26 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-27,2025-06-30,3179,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-27 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
2025-06-30,2025-07-01,3180,True,0,1.0,维持当前份额,,,,,,,,,,,,,MODEL_VIEW_AVAILABLE,2025-06-30 15:05:00,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,,,,,,,,,,,,,,,,,,,,
