date,open,mark,mark_clock,cash,shares,dividend_receivable,equity,net_return,pnl,price_pnl,dividend_recognized,dividend_paid,exposure,accounting_error,origin,terminal_unliquidated,turnover,requested_quantity,filled_quantity,open_price,fill_price,commission,slippage_cost,notional,status,cash_before,shares_before,cash_after,shares_after,node,cost,cycle_id,mode,execution_reasons
2025-04-21,3.865,3.875,CLOSE,183443.18996000008,19900,0.0,260555.68996000008,0.00015277379052047735,39.79999999998836,39.799999999995634,0.0,0.0,0.2959540051182077,-7.275957614183426e-12,2025-04-18,False,0.0,0,0,3.865,,0.0,0.0,0.0,NO_TRADE,183443.18996000008,19900,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-04-22,3.875,3.878,CLOSE,183443.18996000008,19900,0.0,260615.38996000006,0.00022912568138178102,59.69999999998254,59.70000000000226,0.0,0.0,0.2961152831835625,-1.972466634470038e-11,2025-04-21,False,0.0,0,0,3.875,,0.0,0.0,0.0,NO_TRADE,183443.18996000008,19900,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-04-23,3.892,3.882,CLOSE,183443.18996000008,19900,0.0,260694.9899600001,0.00030543092644008674,79.60000000003492,79.60000000000005,0.0,0.0,0.29633020570074314,3.487343747110572e-11,2025-04-22,False,0.0,0,0,3.892,,0.0,0.0,0.0,NO_TRADE,183443.18996000008,19900,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-04-24,3.882,3.882,CLOSE,183443.18996000008,19900,0.0,260694.9899600001,0.0,0.0,0.0,0.0,0.0,0.29633020570074314,0.0,2025-04-23,False,0.0,0,0,3.882,,0.0,0.0,0.0,NO_TRADE,183443.18996000008,19900,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-04-25,3.887,3.882,CLOSE,183443.18996000008,19900,0.0,260694.9899600001,0.0,0.0,0.0,0.0,0.0,0.29633020570074314,0.0,2025-04-24,False,0.0,0,0,3.887,,0.0,0.0,0.0,NO_TRADE,183443.18996000008,19900,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-05-29,3.945,3.966,CLOSE,261356.00428000005,0,0.0,261356.00428000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-28,False,0.0,0,0,3.945,,0.0,0.0,0.0,NO_TRADE,261356.00428000005,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-05-30,3.959,3.959,CLOSE,261356.00428000005,0,0.0,261356.00428000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-05-29,False,0.0,0,0,3.959,,0.0,0.0,0.0,NO_TRADE,261356.00428000005,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-03,3.946,3.957,CLOSE,735.8906800000404,66000,0.0,261897.89068000004,0.0020733650313211616,541.8863999999885,725.9999999999786,0.0,0.0,0.9971901618677059,-4.661160346586257e-12,2025-05-30,False,0.9969849390597668,66000,66000,3.946,3.948,52.113600000000005,131.99999999998545,260568.0,FILLED,261356.00428000005,0,735.8906800000404,66000.0,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-04,3.959,3.974,CLOSE,735.8906800000404,66000,0.0,263019.89068000007,0.004284112396196971,1122.000000000029,1122.000000000023,0.0,0.0,0.9972021481793734,6.139089236967266e-12,2025-06-03,False,0.0,0,0,3.959,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-05,3.978,3.984,CLOSE,735.8906800000404,66000,0.0,263679.89068000007,0.002509315923954203,660.0,659.9999999999859,0.0,0.0,0.9972091513004564,1.4097167877480388e-11,2025-06-04,False,0.0,0,0,3.978,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-06,3.987,3.986,CLOSE,735.8906800000404,66000,0.0,263811.89068000007,0.0005006070036648325,132.0,132.00000000001478,0.0,0.0,0.9972105477198043,-1.4779288903810084e-11,2025-06-05,False,0.0,0,0,3.987,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-09,3.989,3.995,CLOSE,735.8906800000404,66000,0.0,264405.89068000007,0.0022516043475862,594.0,593.9999999999932,0.0,0.0,0.9972168143527078,6.821210263296962e-12,2025-06-06,False,0.0,0,0,3.989,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-10,3.997,3.972,CLOSE,735.8906800000404,66000,0.0,262887.89068000007,-0.005741173148964274,-1518.0,-1518.0000000000086,0.0,0.0,0.9972007433355087,8.640199666842818e-12,2025-06-09,False,0.0,0,0,3.997,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-11,3.974,4.004,CLOSE,735.8906800000404,66000,0.0,264999.89068000007,0.00803384284661024,2112.0,2111.9999999999727,0.0,0.0,0.9972230528921663,2.7284841053187847e-11,2025-06-10,False,0.0,0,0,3.974,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-12,3.998,4.006,CLOSE,735.8906800000404,66000,0.0,265131.89068000007,0.0004981134130330744,132.0,132.00000000004405,0.0,0.0,0.9972244354381034,-4.405364961712621e-11,2025-06-11,False,0.0,0,0,3.998,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-13,3.998,3.98,CLOSE,735.8906800000404,66000,0.0,263415.89068000007,-0.006472250454665707,-1716.0,-1716.0000000000161,0.0,0.0,0.9972063542632132,1.6143530956469476e-11,2025-06-12,False,0.0,0,0,3.998,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-16,3.974,3.99,CLOSE,735.8906800000404,66000,0.0,264075.89068000007,0.0025055436036764966,660.0,660.0000000000152,0.0,0.0,0.9972133363704458,-1.5234036254696548e-11,2025-06-13,False,0.0,0,0,3.974,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-17,3.991,3.989,CLOSE,735.8906800000404,66000,0.0,264009.89068000007,-0.0002499281544787735,-66.0,-66.00000000002206,0.0,0.0,0.9972126397306379,2.205524651799351e-11,2025-06-16,False,0.0,0,0,3.991,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-18,3.903,3.904,CLOSE,735.8906800000404,66000,5808.0,264207.89068000007,0.0007499719025299001,198.0,-5609.999999999997,5808.0,0.0,0.9752320391977777,-2.7284841053187847e-12,2025-06-17,False,0.0,0,0,3.903,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-19,3.898,3.873,CLOSE,735.8906800000404,66000,5808.0,262161.89068000007,-0.007743901950597154,-2046.0,-2045.9999999999798,0.0,0.0,0.9750387416606342,-2.0236257114447653e-11,2025-06-18,False,0.0,0,0,3.898,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-20,3.872,3.878,CLOSE,735.8906800000404,66000,5808.0,262491.89068000007,0.0012587641901118385,330.0,329.99999999999295,0.0,0.0,0.975070122497698,7.048583938740194e-12,2025-06-19,False,0.0,0,0,3.872,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-23,3.869,3.891,CLOSE,735.8906800000404,66000,5808.0,263349.89068000007,0.003268672406516293,858.0,857.9999999999934,0.0,0.0,0.975151344611904,6.59383658785373e-12,2025-06-20,False,0.0,0,0,3.869,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-24,3.896,3.936,CLOSE,735.8906800000404,66000,5808.0,266319.89068000007,0.011277771911471612,2970.0,2969.9999999999955,0.0,0.0,0.9754284568708277,4.547473508864641e-12,2025-06-23,False,0.0,0,0,3.896,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-25,3.939,4.001,CLOSE,735.8906800000404,66000,5808.0,270609.89068000007,0.016108447585519325,4290.0,4290.0000000000255,0.0,0.0,0.9758179914874645,-2.546585164964199e-11,2025-06-24,False,0.0,0,0,3.939,,0.0,0.0,0.0,NO_TRADE,735.8906800000404,66000,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-26,3.995,3.986,CLOSE,264221.18308,0,5808.0,270029.18308,-0.0021459215645845964,-580.7076000000816,-396.000000000015,0.0,0.0,0.0,-5.17843545821961e-11,2025-06-25,False,0.9752940507121969,-66000,-66000,3.995,3.993,52.7076,132.00000000001478,263538.0,FILLED,735.8906800000404,66000,264221.18308,0.0,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-27,3.99,3.963,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,5808.0,0.0,0.0,2025-06-26,False,0.0,0,0,3.99,,0.0,0.0,0.0,NO_TRADE,264221.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-06-30,3.961,3.982,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-27,False,0.0,0,0,3.961,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-01,3.98,3.988,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-30,False,0.0,0,0,3.98,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-02,3.985,3.992,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-01,False,0.0,0,0,3.985,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-03,3.994,4.015,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02,False,0.0,0,0,3.994,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-04,4.011,4.032,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-03,False,0.0,0,0,4.011,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-07,4.026,4.014,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2025-07-04,False,0.0,0,0,4.026,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-08,4.016,4.048,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-07,False,0.0,0,0,4.016,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-09,4.048,4.045,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-08,False,0.0,0,0,4.048,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-10,4.045,4.065,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-09,False,0.0,0,0,4.045,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-11,4.066,4.079,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-10,False,0.0,0,0,4.066,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-14,4.078,4.078,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-11,False,0.0,0,0,4.078,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-15,4.082,4.078,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-14,False,0.0,0,0,4.082,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-16,4.079,4.069,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-15,False,0.0,0,0,4.079,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-17,4.069,4.102,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-16,False,0.0,0,0,4.069,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-18,4.108,4.132,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-17,False,0.0,0,0,4.108,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-21,4.137,4.157,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-18,False,0.0,0,0,4.137,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-22,4.159,4.201,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-21,False,0.0,0,0,4.159,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-23,4.204,4.199,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-22,False,0.0,0,0,4.204,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-24,4.195,4.225,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-23,False,0.0,0,0,4.195,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-25,4.225,4.203,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-24,False,0.0,0,0,4.225,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-28,4.203,4.214,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-25,False,0.0,0,0,4.203,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-29,4.208,4.235,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-28,False,0.0,0,0,4.208,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-30,4.227,4.232,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-29,False,0.0,0,0,4.227,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2025-07-31,4.221,4.155,CLOSE,270029.18308,0,0.0,270029.18308,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2025-07-30,False,0.0,0,0,4.221,,0.0,0.0,0.0,NO_TRADE,270029.18308,0,,,DOWNSIDE_REFERENCE_RISK,BASE,,,
2020-06-29,4.15,4.128,CLOSE,210404.23099999997,0,0.0,210404.23099999997,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2020-06-24,False,0.0,0,0,4.15,,0.0,0.0,0.0,NO_TRADE,210404.23099999997,0,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-06-30,4.148,4.178,CLOSE,210404.23099999997,0,0.0,210404.23099999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-06-29,False,0.0,0,0,4.148,,0.0,0.0,0.0,NO_TRADE,210404.23099999997,0,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-07-01,4.187,4.272,CLOSE,88869.92899999996,29000,0.0,212757.92899999995,0.011186552612622913,2353.697999999975,2464.999999999999,0.0,0.0,0.5822955721664316,-2.093258899549255e-11,2020-06-30,False,0.5775073981283201,29000,29000,4.187,4.19,24.302000000000003,87.0000000000033,121510.00000000001,FILLED,210404.23099999997,0,88869.92899999996,29000.0,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-07-02,4.27,4.37,CLOSE,88869.92899999996,29000,0.0,215599.92899999995,0.013357904043143742,2842.0,2841.999999999996,0.0,0.0,0.5878016778011093,4.092726157978177e-12,2020-07-01,False,0.0,0,0,4.27,,0.0,0.0,0.0,NO_TRADE,88869.92899999996,29000,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-07-03,4.386,4.457,CLOSE,88869.92899999996,29000,0.0,218122.92899999995,0.011702230198786356,2523.0,2522.9999999999927,0.0,0.0,0.5925695230325833,7.275957614183426e-12,2020-07-02,False,0.0,0,0,4.386,,0.0,0.0,0.0,NO_TRADE,88869.92899999996,29000,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-07-06,4.527,4.784,CLOSE,88869.92899999996,29000,0.0,227605.92899999995,0.04347548441365379,9483.0,9483.0,0.0,0.0,0.6095447539945237,0.0,2020-07-03,False,0.0,0,0,4.527,,0.0,0.0,0.0,NO_TRADE,88869.92899999996,29000,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-07-07,4.821,4.736,CLOSE,228563.98459999997,0,0.0,228563.98459999997,0.004209273476351472,958.0556000000215,1072.9999999999977,0.0,0.0,0.0,1.3358203432289883e-12,2020-07-06,False,0.6109963896148913,-29000,-29000,4.821,4.8180000000000005,27.94440000000001,86.99999999997755,139722.00000000003,FILLED,88869.92899999996,29000,228563.98459999997,0.0,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-07-08,4.734,4.798,CLOSE,228563.98459999997,0,0.0,228563.98459999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-07,False,0.0,0,0,4.734,,0.0,0.0,0.0,NO_TRADE,228563.98459999997,0,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-07-09,4.796,4.872,CLOSE,228563.98459999997,0,0.0,228563.98459999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-07-08,False,0.0,0,0,4.796,,0.0,0.0,0.0,NO_TRADE,228563.98459999997,0,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-11,5.02,4.954,CLOSE,224572.32519999996,0,0.0,224572.32519999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-10,False,0.0,0,0,5.02,,0.0,0.0,0.0,NO_TRADE,224572.32519999996,0,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-14,4.959,4.998,CLOSE,224572.32519999996,0,0.0,224572.32519999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-12-11,False,0.0,0,0,4.959,,0.0,0.0,0.0,NO_TRADE,224572.32519999996,0,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-15,4.998,5.013,CLOSE,65508.71883999996,31800,0.0,224922.11883999995,0.0015575990482730173,349.79363999998895,476.9999999999898,0.0,0.0,0.7087493254205022,2.7569058147491887e-12,2020-12-14,False,0.7081540428384007,31800,31800,4.998,5.001,31.806360000000005,95.40000000000362,159031.80000000002,FILLED,224572.32519999996,0,65508.71883999996,31800.0,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-16,5.02,5.023,CLOSE,65508.71883999996,31800,0.0,225240.11883999995,0.001413822711790358,318.0,317.99999999999324,0.0,0.0,0.7091605208815651,6.764366844436154e-12,2020-12-15,False,0.0,0,0,5.02,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-17,5.022,5.094,CLOSE,65508.71883999996,31800,0.0,227497.91883999997,0.010023969138481359,2257.8000000000175,2257.8000000000197,0.0,0.0,0.71204695333467,-2.2737367544323206e-12,2020-12-16,False,0.0,0,0,5.022,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-18,5.09,5.065,CLOSE,65508.71883999996,31800,0.0,226575.71883999996,-0.004053663456361489,-922.2000000000116,-922.1999999999973,0.0,0.0,0.710874937635043,-1.432454155292362e-11,2020-12-17,False,0.0,0,0,5.09,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-21,5.062,5.11,CLOSE,65508.71883999996,31800,0.0,228006.71883999996,0.006315769436046725,1431.0,1430.9999999999977,0.0,0.0,0.7126895243557728,2.2737367544323206e-12,2020-12-18,False,0.0,0,0,5.062,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-22,5.099,5.033,CLOSE,65508.71883999996,31800,0.0,225558.11883999998,-0.010739157216319795,-2448.5999999999767,-2448.5999999999985,0.0,0.0,0.7095705569061397,2.1827872842550278e-11,2020-12-21,False,0.0,0,0,5.099,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-23,5.04,5.074,CLOSE,65508.71883999996,31800,0.0,226861.91883999994,0.005780328399195511,1303.7999999999593,1303.7999999999836,0.0,0.0,0.7112396863477046,-2.432898327242583e-11,2020-12-22,False,0.0,0,0,5.04,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-24,5.074,5.074,CLOSE,65508.71883999996,31800,0.0,226861.91883999994,0.0,0.0,0.0,0.0,0.0,0.7112396863477046,0.0,2020-12-23,False,0.0,0,0,5.074,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-25,5.054,5.116,CLOSE,65508.71883999996,31800,0.0,228197.51883999995,0.005887281597675154,1335.6000000000058,1335.599999999994,0.0,0.0,0.712929749749246,1.1823431123048067e-11,2020-12-24,False,0.0,0,0,5.054,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-28,5.112,5.13,CLOSE,65508.71883999996,31800,0.0,228642.71883999996,0.001950941457484312,445.20000000001164,445.2000000000075,0.0,0.0,0.713488716490282,4.149569576838985e-12,2020-12-25,False,0.0,0,0,5.112,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-29,5.138,5.114,CLOSE,65508.71883999996,31800,0.0,228133.91883999994,-0.002225305938371336,-508.80000000001746,-508.8000000000005,0.0,0.0,0.7128497192653582,-1.693933882052079e-11,2020-12-28,False,0.0,0,0,5.138,,0.0,0.0,0.0,NO_TRADE,65508.71883999996,31800,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-30,5.11,5.178,CLOSE,39427.20357999996,36900,0.0,230495.40357999998,0.010351309231032113,2361.4847400000435,2381.9999999999995,0.0,0.0,0.8289458142434687,4.4565240386873484e-11,2020-12-29,False,0.11436636662579504,5100,5100,5.11,5.113,5.215260000000001,15.30000000000058,26076.300000000003,FILLED,65508.71883999996,31800,39427.20357999996,36900.0,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2020-12-31,5.188,5.287,CLOSE,39427.20357999996,36900,0.0,234517.50357999996,0.0174498056687018,4022.0999999999767,4022.0999999999995,0.0,0.0,0.8318794845667017,-2.2737367544323206e-11,2020-12-30,False,0.0,0,0,5.188,,0.0,0.0,0.0,NO_TRADE,39427.20357999996,36900,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2021-01-04,5.28,5.334,CLOSE,74776.03239999997,30200,0.0,235862.83239999996,0.005736581702700416,1345.3288199999952,1372.4999999999934,0.0,0.0,0.6829681402570997,2.533084852984757e-12,2020-12-31,False,0.15092640741402458,-6700,-6700,5.28,5.277,7.071180000000001,20.10000000000076,35355.9,FILLED,39427.20357999996,36900,74776.03239999997,30200.0,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2021-01-05,5.321,5.433,CLOSE,225.12519999996584,44200,0.0,240363.7252,0.019082670865102402,4500.892800000031,4557.8000000000075,0.0,0.0,0.9990633977742995,2.468425464030588e-11,2021-01-04,False,0.3165410729003893,14000,14000,5.321,5.324,14.907200000000001,42.00000000000159,74536.0,FILLED,74776.03239999997,30200,225.12519999996584,44200.0,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2021-01-06,5.447,5.482,CLOSE,225.12519999996584,44200,0.0,242529.52519999997,0.009010511041954716,2165.7999999999884,2165.8000000000166,0.0,0.0,0.9990717616759679,-2.8194335754960775e-11,2021-01-05,False,0.0,0,0,5.447,,0.0,0.0,0.0,NO_TRADE,225.12519999996584,44200,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2021-01-07,5.49,5.599,CLOSE,225.12519999996584,44200,0.0,247700.9252,0.02132276470559802,5171.400000000023,5171.4,0.0,0.0,0.999091141061269,2.3646862246096134e-11,2021-01-06,False,0.0,0,0,5.49,,0.0,0.0,0.0,NO_TRADE,225.12519999996584,44200,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2021-01-08,5.608,5.571,CLOSE,225.12519999996584,44200,0.0,246463.32519999996,-0.004996347910290466,-1237.600000000035,-1237.6000000000206,0.0,0.0,0.9990865772835885,-1.432454155292362e-11,2021-01-07,False,0.0,0,0,5.608,,0.0,0.0,0.0,NO_TRADE,225.12519999996584,44200,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2021-01-11,5.572,5.508,CLOSE,225.12519999996584,44200,0.0,243678.7252,-0.011298232699491262,-2784.5999999999767,-2784.5999999999876,0.0,0.0,0.9990761392903086,1.0913936421275139e-11,2021-01-08,False,0.0,0,0,5.572,,0.0,0.0,0.0,NO_TRADE,225.12519999996584,44200,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
2021-01-12,5.496,5.668,CLOSE,225.12519999996584,44200,0.0,250750.7252,0.029021819587227604,7072.0,7072.000000000006,0.0,0.0,0.9991021952186961,-6.366462912410498e-12,2021-01-11,False,0.0,0,0,5.496,,0.0,0.0,0.0,NO_TRADE,225.12519999996584,44200,,,EITHER_CONFIRMED_RUNS_AUXILIARY,BASE,,,
