market_id,instrument_id,field,xml_raw,sse_raw,xml_normalized,sse_normalized,xml_presence,sse_presence,match
102,000977,InstrumentName,浪潮信息,浪潮信息,浪潮信息,浪潮信息,True,True,True
102,000977,Quantity,200,200,200,200,True,True,True
102,000977,SubstitutionFlag,1,1,1,1,True,True,True
102,000977,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000977,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000977,SubstitutionCashAmount,15544,        15544.000,15544,15544.000,True,True,True
102,000977,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000988,InstrumentID,000988,000988,000988,000988,True,True,True
102,000988,InstrumentName,华工科技,华工科技,华工科技,华工科技,True,True,True
102,000988,Quantity,200,200,200,200,True,True,True
102,000988,SubstitutionFlag,1,1,1,1,True,True,True
102,000988,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000988,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000988,SubstitutionCashAmount,19120,        19120.000,19120,19120.000,True,True,True
102,000988,UnderlyingSecurityID,102,102,102,102,True,True,True
102,000999,InstrumentID,000999,000999,000999,000999,True,True,True
102,000999,InstrumentName,华润三九,华润三九,华润三九,华润三九,True,True,True
102,000999,Quantity,100,100,100,100,True,True,True
102,000999,SubstitutionFlag,1,1,1,1,True,True,True
102,000999,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,000999,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,000999,SubstitutionCashAmount,2490,         2490.000,2490,2490.000,True,True,True
102,000999,UnderlyingSecurityID,102,102,102,102,True,True,True
102,001280,InstrumentID,001280,001280,001280,001280,True,True,True
102,001280,InstrumentName,中国铀业,中国铀业,中国铀业,中国铀业,True,True,True
102,001280,Quantity,0,0,0,0,True,True,True
102,001280,SubstitutionFlag,2,2,2,2,True,True,True
102,001280,CreationPremiumRate,,-,,,False,True,True
102,001280,RedemptionDiscountRate,,-,,,False,True,True
102,001280,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,001280,UnderlyingSecurityID,102,102,102,102,True,True,True
102,001391,InstrumentID,001391,001391,001391,001391,True,True,True
102,001391,InstrumentName,国货航,国货航,国货航,国货航,True,True,True
102,001391,Quantity,200,200,200,200,True,True,True
102,001391,SubstitutionFlag,1,1,1,1,True,True,True
102,001391,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,001391,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,001391,SubstitutionCashAmount,820,          820.000,820,820.000,True,True,True
102,001391,UnderlyingSecurityID,102,102,102,102,True,True,True
102,001965,InstrumentID,001965,001965,001965,001965,True,True,True
102,001965,InstrumentName,招商公路,招商公路,招商公路,招商公路,True,True,True
102,001965,Quantity,300,300,300,300,True,True,True
102,001965,SubstitutionFlag,1,1,1,1,True,True,True
102,001965,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,001965,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,001965,SubstitutionCashAmount,2940,         2940.000,2940,2940.000,True,True,True
102,001965,UnderlyingSecurityID,102,102,102,102,True,True,True
102,001979,InstrumentID,001979,001979,001979,001979,True,True,True
102,001979,InstrumentName,招商蛇口,招商蛇口,招商蛇口,招商蛇口,True,True,True
102,001979,Quantity,600,600,600,600,True,True,True
102,001979,SubstitutionFlag,1,1,1,1,True,True,True
102,001979,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,001979,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,001979,SubstitutionCashAmount,4182,         4182.000,4182,4182.000,True,True,True
102,001979,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002001,InstrumentID,002001,002001,002001,002001,True,True,True
102,002001,InstrumentName,新和成,新和成,新和成,新和成,True,True,True
102,002001,Quantity,200,200,200,200,True,True,True
102,002001,SubstitutionFlag,1,1,1,1,True,True,True
102,002001,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002001,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002001,SubstitutionCashAmount,5372,         5372.000,5372,5372.000,True,True,True
102,002001,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002027,InstrumentID,002027,002027,002027,002027,True,True,True
102,002027,InstrumentName,分众传媒,分众传媒,分众传媒,分众传媒,True,True,True
102,002027,Quantity,1600,1600,1600,1600,True,True,True
102,002027,SubstitutionFlag,1,1,1,1,True,True,True
102,002027,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002027,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002027,SubstitutionCashAmount,7808,         7808.000,7808,7808.000,True,True,True
102,002027,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002028,InstrumentID,002028,002028,002028,002028,True,True,True
102,002028,InstrumentName,思源电气,思源电气,思源电气,思源电气,True,True,True
102,002028,Quantity,100,100,100,100,True,True,True
102,002028,SubstitutionFlag,1,1,1,1,True,True,True
102,002028,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002028,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002028,SubstitutionCashAmount,14720,        14720.000,14720,14720.000,True,True,True
102,002028,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002049,InstrumentID,002049,002049,002049,002049,True,True,True
102,002049,InstrumentName,紫光国微,紫光国微,紫光国微,紫光国微,True,True,True
102,002049,Quantity,100,100,100,100,True,True,True
102,002049,SubstitutionFlag,1,1,1,1,True,True,True
102,002049,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002049,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002049,SubstitutionCashAmount,6208,         6208.000,6208,6208.000,True,True,True
102,002049,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002050,InstrumentID,002050,002050,002050,002050,True,True,True
102,002050,InstrumentName,三花智控,三花智控,三花智控,三花智控,True,True,True
102,002050,Quantity,400,400,400,400,True,True,True
102,002050,SubstitutionFlag,1,1,1,1,True,True,True
102,002050,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002050,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002050,SubstitutionCashAmount,14184,        14184.000,14184,14184.000,True,True,True
102,002050,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002074,InstrumentID,002074,002074,002074,002074,True,True,True
102,002074,InstrumentName,国轩高科,国轩高科,国轩高科,国轩高科,True,True,True
102,002074,Quantity,200,200,200,200,True,True,True
102,002074,SubstitutionFlag,1,1,1,1,True,True,True
102,002074,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002074,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002074,SubstitutionCashAmount,5190,         5190.000,5190,5190.000,True,True,True
102,002074,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002142,InstrumentID,002142,002142,002142,002142,True,True,True
102,002142,InstrumentName,宁波银行,宁波银行,宁波银行,宁波银行,True,True,True
102,002142,Quantity,500,500,500,500,True,True,True
102,002142,SubstitutionFlag,1,1,1,1,True,True,True
102,002142,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002142,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002142,SubstitutionCashAmount,17250,        17250.000,17250,17250.000,True,True,True
102,002142,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002179,InstrumentID,002179,002179,002179,002179,True,True,True
102,002179,InstrumentName,中航光电,中航光电,中航光电,中航光电,True,True,True
102,002179,Quantity,200,200,200,200,True,True,True
102,002179,SubstitutionFlag,1,1,1,1,True,True,True
102,002179,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002179,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002179,SubstitutionCashAmount,6844,         6844.000,6844,6844.000,True,True,True
102,002179,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002202,InstrumentID,002202,002202,002202,002202,True,True,True
102,002202,InstrumentName,金风科技,金风科技,金风科技,金风科技,True,True,True
102,002202,Quantity,400,400,400,400,True,True,True
102,002202,SubstitutionFlag,1,1,1,1,True,True,True
102,002202,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002202,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002202,SubstitutionCashAmount,6996,         6996.000,6996,6996.000,True,True,True
102,002202,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002230,InstrumentID,002230,002230,002230,002230,True,True,True
102,002230,InstrumentName,科大讯飞,科大讯飞,科大讯飞,科大讯飞,True,True,True
102,002230,Quantity,300,300,300,300,True,True,True
102,002230,SubstitutionFlag,1,1,1,1,True,True,True
102,002230,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002230,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002230,SubstitutionCashAmount,11850,        11850.000,11850,11850.000,True,True,True
102,002230,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002236,InstrumentID,002236,002236,002236,002236,True,True,True
102,002236,InstrumentName,大华股份,大华股份,大华股份,大华股份,True,True,True
102,002236,Quantity,300,300,300,300,True,True,True
102,002236,SubstitutionFlag,1,1,1,1,True,True,True
102,002236,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002236,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002236,SubstitutionCashAmount,4893,         4893.000,4893,4893.000,True,True,True
102,002236,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002241,InstrumentID,002241,002241,002241,002241,True,True,True
102,002241,InstrumentName,歌尔股份,歌尔股份,歌尔股份,歌尔股份,True,True,True
102,002241,Quantity,400,400,400,400,True,True,True
102,002241,SubstitutionFlag,1,1,1,1,True,True,True
102,002241,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002241,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002241,SubstitutionCashAmount,9364,         9364.000,9364,9364.000,True,True,True
102,002241,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002304,InstrumentID,002304,002304,002304,002304,True,True,True
102,002304,InstrumentName,洋河股份,洋河股份,洋河股份,洋河股份,True,True,True
102,002304,Quantity,100,100,100,100,True,True,True
102,002304,SubstitutionFlag,1,1,1,1,True,True,True
102,002304,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002304,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002304,SubstitutionCashAmount,3959,         3959.000,3959,3959.000,True,True,True
102,002304,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002311,InstrumentID,002311,002311,002311,002311,True,True,True
102,002311,InstrumentName,海大集团,海大集团,海大集团,海大集团,True,True,True
102,002311,Quantity,100,100,100,100,True,True,True
102,002311,SubstitutionFlag,1,1,1,1,True,True,True
102,002311,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002311,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002311,SubstitutionCashAmount,4462,         4462.000,4462,4462.000,True,True,True
102,002311,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002352,InstrumentID,002352,002352,002352,002352,True,True,True
102,002352,InstrumentName,顺丰控股,顺丰控股,顺丰控股,顺丰控股,True,True,True
102,002352,Quantity,400,400,400,400,True,True,True
102,002352,SubstitutionFlag,1,1,1,1,True,True,True
102,002352,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002352,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002352,SubstitutionCashAmount,12888,        12888.000,12888,12888.000,True,True,True
102,002352,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002353,InstrumentID,002353,002353,002353,002353,True,True,True
102,002353,InstrumentName,杰瑞股份,杰瑞股份,杰瑞股份,杰瑞股份,True,True,True
102,002353,Quantity,100,100,100,100,True,True,True
102,002353,SubstitutionFlag,1,1,1,1,True,True,True
102,002353,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002353,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002353,SubstitutionCashAmount,12542,        12542.000,12542,12542.000,True,True,True
102,002353,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002371,InstrumentID,002371,002371,002371,002371,True,True,True
102,002371,InstrumentName,北方华创,北方华创,北方华创,北方华创,True,True,True
102,002371,Quantity,100,100,100,100,True,True,True
102,002371,SubstitutionFlag,1,1,1,1,True,True,True
102,002371,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002371,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002371,SubstitutionCashAmount,63817,        63817.000,63817,63817.000,True,True,True
102,002371,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002384,InstrumentID,002384,002384,002384,002384,True,True,True
102,002384,InstrumentName,东山精密,东山精密,东山精密,东山精密,True,True,True
102,002384,Quantity,200,200,200,200,True,True,True
102,002384,SubstitutionFlag,1,1,1,1,True,True,True
102,002384,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002384,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002384,SubstitutionCashAmount,35734,        35734.000,35734,35734.000,True,True,True
102,002384,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002415,InstrumentID,002415,002415,002415,002415,True,True,True
102,002415,InstrumentName,海康威视,海康威视,海康威视,海康威视,True,True,True
102,002415,Quantity,600,600,600,600,True,True,True
102,002415,SubstitutionFlag,1,1,1,1,True,True,True
102,002415,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002415,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002415,SubstitutionCashAmount,20922,        20922.000,20922,20922.000,True,True,True
102,002415,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002422,InstrumentID,002422,002422,002422,002422,True,True,True
102,002422,InstrumentName,科伦药业,科伦药业,科伦药业,科伦药业,True,True,True
102,002422,Quantity,200,200,200,200,True,True,True
102,002422,SubstitutionFlag,1,1,1,1,True,True,True
102,002422,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002422,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002422,SubstitutionCashAmount,8384,         8384.000,8384,8384.000,True,True,True
102,002422,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002460,InstrumentID,002460,002460,002460,002460,True,True,True
102,002460,InstrumentName,赣锋锂业,赣锋锂业,赣锋锂业,赣锋锂业,True,True,True
102,002460,Quantity,200,200,200,200,True,True,True
102,002460,SubstitutionFlag,1,1,1,1,True,True,True
102,002460,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002460,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002460,SubstitutionCashAmount,9818,         9818.000,9818,9818.000,True,True,True
102,002460,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002463,InstrumentID,002463,002463,002463,002463,True,True,True
102,002463,InstrumentName,沪电股份,沪电股份,沪电股份,沪电股份,True,True,True
102,002463,Quantity,200,200,200,200,True,True,True
102,002463,SubstitutionFlag,1,1,1,1,True,True,True
102,002463,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002463,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002463,SubstitutionCashAmount,22300,        22300.000,22300,22300.000,True,True,True
102,002463,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002466,InstrumentID,002466,002466,002466,002466,True,True,True
102,002466,InstrumentName,天齐锂业,天齐锂业,天齐锂业,天齐锂业,True,True,True
102,002466,Quantity,200,200,200,200,True,True,True
102,002466,SubstitutionFlag,1,1,1,1,True,True,True
102,002466,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002466,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002466,SubstitutionCashAmount,9070,         9070.000,9070,9070.000,True,True,True
102,002466,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002475,InstrumentID,002475,002475,002475,002475,True,True,True
102,002475,InstrumentName,立讯精密,立讯精密,立讯精密,立讯精密,True,True,True
102,002475,Quantity,800,800,800,800,True,True,True
102,002475,SubstitutionFlag,1,1,1,1,True,True,True
102,002475,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002475,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002475,SubstitutionCashAmount,43440,        43440.000,43440,43440.000,True,True,True
102,002475,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002493,InstrumentID,002493,002493,002493,002493,True,True,True
102,002493,InstrumentName,荣盛石化,荣盛石化,荣盛石化,荣盛石化,True,True,True
102,002493,Quantity,500,500,500,500,True,True,True
102,002493,SubstitutionFlag,1,1,1,1,True,True,True
102,002493,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002493,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002493,SubstitutionCashAmount,7190,         7190.000,7190,7190.000,True,True,True
102,002493,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002532,InstrumentID,002532,002532,002532,002532,True,True,True
102,002532,InstrumentName,天山铝业,天山铝业,天山铝业,天山铝业,True,True,True
102,002532,Quantity,500,500,500,500,True,True,True
102,002532,SubstitutionFlag,1,1,1,1,True,True,True
102,002532,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002532,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002532,SubstitutionCashAmount,6565,         6565.000,6565,6565.000,True,True,True
102,002532,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002558,InstrumentID,002558,002558,002558,002558,True,True,True
102,002558,InstrumentName,巨人网络,巨人网络,巨人网络,巨人网络,True,True,True
102,002558,Quantity,200,200,200,200,True,True,True
102,002558,SubstitutionFlag,1,1,1,1,True,True,True
102,002558,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002558,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002558,SubstitutionCashAmount,5534,         5534.000,5534,5534.000,True,True,True
102,002558,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002594,InstrumentID,002594,002594,002594,002594,True,True,True
102,002594,InstrumentName,比亚迪,比亚迪,比亚迪,比亚迪,True,True,True
102,002594,Quantity,400,400,400,400,True,True,True
102,002594,SubstitutionFlag,1,1,1,1,True,True,True
102,002594,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002594,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002594,SubstitutionCashAmount,34960,        34960.000,34960,34960.000,True,True,True
102,002594,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002600,InstrumentID,002600,002600,002600,002600,True,True,True
102,002600,InstrumentName,领益智造,领益智造,领益智造,领益智造,True,True,True
102,002600,Quantity,600,600,600,600,True,True,True
102,002600,SubstitutionFlag,1,1,1,1,True,True,True
102,002600,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002600,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002600,SubstitutionCashAmount,7578,         7578.000,7578,7578.000,True,True,True
102,002600,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002602,InstrumentID,002602,002602,002602,002602,True,True,True
102,002602,InstrumentName,世纪华通,世纪华通,世纪华通,世纪华通,True,True,True
102,002602,Quantity,900,900,900,900,True,True,True
102,002602,SubstitutionFlag,1,1,1,1,True,True,True
102,002602,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002602,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002602,SubstitutionCashAmount,14157,        14157.000,14157,14157.000,True,True,True
102,002602,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002625,InstrumentID,002625,002625,002625,002625,True,True,True
102,002625,InstrumentName,光启技术,光启技术,光启技术,光启技术,True,True,True
102,002625,Quantity,300,300,300,300,True,True,True
102,002625,SubstitutionFlag,1,1,1,1,True,True,True
102,002625,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002625,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002625,SubstitutionCashAmount,8517,         8517.000,8517,8517.000,True,True,True
102,002625,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002648,InstrumentID,002648,002648,002648,002648,True,True,True
102,002648,InstrumentName,卫星化学,卫星化学,卫星化学,卫星化学,True,True,True
102,002648,Quantity,300,300,300,300,True,True,True
102,002648,SubstitutionFlag,1,1,1,1,True,True,True
102,002648,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002648,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002648,SubstitutionCashAmount,8262,         8262.000,8262,8262.000,True,True,True
102,002648,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002709,InstrumentID,002709,002709,002709,002709,True,True,True
102,002709,InstrumentName,天赐材料,天赐材料,天赐材料,天赐材料,True,True,True
102,002709,Quantity,200,200,200,200,True,True,True
102,002709,SubstitutionFlag,1,1,1,1,True,True,True
102,002709,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002709,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002709,SubstitutionCashAmount,6766,         6766.000,6766,6766.000,True,True,True
102,002709,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002714,InstrumentID,002714,002714,002714,002714,True,True,True
102,002714,InstrumentName,牧原股份,牧原股份,牧原股份,牧原股份,True,True,True
102,002714,Quantity,400,400,400,400,True,True,True
102,002714,SubstitutionFlag,1,1,1,1,True,True,True
102,002714,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002714,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002714,SubstitutionCashAmount,17588,        17588.000,17588,17588.000,True,True,True
102,002714,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002736,InstrumentID,002736,002736,002736,002736,True,True,True
102,002736,InstrumentName,国信证券,国信证券,国信证券,国信证券,True,True,True
102,002736,Quantity,500,500,500,500,True,True,True
102,002736,SubstitutionFlag,1,1,1,1,True,True,True
102,002736,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002736,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002736,SubstitutionCashAmount,5130,         5130.000,5130,5130.000,True,True,True
102,002736,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002837,InstrumentID,002837,002837,002837,002837,True,True,True
102,002837,InstrumentName,英维克,英维克,英维克,英维克,True,True,True
102,002837,Quantity,100,100,100,100,True,True,True
102,002837,SubstitutionFlag,1,1,1,1,True,True,True
102,002837,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002837,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002837,SubstitutionCashAmount,6391,         6391.000,6391,6391.000,True,True,True
102,002837,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002916,InstrumentID,002916,002916,002916,002916,True,True,True
102,002916,InstrumentName,深南电路,深南电路,深南电路,深南电路,True,True,True
102,002916,Quantity,0,0,0,0,True,True,True
102,002916,SubstitutionFlag,2,2,2,2,True,True,True
102,002916,CreationPremiumRate,,-,,,False,True,True
102,002916,RedemptionDiscountRate,,-,,,False,True,True
102,002916,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,002916,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002920,InstrumentID,002920,002920,002920,002920,True,True,True
102,002920,InstrumentName,德赛西威,德赛西威,德赛西威,德赛西威,True,True,True
102,002920,Quantity,0,0,0,0,True,True,True
102,002920,SubstitutionFlag,2,2,2,2,True,True,True
102,002920,CreationPremiumRate,,-,,,False,True,True
102,002920,RedemptionDiscountRate,,-,,,False,True,True
102,002920,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,002920,UnderlyingSecurityID,102,102,102,102,True,True,True
102,002938,InstrumentID,002938,002938,002938,002938,True,True,True
102,002938,InstrumentName,鹏鼎控股,鹏鼎控股,鹏鼎控股,鹏鼎控股,True,True,True
102,002938,Quantity,100,100,100,100,True,True,True
102,002938,SubstitutionFlag,1,1,1,1,True,True,True
102,002938,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,002938,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,002938,SubstitutionCashAmount,8329,         8329.000,8329,8329.000,True,True,True
102,002938,UnderlyingSecurityID,102,102,102,102,True,True,True
102,003816,InstrumentID,003816,003816,003816,003816,True,True,True
102,003816,InstrumentName,中国广核,中国广核,中国广核,中国广核,True,True,True
102,003816,Quantity,1300,1300,1300,1300,True,True,True
102,003816,SubstitutionFlag,1,1,1,1,True,True,True
102,003816,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,003816,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,003816,SubstitutionCashAmount,5681,         5681.000,5681,5681.000,True,True,True
102,003816,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300014,InstrumentID,300014,300014,300014,300014,True,True,True
102,300014,InstrumentName,亿纬锂能,亿纬锂能,亿纬锂能,亿纬锂能,True,True,True
102,300014,Quantity,200,200,200,200,True,True,True
102,300014,SubstitutionFlag,1,1,1,1,True,True,True
102,300014,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300014,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300014,SubstitutionCashAmount,10208,        10208.000,10208,10208.000,True,True,True
102,300014,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300015,InstrumentID,300015,300015,300015,300015,True,True,True
102,300015,InstrumentName,爱尔眼科,爱尔眼科,爱尔眼科,爱尔眼科,True,True,True
102,300015,Quantity,700,700,700,700,True,True,True
102,300015,SubstitutionFlag,1,1,1,1,True,True,True
102,300015,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300015,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300015,SubstitutionCashAmount,5873,         5873.000,5873,5873.000,True,True,True
102,300015,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300033,InstrumentID,300033,300033,300033,300033,True,True,True
102,300033,InstrumentName,同花顺,同花顺,同花顺,同花顺,True,True,True
102,300033,Quantity,0,0,0,0,True,True,True
102,300033,SubstitutionFlag,2,2,2,2,True,True,True
102,300033,CreationPremiumRate,,-,,,False,True,True
102,300033,RedemptionDiscountRate,,-,,,False,True,True
102,300033,SubstitutionCashAmount,0,            0.000,0,0.000,True,True,True
102,300033,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300059,InstrumentID,300059,300059,300059,300059,True,True,True
102,300059,InstrumentName,东方财富,东方财富,东方财富,东方财富,True,True,True
102,300059,Quantity,2000,2000,2000,2000,True,True,True
102,300059,SubstitutionFlag,1,1,1,1,True,True,True
102,300059,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300059,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300059,SubstitutionCashAmount,38300,        38300.000,38300,38300.000,True,True,True
102,300059,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300122,InstrumentID,300122,300122,300122,300122,True,True,True
102,300122,InstrumentName,智飞生物,智飞生物,智飞生物,智飞生物,True,True,True
102,300122,Quantity,200,200,200,200,True,True,True
102,300122,SubstitutionFlag,1,1,1,1,True,True,True
102,300122,CreationPremiumRate,0.1,10%,0.1,0.1,True,True,True
102,300122,RedemptionDiscountRate,0.1,10%,0.1,0.1,True,True,True
102,300122,SubstitutionCashAmount,2650,         2650.000,2650,2650.000,True,True,True
102,300122,UnderlyingSecurityID,102,102,102,102,True,True,True
102,300124,InstrumentID,300124,300124,300124,300124,True,True,True
