report_year,report_end,section,rank,ts_code,stock_name,shares,fair_value_cents,reported_nav_pct,source_page,source_line,stock_weight,nav_weight,eps_growth,profit_revision,reported_earnings_yield,growth_institution_count,report_age_days,origin,historical_member_at_origin
2024,2024-12-31,ACTIVE_STOCKS,10,603072.SH,天和磁材,2255.0,2773650,0.0,67,"10 603072 天和磁材 2,255 27,736.50 0.00",7.80317280998755e-08,7.712571767875454e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,11,688750.SH,金天钛业,1685.0,2601640,0.0,67,"11 688750 金天钛业 1,685 26,016.40 0.00",7.319253153561556e-08,7.234270803517205e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,12,301522.SZ,上大股份,816.0,2026944,0.0,67,"12 301522 上大股份 816 20,269.44 0.00",5.702447788353759e-08,5.636237834429198e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,13,688721.SH,龙图光罩,279.0,1586115,0.0,67,"13 688721 龙图光罩 279 15,861.15 0.00",4.462253507657203e-08,4.41044319564609e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,14,301556.SZ,托普云农,267.0,1576635,0.0,67,"14 301556 托普云农 267 15,766.35 0.00",4.435583207425133e-08,4.384082558810346e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,15,301631.SZ,壹连科技,153.0,1559988,0.0,67,"15 301631 壹连科技 153 15,599.88 0.00",4.388749822618881e-08,4.337792946847834e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,16,301606.SZ,绿联科技,396.0,1445004,0.0,67,"16 301606 绿联科技 396 14,450.04 0.00",4.065262712715465e-08,4.0180617795565784e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,17,301571.SZ,国科天成,350.0,1429050,0.0,67,"17 301571 国科天成 350 14,290.50 0.00",4.0203789606160503e-08,3.973699163514653e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,18,301622.SZ,英思特,306.0,1374552,0.0,67,"18 301622 英思特 306 13,745.52 0.00",3.8670584941553575e-08,3.822158869603858e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,19,301608.SZ,博实结,184.0,1202992,0.0,67,"19 301608 博实结 184 12,029.92 0.00",3.384404832993544e-08,3.345109201297939e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,20,301613.SZ,新铝时代,276.0,1152852,0.0,67,"20 301613 新铝时代 276 11,528.52 0.00",3.243344827335737e-08,3.2056870144894824e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,21,301586.SZ,佳力奇,215.0,1142510,0.0,67,"21 301586 佳力奇 215 11,425.10 0.00",3.2142494428420585e-08,3.176929450549055e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,22,688710.SH,益诺思,332.0,1114856,0.0,67,"22 688710 益诺思 332 11,148.56 0.00",3.136449813873949e-08,3.100033137146561e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,23,301617.SZ,博苑股份,253.0,1006687,0.0,67,"23 301617 博苑股份 253 10,066.87 0.00",2.832135498915846e-08,2.799252153403363e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,24,301603.SZ,乔锋智能,233.0,978134,0.0,68,"24 301603 乔锋智能 233 9,781.34 0.00",2.7518066927421853e-08,2.7198560285541036e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,25,301607.SZ,富特科技,257.0,928798,0.0,68,"25 301607 富特科技 257 9,287.98 0.00",2.6130085986230478e-08,2.582669490692476e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,26,603194.SH,中力股份,291.0,818583,0.0,68,"26 603194 中力股份 291 8,185.83 0.00",2.3029382251971367e-08,2.27619928089802e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,27,301552.SZ,科力装备,143.0,813241,0.0,68,"27 301552 科力装备 143 8,132.41 0.00",2.2879094547499088e-08,2.261345006427921e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,28,301585.SZ,蓝宇股份,210.0,752850,0.0,68,"28 301585 蓝宇股份 210 7,528.50 0.00",2.1180100769740692e-08,2.0934182955473962e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,29,001279.SZ,强邦新材,265.0,739615,0.0,68,"29 001279 强邦新材 265 7,396.15 0.00",2.0807757495931142e-08,2.056616288319436e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,30,603395.SH,红四方,154.0,550858,0.0,68,"30 603395 红四方 154 5,508.58 0.00",1.5497413760799387e-08,1.5317476462092684e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,31,603207.SH,小方制药,185.0,493025,0.0,68,"31 603207 小方制药 185 4,930.25 0.00",1.387038478050263e-08,1.3709338582217641e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,32,603310.SH,巍华新材,254.0,455930,0.0,68,"32 603310 巍华新材 254 4,559.30 0.00",1.2826782684396459e-08,1.2677853536413952e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,33,603091.SH,众鑫股份,94.0,417642,0.0,68,"33 603091 众鑫股份 94 4,176.42 0.00",1.1749617647175455e-08,1.161319524193406e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,34,603391.SH,力聚热能,100.0,413500,0.0,68,"34 603391 力聚热能 100 4,135.00 0.00",1.163308981641466e-08,1.1498020391961857e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,35,603350.SH,安乃达,106.0,383402,0.0,68,"35 603350 安乃达 106 3,834.02 0.00",1.0786335917274517e-08,1.066109797900595e-08,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,36,603205.SH,健尔康,128.0,350080,0.0,68,"36 603205 健尔康 128 3,500.80 0.00",9.848880490762862e-09,9.73452715554536e-09,,,,,,2025-04-30,False
2024,2024-12-31,ACTIVE_STOCKS,37,603285.SH,键邦股份,129.0,291669,0.0,68,"37 603285 键邦股份 129 2,916.69 0.00",8.205590504628409e-09,8.110317073042619e-09,,,,,,2025-04-30,False
