date,panic_state,learned_state,target,panic_budget,learned_budget,panic_cycle_risk,learned_cycle_risk,panic_mature_cycles,learned_mature_cycles,panic_squared_loss_sum,learned_squared_loss_sum,panic_latest_maturity,learned_latest_maturity,risk_update_scheduled,last_successful_risk_origin,risk_status
2013-06-19,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-06-03,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-06-20,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-06-03,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-06-21,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-06-03,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-06-24,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-06-03,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-06-25,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-06-03,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-06-26,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-06-03,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-06-27,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-06-03,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-06-28,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-06-03,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-01,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,True,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-02,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-03,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-04,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-05,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-08,1.0,0.0,0.6,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-09,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-10,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-11,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-12,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-15,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-16,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-17,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-18,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-19,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-22,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-23,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-24,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-25,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-26,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-29,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-30,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-07-31,0.0,0.0,0.0,0.6,0.39999999999999997,0.04,0.06,0,0,0.0,0.0,,,False,2013-07-01,EXPLICIT_ORIGINAL_STOP_RISK_PRIOR
2013-08-01,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,True,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-02,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-05,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-06,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-07,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-08,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-09,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-12,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-13,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-14,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-15,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-16,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-19,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-20,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-21,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-22,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-23,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-26,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-27,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-28,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-29,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-08-30,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-08-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-02,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,True,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-03,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-04,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-05,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-06,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-09,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-10,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-11,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-12,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-13,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-16,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-17,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-18,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-23,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-24,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-25,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-26,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-27,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-09-30,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-09-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-08,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,True,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-09,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-10,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-11,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-14,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-15,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-16,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-17,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-18,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-21,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-22,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-23,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-24,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-25,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-28,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-29,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-30,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-10-31,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-10-08,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-01,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,True,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-04,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-05,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-06,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-07,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-08,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-11,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-12,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-13,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-14,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-15,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-18,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-19,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-20,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-21,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-22,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-25,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-26,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-27,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-28,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-11-29,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-11-01,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-02,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,True,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-03,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-04,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-05,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-06,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-09,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-10,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-11,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-12,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-13,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-16,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-17,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-18,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-19,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-20,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
2013-12-23,0.0,0.0,0.0,0.678843176124658,0.32115682387534183,0.028385656820658686,0.06,1,0,1.149102628041408e-05,0.0,2013-07-10,,False,2013-12-02,MATURE_CYCLE_RISK_BUDGET_AVAILABLE
