period,cost,origin,actual_cycle,fit_origin,neighbor_cycle,neighbor_origin_index,squared_distance,target
evaluation,BASE,2022-08-23,9,2022-08-01,24,2299,0.36493668092878967,-0.0234026053327906
evaluation,BASE,2022-08-23,9,2022-08-01,23,2211,0.5565399032078934,-0.08092525832376579
evaluation,BASE,2022-08-23,9,2022-08-01,13,1220,0.6867945206847172,0.06809604617604624
evaluation,BASE,2022-08-23,9,2022-08-01,10,1026,0.8009111496008231,0.030463132236441086
evaluation,BASE,2022-08-23,9,2022-08-01,12,1158,0.8901102378862495,-0.02888246279544797
evaluation,BASE,2022-08-24,9,2022-08-01,23,2204,0.25388947432244396,-0.05969831636648407
evaluation,BASE,2022-08-24,9,2022-08-01,9,963,0.7087054676372214,0.05596016921574999
evaluation,BASE,2022-08-24,9,2022-08-01,18,1708,0.8672380666100823,0.07377378854625556
evaluation,BASE,2022-08-24,9,2022-08-01,24,2300,1.5133746162596624,-0.01720262187628032
evaluation,BASE,2022-08-24,9,2022-08-01,15,1346,1.686697309942568,-0.03373183374083123
evaluation,BASE,2022-08-25,9,2022-08-01,23,2206,0.3746343832856708,-0.06772713509316773
evaluation,BASE,2022-08-25,9,2022-08-01,18,1711,0.6355547619426385,0.07733259668508294
evaluation,BASE,2022-08-25,9,2022-08-01,24,2306,0.6714469179176681,-0.02280602851323831
evaluation,BASE,2022-08-25,9,2022-08-01,12,1163,1.1749030971647743,-0.025755971896955523
evaluation,BASE,2022-08-25,9,2022-08-01,9,959,1.2764242424239578,0.04005608974358974
evaluation,BASE,2022-08-26,9,2022-08-01,23,2206,0.2195506547106231,-0.06772713509316773
evaluation,BASE,2022-08-26,9,2022-08-01,18,1711,0.554458287779134,0.07733259668508294
evaluation,BASE,2022-08-26,9,2022-08-01,24,2306,0.6483404552597609,-0.02280602851323831
evaluation,BASE,2022-08-26,9,2022-08-01,12,1163,0.8397139542840713,-0.025755971896955523
evaluation,BASE,2022-08-26,9,2022-08-01,9,985,1.0347374063939063,0.03938994234465079
evaluation,BASE,2022-08-29,9,2022-08-01,23,2216,0.25109637067951307,-0.05914585700293839
evaluation,BASE,2022-08-29,9,2022-08-01,18,1711,0.4688299422567394,0.07733259668508294
evaluation,BASE,2022-08-29,9,2022-08-01,9,970,0.8743152568864305,0.05390282559272488
evaluation,BASE,2022-08-29,9,2022-08-01,24,2306,1.0745986978603033,-0.02280602851323831
evaluation,BASE,2022-08-29,9,2022-08-01,15,1346,1.3300169989597084,-0.03373183374083123
evaluation,BASE,2022-08-30,9,2022-08-01,23,2218,0.2882443912663979,-0.06190167968750003
evaluation,BASE,2022-08-30,9,2022-08-01,18,1709,0.5782939545476339,0.08361761600444571
evaluation,BASE,2022-08-30,9,2022-08-01,9,985,0.7742014873672481,0.03938994234465079
evaluation,BASE,2022-08-30,9,2022-08-01,24,2330,1.0406525412577554,-0.03904686561185665
evaluation,BASE,2022-08-30,9,2022-08-01,12,1163,1.1389050407764088,-0.025755971896955523
evaluation,BASE,2022-08-31,9,2022-08-01,23,2222,0.3273488894881937,-0.06391237575521345
evaluation,BASE,2022-08-31,9,2022-08-01,18,1711,0.6106563131048076,0.07733259668508294
evaluation,BASE,2022-08-31,9,2022-08-01,15,1358,0.7238017949545104,-0.04030053423992233
evaluation,BASE,2022-08-31,9,2022-08-01,9,970,0.7315998011119083,0.05390282559272488
evaluation,BASE,2022-08-31,9,2022-08-01,12,1163,0.8839024616022935,-0.025755971896955523
evaluation,BASE,2022-09-01,9,2022-09-01,23,2214,0.3535554539186576,-0.060617641306473784
evaluation,BASE,2022-09-01,9,2022-09-01,9,970,0.4102474142766094,0.05390282559272488
evaluation,BASE,2022-09-01,9,2022-09-01,18,1710,0.5619803810960433,0.08936759776536307
evaluation,BASE,2022-09-01,9,2022-09-01,11,1106,0.9852397987673756,-0.011002723059096164
evaluation,BASE,2022-09-01,9,2022-09-01,15,1361,0.9866964046098683,-0.03491140415140428
evaluation,BASE,2022-09-02,9,2022-09-01,9,975,0.29383361800801483,0.059406986614430266
evaluation,BASE,2022-09-02,9,2022-09-01,23,2214,0.43888811389562754,-0.060617641306473784
evaluation,BASE,2022-09-02,9,2022-09-01,18,1710,0.8703076785971388,0.08936759776536307
evaluation,BASE,2022-09-02,9,2022-09-01,15,1357,1.1186483789924926,-0.027072575086164483
evaluation,BASE,2022-09-02,9,2022-09-01,11,1108,1.1435979549426751,-0.0005821428571428374
evaluation,BASE,2022-09-05,9,2022-09-01,9,975,0.1708463003365565,0.059406986614430266
evaluation,BASE,2022-09-05,9,2022-09-01,23,2214,0.5504788479299452,-0.060617641306473784
evaluation,BASE,2022-09-05,9,2022-09-01,18,1710,0.8620979323460258,0.08936759776536307
evaluation,BASE,2022-09-05,9,2022-09-01,15,1363,0.9737438294002164,-0.02802951303492368
evaluation,BASE,2022-09-05,9,2022-09-01,11,1108,1.125572890533229,-0.0005821428571428374
evaluation,BASE,2022-09-06,9,2022-09-01,23,2219,0.22596801451850518,-0.06736516504854376
evaluation,BASE,2022-09-06,9,2022-09-01,9,970,0.26304801373556563,0.05390282559272488
evaluation,BASE,2022-09-06,9,2022-09-01,18,1711,0.5896038468081781,0.07733259668508294
evaluation,BASE,2022-09-06,9,2022-09-01,15,1361,0.7731715877398206,-0.03491140415140428
evaluation,BASE,2022-09-06,9,2022-09-01,24,2330,1.030502649685347,-0.03904686561185665
evaluation,BASE,2022-09-07,9,2022-09-01,23,2219,0.3224846413457516,-0.06736516504854376
evaluation,BASE,2022-09-07,9,2022-09-01,9,970,0.42281332717753806,0.05390282559272488
evaluation,BASE,2022-09-07,9,2022-09-01,18,1711,0.615033213870464,0.07733259668508294
evaluation,BASE,2022-09-07,9,2022-09-01,15,1361,0.6670248168997668,-0.03491140415140428
evaluation,BASE,2022-09-07,9,2022-09-01,24,2330,0.8100375227808834,-0.03904686561185665
evaluation,BASE,2024-02-19,10,2024-02-01,9,956,2.4285776830439927,0.014693746091306978
evaluation,BASE,2024-02-19,10,2024-02-01,26,2484,2.961228884213657,-0.030332596425211564
evaluation,BASE,2024-02-19,10,2024-02-01,23,2199,3.7381172751966636,-0.0925565841677688
evaluation,BASE,2024-02-19,10,2024-02-01,21,1969,4.1879697813802945,0.10138487119437938
evaluation,BASE,2024-02-19,10,2024-02-01,13,1210,4.366670552570104,0.09011452135493374
evaluation,BASE,2024-02-20,10,2024-02-01,9,956,2.522785927523715,0.014693746091306978
evaluation,BASE,2024-02-20,10,2024-02-01,26,2484,2.760473640544479,-0.030332596425211564
evaluation,BASE,2024-02-20,10,2024-02-01,23,2199,2.9705938027642165,-0.0925565841677688
evaluation,BASE,2024-02-20,10,2024-02-01,13,1215,3.4440313309679964,0.06135853168913117
evaluation,BASE,2024-02-20,10,2024-02-01,10,1023,3.4641367089051194,0.030149314651233553
evaluation,BASE,2024-02-21,10,2024-02-01,23,2199,1.6305087125605922,-0.0925565841677688
evaluation,BASE,2024-02-21,10,2024-02-01,10,1023,2.1312134574916644,0.030149314651233553
evaluation,BASE,2024-02-21,10,2024-02-01,26,2488,2.2899415352291816,-0.03441934426229515
evaluation,BASE,2024-02-21,10,2024-02-01,13,1215,2.322355606507932,0.06135853168913117
evaluation,BASE,2024-02-21,10,2024-02-01,9,956,2.331903516531581,0.014693746091306978
evaluation,BASE,2024-06-18,11,2024-06-03,13,1211,0.49415709680078723,0.08755227740229211
evaluation,BASE,2024-06-18,11,2024-06-03,14,1273,0.7714267431739001,0.09475142022829831
evaluation,BASE,2024-06-18,11,2024-06-03,10,1020,1.0580618577331078,0.04446300185299557
evaluation,BASE,2024-06-18,11,2024-06-03,26,2483,1.0740919356214638,-0.014340903657661871
evaluation,BASE,2024-06-18,11,2024-06-03,11,1082,1.1808004028211183,-0.0046605830903789286
evaluation,BASE,2024-06-19,11,2024-06-03,13,1211,0.32071203062391473,0.08755227740229211
evaluation,BASE,2024-06-19,11,2024-06-03,10,1020,0.9025646794049341,0.04446300185299557
evaluation,BASE,2024-06-19,11,2024-06-03,14,1273,1.0329880105016884,0.09475142022829831
evaluation,BASE,2024-06-19,11,2024-06-03,26,2486,1.0690095889095408,-0.029876376470588183
evaluation,BASE,2024-06-19,11,2024-06-03,11,1083,1.135867744589984,-0.003789436825211572
evaluation,BASE,2024-06-20,11,2024-06-03,13,1212,0.655082287286153,0.08723284371327855
evaluation,BASE,2024-06-20,11,2024-06-03,24,2297,1.1486482875448119,-0.024791788617886154
evaluation,BASE,2024-06-20,11,2024-06-03,26,2487,1.1682857991656697,-0.026670774315391776
evaluation,BASE,2024-06-20,11,2024-06-03,10,1020,1.5332010441752486,0.04446300185299557
evaluation,BASE,2024-06-20,11,2024-06-03,9,957,1.6961754681748527,0.01501107288082565
evaluation,BASE,2024-06-21,11,2024-06-03,24,2297,0.7517957504524602,-0.024791788617886154
evaluation,BASE,2024-06-21,11,2024-06-03,13,1212,0.7959312378733012,0.08723284371327855
evaluation,BASE,2024-06-21,11,2024-06-03,26,2487,1.2192792127991172,-0.026670774315391776
evaluation,BASE,2024-06-21,11,2024-06-03,23,2201,1.5367880081182193,-0.07186968115942026
evaluation,BASE,2024-06-21,11,2024-06-03,10,1021,1.5970821139955957,0.04060726153846144
evaluation,BASE,2024-06-24,11,2024-06-03,24,2297,0.6652010268931668,-0.024791788617886154
evaluation,BASE,2024-06-24,11,2024-06-03,26,2490,1.1840441523815266,-0.01832966666666666
evaluation,BASE,2024-06-24,11,2024-06-03,23,2201,1.19824073520762,-0.07186968115942026
evaluation,BASE,2024-06-24,11,2024-06-03,13,1213,1.287874262832355,0.08373142020497804
evaluation,BASE,2024-06-24,11,2024-06-03,12,1149,1.7898195049240104,-0.026325921591573972
evaluation,BASE,2024-06-25,11,2024-06-03,24,2300,1.1564544196583892,-0.01720262187628032
evaluation,BASE,2024-06-25,11,2024-06-03,23,2207,1.5197359914921202,-0.07276536679536692
evaluation,BASE,2024-06-25,11,2024-06-03,26,2490,1.7254641444755516,-0.01832966666666666
evaluation,BASE,2024-06-25,11,2024-06-03,9,959,2.195886652305049,0.04005608974358974
evaluation,BASE,2024-06-25,11,2024-06-03,12,1159,2.5064372218670887,-0.0280317757009346
evaluation,BASE,2024-07-01,12,2024-07-01,13,1210,0.24942921575004892,0.09011452135493374
evaluation,BASE,2024-07-01,12,2024-07-01,24,2292,0.9207593461892775,-0.032069437159572285
evaluation,BASE,2024-07-01,12,2024-07-01,12,1145,0.983783925308749,-0.030014398134654677
evaluation,BASE,2024-07-01,12,2024-07-01,14,1273,1.049490413150661,0.09475142022829831
evaluation,BASE,2024-07-01,12,2024-07-01,11,1082,1.052670633275121,-0.0046605830903789286
evaluation,BASE,2024-07-02,12,2024-07-01,13,1211,0.0987419401267146,0.08755227740229211
evaluation,BASE,2024-07-02,12,2024-07-01,10,1020,1.0534230787587013,0.04446300185299557
evaluation,BASE,2024-07-02,12,2024-07-01,9,957,1.0538844084384233,0.01501107288082565
evaluation,BASE,2024-07-02,12,2024-07-01,11,1083,1.0606969391624097,-0.003789436825211572
evaluation,BASE,2024-07-02,12,2024-07-01,24,2293,1.087877864029903,-0.03304457879887154
evaluation,BASE,2024-07-03,12,2024-07-01,13,1212,0.26653238795085554,0.08723284371327855
evaluation,BASE,2024-07-03,12,2024-07-01,24,2293,1.2040034040219976,-0.03304457879887154
evaluation,BASE,2024-07-03,12,2024-07-01,26,2486,1.2047760087786998,-0.029876376470588183
evaluation,BASE,2024-07-03,12,2024-07-01,10,1020,1.4240509594890987,0.04446300185299557
evaluation,BASE,2024-07-03,12,2024-07-01,9,957,1.4339451614614118,0.01501107288082565
evaluation,BASE,2024-07-04,12,2024-07-01,13,1212,0.4527768881402807,0.08723284371327855
evaluation,BASE,2024-07-04,12,2024-07-01,24,2297,0.8619728121499146,-0.024791788617886154
evaluation,BASE,2024-07-04,12,2024-07-01,26,2487,1.1643669562700976,-0.026670774315391776
evaluation,BASE,2024-07-04,12,2024-07-01,9,958,1.5204966939674247,0.013110084295972468
evaluation,BASE,2024-07-04,12,2024-07-01,12,1149,1.6193342473089767,-0.026325921591573972
evaluation,BASE,2024-07-05,12,2024-07-01,24,2297,0.6711318377410951,-0.024791788617886154
evaluation,BASE,2024-07-05,12,2024-07-01,13,1212,1.0444089182193248,0.08723284371327855
evaluation,BASE,2024-07-05,12,2024-07-01,23,2207,1.357568201200167,-0.07276536679536692
evaluation,BASE,2024-07-05,12,2024-07-01,26,2490,1.4306808335335763,-0.01832966666666666
evaluation,BASE,2024-07-05,12,2024-07-01,12,1149,2.0801341476611896,-0.026325921591573972
evaluation,BASE,2024-07-08,12,2024-07-01,24,2300,0.8024369804459127,-0.01720262187628032
evaluation,BASE,2024-07-08,12,2024-07-01,23,2207,1.3492539774663355,-0.07276536679536692
evaluation,BASE,2024-07-08,12,2024-07-01,26,2490,1.4920249567922044,-0.01832966666666666
evaluation,BASE,2024-07-08,12,2024-07-01,9,959,1.8370083188003732,0.04005608974358974
evaluation,BASE,2024-07-08,12,2024-07-01,13,1213,2.2095899997755515,0.08373142020497804
evaluation,BASE,2024-07-09,12,2024-07-01,24,2298,0.379176291470193,-0.02775533941236078
evaluation,BASE,2024-07-09,12,2024-07-01,13,1214,0.5636049741287918,0.08309721978343584
evaluation,BASE,2024-07-09,12,2024-07-01,26,2489,0.8865339662014029,-0.02644099173553721
evaluation,BASE,2024-07-09,12,2024-07-01,23,2208,1.0416643980352154,-0.07508607741190075
evaluation,BASE,2024-07-09,12,2024-07-01,12,1158,1.2116927347648714,-0.02888246279544797
evaluation,BASE,2024-07-10,12,2024-07-01,24,2298,0.33826863589441863,-0.02775533941236078
evaluation,BASE,2024-07-10,12,2024-07-01,23,2208,0.8037165766289247,-0.07508607741190075
evaluation,BASE,2024-07-10,12,2024-07-01,13,1214,0.8339848106792711,0.08309721978343584
evaluation,BASE,2024-07-10,12,2024-07-01,26,2490,0.8759977737289958,-0.01832966666666666
evaluation,BASE,2024-07-10,12,2024-07-01,12,1158,1.1048109738176137,-0.02888246279544797
evaluation,BASE,2024-08-02,13,2024-08-01,24,2292,0.3086674851329929,-0.032069437159572285
evaluation,BASE,2024-08-02,13,2024-08-01,9,957,0.8472054282419645,0.01501107288082565
evaluation,BASE,2024-08-02,13,2024-08-01,10,1020,0.9419100524521079,0.04446300185299557
evaluation,BASE,2024-08-02,13,2024-08-01,23,2198,1.183237648938183,-0.0849515717279483
evaluation,BASE,2024-08-02,13,2024-08-01,13,1210,1.1953924830382618,0.09011452135493374
evaluation,BASE,2024-08-05,13,2024-08-01,24,2294,0.44488421407387574,-0.02280602851323831
evaluation,BASE,2024-08-05,13,2024-08-01,9,959,0.9490249570579735,0.04005608974358974
evaluation,BASE,2024-08-05,13,2024-08-01,23,2201,0.9586014144995085,-0.07186968115942026
evaluation,BASE,2024-08-05,13,2024-08-01,26,2483,1.8086230413133912,-0.014340903657661871
evaluation,BASE,2024-08-05,13,2024-08-01,10,1020,1.8353286881640456,0.04446300185299557
evaluation,BASE,2024-08-06,13,2024-08-01,24,2295,0.3543879494015842,-0.0234026053327906
evaluation,BASE,2024-08-06,13,2024-08-01,9,959,0.5508144366723537,0.04005608974358974
evaluation,BASE,2024-08-06,13,2024-08-01,23,2201,0.824792814986756,-0.07186968115942026
evaluation,BASE,2024-08-06,13,2024-08-01,26,2487,1.2641751310695182,-0.026670774315391776
evaluation,BASE,2024-08-06,13,2024-08-01,13,1212,1.585545471780861,0.08723284371327855
evaluation,BASE,2024-08-07,13,2024-08-01,24,2294,0.32573697453694034,-0.02280602851323831
evaluation,BASE,2024-08-07,13,2024-08-01,23,2201,0.5022021552736013,-0.07186968115942026
evaluation,BASE,2024-08-07,13,2024-08-01,9,959,1.0141849563972267,0.04005608974358974
evaluation,BASE,2024-08-07,13,2024-08-01,26,2490,1.4601934065398388,-0.01832966666666666
evaluation,BASE,2024-08-07,13,2024-08-01,28,2917,2.1500621784688696,-0.048283430474604476
evaluation,BASE,2024-08-08,13,2024-08-01,24,2295,0.4089133965263337,-0.0234026053327906
evaluation,BASE,2024-08-08,13,2024-08-01,23,2201,0.5649747814913008,-0.07186968115942026
evaluation,BASE,2024-08-08,13,2024-08-01,9,959,0.7481546109134103,0.04005608974358974
evaluation,BASE,2024-08-08,13,2024-08-01,26,2490,0.8935330957633825,-0.01832966666666666
evaluation,BASE,2024-08-08,13,2024-08-01,28,2918,1.860872570369362,-0.04801926707384787
evaluation,BASE,2024-08-28,14,2024-08-01,26,2483,1.3037605532431915,-0.014340903657661871
evaluation,BASE,2024-08-28,14,2024-08-01,13,1211,1.332302221068599,0.08755227740229211
evaluation,BASE,2024-08-28,14,2024-08-01,24,2293,1.5086129473993524,-0.03304457879887154
evaluation,BASE,2024-08-28,14,2024-08-01,9,957,1.6421881550618678,0.01501107288082565
evaluation,BASE,2024-08-28,14,2024-08-01,10,1020,2.8719922913031604,0.04446300185299557
evaluation,BASE,2024-08-29,14,2024-08-01,13,1211,1.1908255941528458,0.08755227740229211
evaluation,BASE,2024-08-29,14,2024-08-01,24,2293,1.2481322831421857,-0.03304457879887154
evaluation,BASE,2024-08-29,14,2024-08-01,9,957,1.4696444402068933,0.01501107288082565
evaluation,BASE,2024-08-29,14,2024-08-01,26,2483,1.5615870772927667,-0.014340903657661871
evaluation,BASE,2024-08-29,14,2024-08-01,10,1020,2.7329116029129006,0.04446300185299557
evaluation,BASE,2024-08-30,14,2024-08-01,13,1212,0.2721093482262391,0.08723284371327855
evaluation,BASE,2024-08-30,14,2024-08-01,9,957,0.6349387045362024,0.01501107288082565
evaluation,BASE,2024-08-30,14,2024-08-01,24,2296,0.7850242671808403,-0.02676949290060863
evaluation,BASE,2024-08-30,14,2024-08-01,26,2486,1.1093637939153826,-0.029876376470588183
evaluation,BASE,2024-08-30,14,2024-08-01,10,1021,1.5269722550714981,0.04060726153846144
evaluation,BASE,2024-09-02,14,2024-09-02,24,2295,0.2757514794035653,-0.0234026053327906
evaluation,BASE,2024-09-02,14,2024-09-02,9,959,0.7367562049477927,0.04005608974358974
evaluation,BASE,2024-09-02,14,2024-09-02,23,2201,1.004553661974424,-0.07186968115942026
evaluation,BASE,2024-09-02,14,2024-09-02,26,2490,1.6069237729316794,-0.01832966666666666
evaluation,BASE,2024-09-02,14,2024-09-02,13,1213,2.1431588653872895,0.08373142020497804
evaluation,BASE,2024-09-03,14,2024-09-02,24,2297,0.1895710882358861,-0.024791788617886154
evaluation,BASE,2024-09-03,14,2024-09-02,9,959,0.854763102074007,0.04005608974358974
evaluation,BASE,2024-09-03,14,2024-09-02,23,2201,1.0845342058488934,-0.07186968115942026
evaluation,BASE,2024-09-03,14,2024-09-02,26,2490,1.1368359438185325,-0.01832966666666666
evaluation,BASE,2024-09-03,14,2024-09-02,13,1213,1.4630632609372056,0.08373142020497804
evaluation,BASE,2024-09-04,14,2024-09-02,24,2298,0.41135598424417474,-0.02775533941236078
evaluation,BASE,2024-09-04,14,2024-09-02,9,959,0.6261083956790843,0.04005608974358974
evaluation,BASE,2024-09-04,14,2024-09-02,23,2201,1.097532647513134,-0.07186968115942026
evaluation,BASE,2024-09-04,14,2024-09-02,26,2490,1.2284748549804076,-0.01832966666666666
evaluation,BASE,2024-09-04,14,2024-09-02,28,2920,2.022956631828018,-0.043505941422594174
evaluation,BASE,2024-09-05,14,2024-09-02,24,2300,0.18065095400209188,-0.01720262187628032
evaluation,BASE,2024-09-05,14,2024-09-02,9,959,0.8579711071765268,0.04005608974358974
evaluation,BASE,2024-09-05,14,2024-09-02,26,2490,1.074044976802325,-0.01832966666666666
evaluation,BASE,2024-09-05,14,2024-09-02,23,2207,1.1077014940313614,-0.07276536679536692
evaluation,BASE,2024-09-05,14,2024-09-02,28,2920,1.9766588548268647,-0.043505941422594174
evaluation,BASE,2024-09-25,15,2024-09-02,27,2850,0.4544570916867206,0.08836541531185337
evaluation,BASE,2024-09-25,15,2024-09-02,26,2484,4.4332804115089415,-0.030332596425211564
evaluation,BASE,2024-09-25,15,2024-09-02,22,2096,4.654210020982395,0.0011039471268588497
evaluation,BASE,2024-09-25,15,2024-09-02,9,956,4.815431318491471,0.014693746091306978
evaluation,BASE,2024-09-25,15,2024-09-02,21,1969,4.98179446051527,0.10138487119437938
evaluation,BASE,2024-09-26,15,2024-09-02,22,2097,5.060237331282291,-0.0067355555555555545
evaluation,BASE,2024-09-26,15,2024-09-02,27,2851,5.98016111583536,0.08675950413223142
evaluation,BASE,2024-09-26,15,2024-09-02,21,1971,6.138677037359781,0.03887006847802079
evaluation,BASE,2024-09-26,15,2024-09-02,17,1644,8.25018499050416,-0.0005418970189702502
evaluation,BASE,2024-09-26,15,2024-09-02,10,1028,9.990035482179504,-0.02169077234596476
evaluation,BASE,2024-09-27,15,2024-09-02,21,1973,3.0774138649011418,-0.00654706379383179
evaluation,BASE,2024-09-27,15,2024-09-02,22,2098,11.023316753527268,-0.027630991440798915
evaluation,BASE,2024-09-27,15,2024-09-02,17,1645,12.720630549872139,-0.021746312997347556
