date,independent_positive_amount_cny,independent_negative_amount_cny,independent_up_amount_share
2014-06-12,7626625984.0,4478761408.0,63.00191589936356
2014-06-13,8209288576.0,4478761408.0,64.70094763460226
2014-06-16,8713046144.0,4478761408.0,66.04891793375974
2014-06-17,8713046144.0,5117846336.0,62.996991384318825
2014-06-18,7754451008.0,6660181312.0,53.79569062778564
2014-06-19,6897629888.0,8141341376.0,45.865038019664375
2014-06-20,6897629888.0,8561429824.0,44.61868972952965
2014-06-23,8083467200.0,7723832960.0,51.137557446116084
2014-06-24,9036524032.0,6854973760.0,56.86389131016405
2014-06-25,8117918272.0,7542476928.0,51.83725039071811
2014-06-26,8999201152.0,6583064128.0,57.75284267269258
2014-06-27,9015393536.0,6583064128.0,57.79669843132511
2014-06-30,8739703040.0,6583064128.0,57.03736762542446
2014-07-01,8627172416.0,6583064128.0,56.71951511762104
2014-07-02,9376126400.0,6583064128.0,58.75063890959771
2014-07-03,8823409472.0,6583064128.0,57.2707921428561
2014-07-04,8032955200.0,6583064128.0,54.95993826863117
2014-07-07,8032955200.0,5109359296.0,61.12283496521798
2014-07-08,8032955200.0,4288550400.0,65.19459115450955
2014-07-09,8032955200.0,3602913152.0,69.03614717005007
2014-07-10,8032955200.0,2929076544.0,73.27980239061786
2014-07-11,7693866496.0,2929076544.0,72.4268827106504
2014-07-14,7988896576.0,2929076544.0,73.17197512939104
2014-07-15,8767440384.0,2241573376.0,79.63874489698158
2014-07-16,8933573312.0,2241573376.0,79.94144114092903
2014-07-17,7917200128.0,3036041792.0,72.28179735119006
2014-07-18,7576721536.0,3036041792.0,71.3925421855973
2014-07-21,7705617920.0,3036041792.0,71.73582227141027
2014-07-22,8347010176.0,3036041792.0,73.328402606481
2014-07-23,8708386176.0,3036041792.0,74.14908754796494
2014-07-24,9292156544.0,3036041792.0,75.37319153006852
2014-07-25,10407650304.0,3036041792.0,77.41660720641366
2014-07-28,12381021696.0,2314515712.0,84.25021387281816
2014-07-29,13392517120.0,1518992896.0,89.81328588204597
2014-07-30,13392517120.0,2236421568.0,85.6905090445
2014-07-31,13700731584.0,2236421568.0,85.96724555088218
2014-08-01,12452644672.0,4102834752.0,75.21766270294631
2014-08-04,13201031936.0,4102834752.0,76.28949167271809
2014-08-05,13629758080.0,4102834752.0,76.86274764852166
2014-08-06,13629758080.0,4819553536.0,73.8767839347443
2014-08-07,12818352896.0,6152104192.0,67.57007928980482
2014-08-08,12107697536.0,7333945728.0,62.277130444111
2014-08-11,11903026048.0,7333945728.0,61.87577850922559
2014-08-12,10743916544.0,8590824448.0,55.56793622653355
2014-08-13,10798527232.0,8590824448.0,55.69308046095536
2014-08-14,9683033472.0,9873594624.0,49.5127965028926
2014-08-15,9088748800.0,9873594624.0,47.93051468784537
2014-08-18,9616172928.0,9873594624.0,49.339597829186054
2014-08-19,9616172928.0,9626029824.0,49.974387298255195
2014-08-20,8461209856.0,10913161600.0,43.672177315355796
2014-08-21,8461209856.0,10258390144.0,45.19973640462403
2014-08-22,8113833600.0,10258390144.0,44.16359017318094
2014-08-25,6637691648.0,11306001280.0,36.99178131633261
2014-08-26,6637691648.0,10878804992.0,37.89394525867931
2014-08-27,6637691648.0,10617566784.0,38.467645524742494
2014-08-28,6637691648.0,10732657856.0,38.212769676692396
2014-08-29,6500890304.0,10732657856.0,37.72229748421117
2014-09-01,7755660224.0,9475779136.0,45.008777630054
2014-09-02,8162661824.0,9475779136.0,46.27768317228872
2014-09-03,9430138688.0,8193008960.0,53.50995677023791
2014-09-04,9112549568.0,8193008960.0,52.656778186361926
2014-09-05,9168776512.0,8193008960.0,52.810101396465406
2014-09-09,9168776512.0,6998620608.0,56.71151913908081
2014-09-10,9168776512.0,7025975232.0,56.61572747107373
2014-09-11,10961039296.0,5814333504.0,65.34006383452773
2014-09-12,9781484480.0,7076889408.0,58.02151823766693
2014-09-15,9781484480.0,7651657792.0,56.10855649190907
2014-09-16,9781484480.0,8114446912.0,54.65758817321242
2014-09-17,9781484480.0,8303725440.0,54.08554572088705
2014-09-18,11851951040.0,7006792832.0,62.845919751828525
2014-09-19,12579665664.0,7006792832.0,64.22634120695712
2014-09-22,11324895744.0,8545062016.0,56.99506702927183
2014-09-23,11182285056.0,8545062016.0,56.684180671569216
2014-09-24,12514965632.0,8545062016.0,59.42520988660005
2014-09-25,14391380864.0,8545062016.0,62.74460664756749
2014-09-26,12796234368.0,10281393408.0,55.448655694619
2014-09-29,14611172480.0,10281393408.0,58.69693203079411
2014-09-30,16069279232.0,8966907008.0,64.1842135138231
2014-10-08,16317000448.0,8966907008.0,64.53512170298619
2014-10-09,17860375424.0,7704351104.0,69.86335411974096
2014-10-10,17860375424.0,7832481664.0,69.51494480674862
2014-10-13,17860375424.0,7996496128.0,69.07399987690513
2014-10-14,19639628928.0,6735905152.0,74.46154026087497
2014-10-15,18821807360.0,6735905152.0,73.64433476259927
2014-10-16,18522176512.0,6735905152.0,73.33168353160963
2014-10-17,18522176512.0,6995865088.0,72.58463169838237
2014-10-20,18213862784.0,6995865088.0,72.24934309675677
2014-10-21,15613705344.0,8357765376.0,65.13453232126093
2014-10-22,12675792512.0,9865804288.0,56.232895231273055
2014-10-23,12675792512.0,10030398464.0,55.825270409282055
2014-10-24,10860854400.0,11447952512.0,48.68415618478414
2014-10-27,9402747648.0,13000961280.0,41.96960279308267
2014-10-28,9083969920.0,13000961280.0,41.13198197330132
2014-10-29,9789475840.0,13000961280.0,42.954313638017666
2014-10-30,11891823744.0,11250451200.0,51.38571628232748
2014-10-31,13746071808.0,9539656704.0,59.03217415300595
2014-11-03,13534567552.0,9539656704.0,58.65665255671857
2014-11-04,12281922560.0,11010299520.0,52.72971603059694
2014-11-05,12205918848.0,11010299520.0,52.57496571803438
2014-11-06,12205918848.0,11055147136.0,52.47360054950094
2014-11-07,13004164480.0,11055147136.0,54.05044287032688
2014-11-10,14746731520.0,9693246848.0,60.338562080350854
2014-11-11,17018408704.0,8185207936.0,67.52367704637489
2014-11-12,18468553728.0,6284282368.0,74.61186934851669
2014-11-13,21536738048.0,4866728320.0,81.56784320600309
2014-11-14,21536738048.0,4682338176.0,82.14148303320482
2014-11-17,21622294016.0,4682338176.0,82.19956796269504
2014-11-18,19373413120.0,6215422848.0,75.71041193209153
2014-11-19,17271065216.0,7997823616.0,68.34912817427998
2014-11-20,15416817152.0,9537453056.0,61.780276575900736
2014-11-21,16521158272.0,9537453056.0,63.39999497305523
2014-11-24,20079519872.0,8066810240.0,71.3397440877709
2014-11-25,22131777280.0,8066810240.0,73.2874584460035
2014-11-26,25382295296.0,6223733504.0,80.30839766873844
2014-11-27,27199726464.0,6223733504.0,81.37914653372609
2014-11-28,29268656896.0,6223733504.0,82.46459752679831
2014-12-01,29344271616.0,6223733504.0,82.50187638299575
2014-12-02,31994818560.0,6223733504.0,83.71541262584238
2014-12-03,34511774464.0,6223733504.0,84.72160084786695
2014-12-04,40012778752.0,4855114880.0,89.17908890526274
2014-12-05,44433753088.0,4855114880.0,90.14967257281684
2014-12-08,49795888640.0,3322030208.0,93.74593304849502
2014-12-09,49795888640.0,6887836544.0,87.8486522866281
2014-12-10,57270503936.0,5348207104.0,91.4590910365695
2014-12-11,60800612096.0,5348207104.0,91.91488651092959
2014-12-12,61601538816.0,5348207104.0,92.01160955802474
2014-12-15,61775265536.0,5348207104.0,92.03228484216874
2014-12-16,63906057472.0,5348207104.0,92.27743282418247
2014-12-17,66710741504.0,5348207104.0,92.57801118762613
2014-12-18,70518197248.0,5348207104.0,92.9504935027819
2014-12-19,75427924736.0,5348207104.0,93.37897596459108
2014-12-22,77761269504.0,5348207104.0,93.56486489594234
2014-12-23,72176129280.0,11823523840.0,85.92431825508947
2014-12-24,66675124992.0,18703832576.0,78.09315888976116
2014-12-25,66259626240.0,18703832576.0,77.98602736206196
2014-12-26,67075371776.0,18703832576.0,78.19537646998015
2014-12-29,75797235456.0,13355625472.0,85.01940898701386
2014-12-30,68322620160.0,18049110528.0,79.10298846135355
2014-12-31,67337895680.0,18049110528.0,78.86199396189984
2015-01-05,74279185664.0,18049110528.0,80.45116039998591
2015-01-06,70652248064.0,23918881792.0,74.70805114793447
2015-01-07,65270938112.0,30162408960.0,68.3942669041631
2015-01-08,58540044288.0,34624125952.0,62.835362712076034
2015-01-09,50921091072.0,42132975616.0,54.722048035506916
2015-01-12,43664071680.0,47028383232.0,48.14520868617768
2015-01-13,40670064384.0,47028383232.0,46.374896579788505
2015-01-14,40670064384.0,43963856896.0,48.05409435000481
2015-01-15,45338029312.0,37083548160.0,55.00747583653333
2015-01-16,44328510720.0,37083548160.0,54.44956352883727
2015-01-19,38150629632.0,41458114560.0,47.922662289444595
2015-01-20,35146969344.0,41458114560.0,45.88072690847189
2015-01-21,39943815936.0,36764629504.0,52.072253200911696
2015-01-22,38245388800.0,36764629504.0,50.98704101764033
2015-01-23,30428772352.0,36764629504.0,45.28535765641233
2015-01-26,33569930496.0,30894858240.0,52.07483209706551
2015-01-27,33569930496.0,29016076800.0,53.63807653878813
2015-01-28,33569930496.0,27931382528.0,54.58408746964446
2015-01-29,33569930496.0,23726269440.0,58.590151761369334
2015-01-30,33569930496.0,22687813888.0,59.671660966107744
2015-02-02,30129901056.0,25573277696.0,54.09009275780011
2015-02-03,33082161408.0,22162487296.0,59.883015249592276
2015-02-04,32169161472.0,22162487296.0,59.208881382128865
2015-02-05,27366442240.0,27178855936.0,50.17195460495488
2015-02-06,27366442240.0,27237492224.0,50.11807758659316
2015-02-09,25809548800.0,27237492224.0,48.65407815739057
2015-02-10,25705027072.0,27237492224.0,48.55270851068492
2015-02-11,26258330368.0,27237492224.0,49.08482400255078
2015-02-12,25437228544.0,27237492224.0,48.291150238907704
2015-02-13,26048427520.0,27237492224.0,48.88425994173265
2015-02-16,28971318016.0,22872746496.0,55.88164872623789
2015-02-17,32126618368.0,19495723776.0,62.233941804467385
2015-02-25,32126618368.0,20986783744.0,60.48683964972671
2015-02-26,36519435520.0,17129831680.0,68.07070706829711
2015-02-27,40202724352.0,14244367872.0,73.8381476582855
2015-03-02,41365626880.0,14244367872.0,74.38523787760705
2015-03-03,37610661888.0,18461032704.0,67.07602144302962
2015-03-04,37610661888.0,16494603776.0,69.51386602843166
2015-03-05,37610661888.0,15754320640.0,70.47816771656603
2015-03-06,33449351936.0,18951365120.0,63.833767580418964
2015-03-09,33938105088.0,18951365120.0,64.1679807994495
2015-03-10,33595039744.0,18951365120.0,63.934040456145944
2015-03-11,35922213120.0,18951365120.0,65.46358789085593
2015-03-12,37291646464.0,18951365120.0,66.30449795225532
2015-03-13,37681553664.0,18951365120.0,66.53648526878654
2015-03-16,39053753600.0,18951365120.0,67.32811596941767
2015-03-17,44175047424.0,14156568576.0,75.73088224403041
2015-03-18,44820206848.0,14156568576.0,75.99636725774748
2015-03-19,46382775808.0,14156568576.0,76.61592024154551
2015-03-20,47151216384.0,14156568576.0,76.90901965348056
2015-03-23,50887290112.0,9939903744.0,83.65878299838826
2015-03-24,50887290112.0,13265715712.0,79.32175501114678
2015-03-25,50887290112.0,14353916160.0,77.99869594661317
2015-03-26,50887290112.0,16149259776.0,75.90976892011737
2015-03-27,49186012416.0,16149259776.0,75.28247876806519
2015-03-30,50633596416.0,16149259776.0,75.81825531754579
2015-03-31,56856259584.0,16149259776.0,77.87939882138797
2015-04-01,57778129920.0,16149259776.0,78.15524145731634
2015-04-02,62700773376.0,16149259776.0,79.51901967514851
2015-04-03,62510205440.0,16149259776.0,79.46940049534547
2015-04-07,62586150912.0,16149259776.0,79.48920360624817
2015-04-08,61513283072.0,16149259776.0,79.20585756816243
2015-04-09,56267425280.0,21102153216.0,72.72551611859824
2015-04-10,55788937216.0,21102153216.0,72.55578884700294
2015-04-13,55661371904.0,21102153216.0,72.51018216918489
2015-04-14,59991913984.0,14726401536.0,80.29077417830953
2015-04-15,59991913984.0,15195229696.0,79.79012241684349
2015-04-16,64728355840.0,10202841600.0,86.38372006777315
2015-04-17,66789273600.0,10202841600.0,86.7481993792528
2015-04-20,61612404736.0,15964942336.0,79.42061318340411
2015-04-21,56430253056.0,15964942336.0,77.94751122701688
2015-04-22,56061349888.0,15964942336.0,77.83456312543561
2015-04-23,52412701184.0,15964942336.0,76.65180969371903
2015-04-24,48075768832.0,20014293504.0,70.6061460110924
2015-04-27,48231963136.0,20014293504.0,70.67341933554584
2015-04-28,44266854400.0,25968263168.0,63.026668044147385
2015-04-29,44266854400.0,24809667328.0,64.08379184798551
2015-04-30,43513913856.0,24809667328.0,63.68798751753674
2015-05-04,39905405440.0,28590486272.0,58.25956045332986
2015-05-05,35574863360.0,33178049280.0,51.74306366666243
2015-05-06,35574863360.0,36564385024.0,49.3141585987057
2015-05-07,30838421504.0,47787918592.0,39.221489218940334
2015-05-08,31170991104.0,47787918592.0,39.47748420540703
2015-05-11,43531254784.0,42025817856.0,50.87978520158962
2015-05-12,41159509248.0,42025817856.0,49.47929001534314
2015-05-13,35484751616.0,45237167360.0,43.95925179448499
2015-05-14,30897959168.0,48117073664.0,39.10389967652681
2015-05-15,30897959168.0,47870350080.0,39.22638363446214
2015-05-18,25544525568.0,51245008896.0,33.26563410795989
2015-05-19,32588301568.0,45291039232.0,41.84460375915252
2015-05-20,42482480384.0,41496741632.0,50.586894429560324
2015-05-21,44389091584.0,41496741632.0,51.683834134045036
2015-05-22,50333581056.0,37715922688.0,57.16509340284602
2015-05-25,56044154112.0,33128359680.0,62.84913560105102
2015-05-26,61826979072.0,24492075776.0,71.6261075620808
2015-05-27,69589754624.0,13268542208.0,83.98646518778591
2015-05-28,63716466944.0,20878824192.0,75.31916503669919
2015-05-29,51356203264.0,30716968704.0,62.57367911163904
2015-06-01,56382875648.0,30716968704.0,64.73361240479109
2015-06-02,64055541248.0,27505619200.0,69.95929380381634
2015-06-03,64055541248.0,31925270272.0,66.73786169712936
2015-06-04,64055541248.0,39069005056.0,62.11473751280437
2015-06-05,71509479936.0,35694346240.0,66.70422361474353
2015-06-08,77597068288.0,35694346240.0,68.49333518456676
2015-06-09,67702889472.0,44981725184.0,60.08175089268506
2015-06-10,65846464000.0,44981725184.0,59.41310102132942
2015-06-11,59901974528.0,48836412672.0,55.08815798217026
2015-06-12,58527111680.0,48836412672.0,54.51303134211032
2015-06-15,52744286720.0,53445888256.0,49.669648563928554
2015-06-16,44981511168.0,58086545152.0,43.642533655960186
2015-06-17,50474350080.0,50476263168.0,49.99905246340837
2015-06-18,50474350080.0,45016726784.0,52.85766140420264
2015-06-19,41788878336.0,50204538112.0,45.42594453986986
2015-06-23,34116212736.0,58404445952.0,36.874156777295944
2015-06-24,40561422336.0,51104888576.0,44.24899609512934
2015-06-25,40561422336.0,43430008320.0,48.292334133616116
2015-06-26,33107483648.0,47860502016.0,40.88959775458543
2015-06-29,19976119296.0,55251960832.0,26.554072976488015
2015-06-30,31705452544.0,45964581888.0,40.8207010282171
2015-07-01,28003091968.0,52113816064.0,34.95278669118772
2015-07-02,28003091968.0,57697381632.0,32.675539342643724
2015-07-03,23667381760.0,71934237952.0,24.75625604597288
2015-07-06,43579813376.0,67324762368.0,39.2948740695739
2015-07-07,43579813376.0,75812740864.0,36.50128239018735
2015-07-08,38086974464.0,81708511488.0,31.79333024222699
2015-07-09,43176616960.0,77329903360.0,35.82927865259598
2015-07-10,48313348608.0,72142092032.0,40.10889699236752
2015-07-13,52652508672.0,63942184192.0,45.158580874187535
2015-07-14,46207299072.0,67751707136.0,40.547299076706246
2015-07-15,46207299072.0,66884286464.0,40.8582998045341
2015-07-16,48749813504.0,62453792768.0,43.838338645924594
2015-07-17,51783832320.0,55062333952.0,48.46578415193023
2015-07-20,42946472960.0,55062333952.0,43.81899373447196
2015-07-21,42946472960.0,50889935488.0,45.76738780853813
2015-07-22,42946472960.0,42989437312.0,49.975002096408815
2015-07-23,45164353792.0,28752580992.0,61.10149713861814
2015-07-24,25251922176.0,30553921024.0,45.24960242156148
2015-07-27,25251922176.0,19478220800.0,56.45392680624549
2015-07-28,25251922176.0,16463350016.0,60.53399833944442
2015-07-29,22184990208.0,16463350016.0,57.40218099773267
2015-07-30,17048258560.0,18008017152.0,48.6311172928283
2015-07-31,12709098496.0,19358580096.0,39.63211262560979
2015-08-03,12709098496.0,16385031488.0,43.682689611235084
2015-08-04,13820369664.0,13980970048.0,49.711164307792906
2015-08-05,11277855232.0,15453673920.0,42.18933817018924
2015-08-06,8243836416.0,16604345664.0,33.17681909066243
2015-08-07,8057500160.0,16604345664.0,32.67192657639088
2015-08-10,9675645696.0,14627509952.0,39.81230189255792
2015-08-11,10913733632.0,13089755072.0,45.46728088813735
2015-08-12,8695852800.0,14676902080.0,37.205082775419925
2015-08-13,8695852800.0,14767949120.0,37.06071518012542
2015-08-14,10946446336.0,12715013952.0,46.26276739796796
2015-08-17,10946446336.0,11243314880.0,49.33106863766983
2015-08-18,8923735808.0,13087714112.0,40.54133571588
2015-08-19,8923735808.0,13799754816.0,39.27097273767863
2015-08-20,8923735808.0,13350771200.0,40.062551349823345
2015-08-21,8923735808.0,15096328000.0,37.151174448703614
2015-08-24,7812464640.0,16920272960.0,31.587545084374323
2015-08-25,7812464640.0,17666586304.0,30.662306289079964
2015-08-26,10100049664.0,16515914560.0,37.94733709061962
2015-08-27,9616490496.0,16515914560.0,36.799102399463436
2015-08-28,9879408896.0,16515914560.0,37.42863357014207
2015-08-31,8641320960.0,17553950976.0,32.98809411527538
2015-09-01,8641320960.0,16724701760.0,34.06651904157878
2015-09-02,9462373312.0,14832314688.0,38.948322003558964
2015-09-07,7817238976.0,14832314688.0,34.51387648501434
2015-09-08,7817238976.0,14090794048.0,35.68206679000485
2015-09-09,8462221504.0,12246394816.0,40.86328788576445
2015-09-10,8462221504.0,10335595456.0,45.01704385145795
2015-09-11,8462221504.0,10302440320.0,45.0965841184349
2015-09-14,8462221504.0,8371474944.0,50.26953842336506
2015-09-15,8462221504.0,7241640576.0,53.88624442121947
2015-09-16,10318251968.0,5022623360.0,67.25986456044811
