period,cost,date,own_cycle,own_entry_date,own_shares,single_entry_so_far,pure_learned_at_entry,reference_learning_status,status,own_prediction,reference_prediction,sign_disagreement,confirmed_exit_disagreement,own_log_holding_days,own_cycle_return,own_cycle_drawdown,own_entry_mode,own_mom5,own_mom20,own_sma120,own_vol20,own_negative_count,reference_negative_count,prediction_difference,entry_age_difference,return_input_difference,drawdown_input_difference
evaluation,BASE,2022-05-17,6,2022-05-13,12100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.00823502091380079,0.00823502091380079,False,False,1.3862943611198906,0.0023058045032597896,0.0,1.0,0.02122363645162677,-0.044734331340170866,-0.11631524982497654,0.2698935960897363,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2022-05-18,6,2022-05-13,12100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0020712547553889456,0.0020712547553889734,False,False,1.6094379124341003,-0.0012022658125016017,-0.0034999999999998366,1.0,0.0037702696414886297,-0.04776223058382512,-0.11795092931660467,0.26986843635335717,0.0,0.0,-2.7755575615628914e-17,0.0,0.0,1.1102230246251565e-16
evaluation,BASE,2022-05-19,6,2022-05-13,12100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.00027604425816742367,-0.00027604425816742367,False,False,1.791759469228055,0.001052922247630761,-0.0012499999999999734,1.0,0.011074867788984236,-0.04071185078256632,-0.11451032996143062,0.27013489106600264,1.0,1.0,0.0,0.0,0.0,0.0
evaluation,BASE,2022-05-20,6,2022-05-13,12100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.003041708459358187,-0.003041708459358187,False,False,1.9459101490553132,0.02210134414219911,0.0,1.0,0.024067654693416603,-0.013393600924155542,-0.09462069802630357,0.2809082424793727,2.0,2.0,0.0,0.0,0.0,0.0
evaluation,BASE,2022-06-08,7,2022-06-08,10100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.004112002241604027,-0.004112002241604027,False,False,0.6931471805599453,0.008394309676746703,0.0,1.0,0.03248210502145491,0.07571182173569621,-0.045269927948579536,0.1582138282119865,1.0,1.0,0.0,0.0,0.0,0.0
evaluation,BASE,2022-06-09,7,2022-06-08,10100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.003946323038338763,-0.003946323038338781,False,False,1.0986122886681098,0.00027749941893229213,-0.00804924242424232,1.0,0.025868721596607486,0.053682781784931646,-0.05164235563293973,0.15873163968153148,2.0,2.0,1.734723475976807e-17,0.0,2.220446049250313e-16,1.1102230246251565e-16
evaluation,BASE,2022-08-10,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.029439029090610972,0.029439029090610965,False,False,0.6931471805599453,-0.009472778452632946,-0.009472778452632946,1.0,0.010617860370513096,-0.04528633041747523,-0.016223109075023223,0.13870103793391544,0.0,0.0,6.938893903907228e-18,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16
evaluation,BASE,2022-08-11,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0231930751506909,0.0231930751506909,False,False,1.0986122886681098,0.011450504191670374,0.0,1.0,0.024028752129428947,-0.024612340582897657,0.005261831243304149,0.16070504877277653,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2022-08-12,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.011874741579609452,0.011874741579609452,False,False,1.3862943611198906,0.011688268767173993,0.0,1.0,0.008733679968754566,-0.009356793410881172,0.006221388412097184,0.15265920221826115,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2022-08-15,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.013911206959952713,0.013911206959952755,False,False,1.6094379124341003,0.009310623012139363,-0.002350176263219761,1.0,0.009705366748606106,-0.022362916554145785,0.00464653955080796,0.14719080105370974,0.0,0.0,-4.163336342344337e-17,0.0,-2.220446049250313e-16,0.0
evaluation,BASE,2022-08-16,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.009913994895596925,0.009913994895596943,False,False,1.791759469228055,0.006932977257104955,-0.004700352526439522,1.0,0.005683178924227168,-0.019640565874546084,0.003055351602283096,0.1465546716796223,0.0,0.0,-1.734723475976807e-17,0.0,-2.220446049250313e-16,-1.1102230246251565e-16
evaluation,BASE,2022-08-17,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.012322606443476668,0.012322606443476668,False,False,1.9459101490553132,0.016681324852746426,0.0,1.0,0.026061650324018464,-0.012780469069690843,0.01334818439808716,0.15069364804422825,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2022-08-18,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0024931694275759763,0.0024931694275759503,False,False,2.0794415416798357,0.007884035559118763,-0.008652946679139517,1.0,-0.0035323244075453463,-0.01102650468088507,0.005326244849155115,0.14937062183177308,0.0,0.0,2.6020852139652106e-17,0.0,0.0,-1.1102230246251565e-16
evaluation,BASE,2022-08-19,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0013355146931593974,0.0013355146931593974,False,False,2.1972245773362196,0.0007510982940153177,-0.01566884939195523,1.0,-0.01086967223690404,-0.018828515746309775,-0.001154917099101982,0.151010680145868,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2022-08-22,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.0008329896060766716,-0.000832989606076715,False,False,2.302585092994046,0.007170741832608574,-0.009354536950420989,1.0,-0.0021223920241507733,-0.008228564120169285,0.0059069726023326385,0.15256012361963087,1.0,1.0,4.336808689942018e-17,0.0,2.220446049250313e-16,0.0
evaluation,BASE,2022-08-23,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0010098365707489915,0.0010098365707490089,False,False,2.3978952727983707,0.0038420377755601365,-0.012628624883068262,1.0,-0.0030743786778889204,-0.018306073273387492,0.0032753383262107416,0.15055745335236873,0.0,0.0,-1.734723475976807e-17,0.0,-2.220446049250313e-16,-1.1102230246251565e-16
evaluation,BASE,2022-08-24,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.0045887236485025245,-0.004588723648502521,False,False,2.4849066497880004,-0.01446583453820538,-0.030636108512628657,1.0,-0.03111520457554053,-0.03111520457554034,-0.0141163318943478,0.16163106471843153,1.0,1.0,-3.469446951953614e-18,0.0,1.1102230246251565e-16,1.1102230246251565e-16
evaluation,BASE,2022-08-25,8,2022-08-10,16800,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.003529308081696979,-0.003529308081696979,False,False,2.5649493574615367,-0.005906309820081224,-0.02221702525724978,1.0,-0.013776939996072077,-0.023168885060251745,-0.004778538826372136,0.1653609301280814,2.0,2.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-02-19,9,2024-02-19,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.009609882702167855,0.009609882702167828,False,False,0.6931471805599453,0.0036499809042931375,0.0,1.0,0.06114113169694553,0.0327671215843269,-0.03478912907642817,0.21001178444190122,0.0,0.0,2.7755575615628914e-17,0.0,2.220446049250313e-16,0.0
evaluation,BASE,2024-02-20,9,2024-02-19,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.005097175033349964,0.005097175033349936,False,False,1.0986122886681098,0.007203772515639084,0.0,1.0,0.0584218160207902,0.037496835216346835,-0.030404198165011165,0.20981892354241388,0.0,0.0,2.7755575615628914e-17,0.0,2.220446049250313e-16,0.0
evaluation,BASE,2024-02-21,9,2024-02-19,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.002576224961659235,-0.002576224961659263,False,False,1.3862943611198906,0.021418938961023093,0.0,1.0,0.04083407538959469,0.04495621654724684,-0.01596386981618414,0.21353472601458892,1.0,1.0,2.7755575615628914e-17,0.0,2.220446049250313e-16,0.0
evaluation,BASE,2024-02-22,9,2024-02-19,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.007655454716168007,-0.0076554547161680345,False,False,1.6094379124341003,0.029118820785606125,0.0,1.0,0.03962367202814638,0.07499321897341252,-0.00796456110058319,0.1940572312310132,2.0,2.0,2.7755575615628914e-17,0.0,2.220446049250313e-16,0.0
evaluation,BASE,2024-06-18,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.01714451419082963,0.01714451419082963,False,False,0.6931471805599453,0.0009262580038202906,0.0,1.0,0.001125809294253439,-0.03564405513785623,0.022788381552561576,0.08276926819810168,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-06-19,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.014364147562828937,0.014364147562828944,False,False,1.0986122886681098,-0.0018892870257263272,-0.002812939521800284,1.0,-0.0005640158073940034,-0.035198312774153334,0.019413845214793835,0.08268175222968997,0.0,0.0,-6.938893903907228e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-06-20,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.014550044497581436,0.01455004449758144,False,False,1.3862943611198906,-0.008365040593683704,-0.009282700421941015,1.0,-0.0034013638234903065,-0.04388374210682529,0.01232861636374083,0.08293912736804998,0.0,0.0,-3.469446951953614e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-06-21,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.01071360143436104,0.01071360143436104,False,False,1.6094379124341003,-0.010054367611411541,-0.010970464135021119,1.0,-0.010749749909529017,-0.035483538203496104,0.010153263757170405,0.07776412027608763,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-06-24,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.009240841101140915,0.009240841101140922,False,False,1.791759469228055,-0.014840794161640747,-0.015752461322081523,1.0,-0.012778819357283578,-0.02901203336821329,0.0047888169449363804,0.07066407867783435,0.0,0.0,-6.938893903907228e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-06-25,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.011078798856831443,0.01107879885683145,False,False,1.9459101490553132,-0.020753438723688622,-0.02165963431786211,1.0,-0.021897647323112945,-0.04332604480695545,-0.001595966470710919,0.062548504847491,0.0,0.0,-6.938893903907228e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-06-26,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.007992020477131413,0.007992020477131417,False,False,2.0794415416798357,-0.014840794161640747,-0.015752461322081523,1.0,-0.013060946598539895,-0.030953512275100483,0.004039823006227072,0.06669279062629799,0.0,0.0,-3.469446951953614e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-06-27,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.009253804946849457,0.00925380494684946,False,False,2.1972245773362196,-0.020190329717779343,-0.021097046413502074,1.0,-0.01199671628763144,-0.03667547855840662,-0.0017359584191440902,0.06766243257923879,0.0,0.0,-3.469446951953614e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-06-28,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.007649408447098067,0.007649408447098067,False,False,2.302585092994046,-0.018219448197096644,-0.019127988748241842,1.0,-0.008282212129416641,-0.030780348915859908,-0.00011564517597884016,0.06848073554817372,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-07-01,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.00625663809648605,0.006256638096486057,False,False,2.3978952727983707,-0.014277685155731468,-0.0151898734177216,1.0,0.0005714285869773588,-0.022872661665991556,0.0034997754108592183,0.07049810882905747,0.0,0.0,-6.938893903907228e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-07-02,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.00737522082798165,0.007375220827981654,False,False,2.4849066497880004,-0.015685457670504777,-0.016596343178621686,1.0,0.005162041861197408,-0.02569674075685679,0.0018772178581683008,0.06988950996305637,0.0,0.0,-3.469446951953614e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-07-03,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.008068528752451419,0.008068528752451405,False,False,2.5649493574615367,-0.017374784688232725,-0.01828410689170179,1.0,-0.0025754771712153506,-0.0343598993404034,6.459268949710051e-06,0.06303439498477004,0.0,0.0,1.3877787807814457e-17,0.0,-2.220446049250313e-16,-1.1102230246251565e-16
evaluation,BASE,2024-07-04,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.008531992067803949,0.008531992067803952,False,False,2.6390573296152584,-0.02159810223255265,-0.02250351617440227,1.0,-0.0014378147696276333,-0.035061550080138434,-0.004513572315739456,0.0633474529826025,0.0,0.0,-3.469446951953614e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-07-05,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.008405463456000278,0.008405463456000285,False,False,2.70805020110221,-0.026384528782781858,-0.027285513361462677,1.0,-0.008351380432415338,-0.03996564183579507,-0.009587367150533987,0.06391548162505406,0.0,0.0,-6.938893903907228e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-07-08,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.006973723445885292,0.006973723445885295,False,False,2.772588722239781,-0.03314183685369376,-0.034036568213783314,1.0,-0.019322879497244774,-0.04051909483598408,-0.016676169694812004,0.06442436897775149,0.0,0.0,-3.469446951953614e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-07-09,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0025087171255636694,0.0025087171255636555,False,False,2.833213344056216,-0.02272432024437132,-0.023628691983122452,1.0,-0.007176720913639793,-0.02278651708130184,-0.006425545743564132,0.0756166699284444,0.0,0.0,1.3877787807814457e-17,0.0,-2.220446049250313e-16,-1.1102230246251565e-16
evaluation,BASE,2024-07-10,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.002570900017461729,0.0025709000174617518,False,False,2.8903717578961645,-0.02497675626800855,-0.02587904360056248,1.0,-0.007766470794050854,-0.023966910371200047,-0.009148671714096834,0.07572748073648718,0.0,0.0,-2.2551405187698492e-17,0.0,0.0,1.1102230246251565e-16
evaluation,BASE,2024-07-11,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.0013954074446618295,-0.0013954074446618052,False,False,2.9444389791664403,-0.012025249132094129,-0.01293952180028124,1.0,0.009736617584322534,-0.00709927729642679,0.003483312187892329,0.09022304503684463,1.0,1.0,-2.42861286636753e-17,0.0,0.0,1.1102230246251565e-16
evaluation,BASE,2024-07-12,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,3.959480108307531e-05,3.9594801083080514e-05,False,False,2.995732273553991,-0.009209704102547511,-0.010126582278480956,1.0,0.017486471078349337,-0.009896871393011604,0.005750840250615452,0.08835394773447561,0.0,0.0,-5.204170427930421e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-07-15,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.00013042641415758616,0.00013042641415758963,False,False,3.044522437723423,-0.007238822581865034,-0.008157524613220835,1.0,0.026438321500394525,-0.005091948767156411,0.007186614955147164,0.08831732057888377,0.0,0.0,-3.469446951953614e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-07-16,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.003091898356422996,-0.003091898356422991,False,False,3.091042453358316,-0.00019996000799848979,-0.0011251758087201802,1.0,0.022786517081301597,-0.001125809294253679,0.013673254355992315,0.091278233045523,1.0,1.0,-5.204170427930421e-18,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-07-17,10,2024-06-18,20200,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.003661833121373791,-0.003661833121373791,False,False,3.1354942159291497,0.0012078125067749301,0.0,1.0,0.02650105223137314,0.0030981576675670995,0.014424477637799304,0.09082477083190955,2.0,2.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-08-02,11,2024-08-02,20500,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.0002967459364795772,-0.0002967459364795772,False,False,0.6931471805599453,-0.004531849262729759,-0.004531849262729759,1.0,-0.007802380284184952,-0.0031860997263705596,-0.0231230117775979,0.1499587753762262,1.0,1.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-08-05,11,2024-08-02,20500,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.0021766955754084355,-0.0021766955754084303,False,False,1.0986122886681098,-0.015794761325031326,-0.015794761325031326,1.0,-0.013407370757417617,-0.007600153508214598,-0.034608765854384105,0.15323034307158764,2.0,2.0,-5.204170427930421e-18,0.0,1.1102230246251565e-16,1.1102230246251565e-16
evaluation,BASE,2024-08-28,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.013207909668158786,0.013207909668158779,False,False,0.6931471805599453,-0.004647469082695865,-0.004647469082695865,1.0,-0.009192058791909987,-0.04399835651203827,-0.04814787685749833,0.08154279303717339,0.0,0.0,6.938893903907228e-18,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16
evaluation,BASE,2024-08-29,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.01022386921657726,0.010223869216577256,False,False,1.0986122886681098,-0.007612475132494301,-0.007612475132494301,1.0,-0.009515385502963304,-0.03982956915467422,-0.050545834495605346,0.07959407457521504,0.0,0.0,3.469446951953614e-18,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16
evaluation,BASE,2024-08-30,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.004227058280549485,0.004227058280549485,False,False,1.3862943611198906,0.005730052091598381,0.0,1.0,-0.00029476787243641264,-0.016084569605071406,-0.037482471842625986,0.09008004515730063,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-09-02,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0018756684445741956,0.0018756684445741956,False,False,1.6094379124341003,-0.012059984207191787,-0.017688679245283057,1.0,-0.0184364425074385,-0.02255288466247278,-0.05405852989188287,0.10156449496891418,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-09-03,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0009263452003125255,0.000926345200312536,False,False,1.791759469228055,-0.00850197694743382,-0.014150943396226467,1.0,-0.009820046180975407,-0.018957913744613766,-0.0501191848560667,0.10282909457582225,0.0,0.0,-1.0408340855860843e-17,0.0,-1.1102230246251565e-16,0.0
evaluation,BASE,2024-09-04,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.001033015090766129,0.001033015090766129,False,False,1.9459101490553132,-0.014728489652010235,-0.020341981132075415,1.0,-0.010179728625440681,-0.0232015166526008,-0.05549634051019681,0.10445699819890161,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-09-05,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0005803106851550756,0.0005803106851550912,False,False,2.0794415416798357,-0.01265298541715143,-0.01827830188679236,1.0,-0.005092118236836994,-0.022272635609122845,-0.05297958313090256,0.10476919765924518,0.0,0.0,-1.5612511283791264e-17,0.0,0.0,1.1102230246251565e-16
evaluation,BASE,2024-09-06,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.0018796408478223801,-0.0018796408478223958,False,False,2.1972245773362196,-0.02095500235658676,-0.026533018867924585,1.0,-0.02689137243172019,-0.027186140304156385,-0.06038581472830529,0.1075542429983929,1.0,1.0,1.5612511283791264e-17,0.0,0.0,-1.1102230246251565e-16
evaluation,BASE,2024-09-09,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.000682947214939866,0.0006829472149398816,False,False,2.302585092994046,-0.033111527160759935,-0.038620283018867774,1.0,-0.021538827497413947,-0.03850099581773176,-0.07139212871228362,0.11424155568514298,0.0,0.0,-1.5612511283791264e-17,0.0,0.0,1.1102230246251565e-16
evaluation,BASE,2024-09-10,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-8.202598932475179e-05,-8.202598932473618e-05,False,False,2.3978952727983707,-0.033111527160759935,-0.038620283018867774,1.0,-0.02513379841527296,-0.03997527000485223,-0.0706621638951821,0.11380117523248956,1.0,1.0,-1.5612511283791264e-17,0.0,0.0,1.1102230246251565e-16
evaluation,BASE,2024-09-11,12,2024-08-28,21100,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.000767643587289743,-0.000767643587289743,False,False,2.4849066497880004,-0.03518703139561885,-0.04068396226415094,1.0,-0.02098298057561109,-0.0350277355674241,-0.07196281006466865,0.11226918300188413,2.0,2.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-09-25,13,2024-09-25,20500,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,0.0013744549673385693,0.0013744549673385693,False,False,0.6931471805599453,-0.005068651122253298,-0.005068651122253298,1.0,0.0703508125634698,0.023297501006878697,-0.004893418948272665,0.19733397134487446,0.0,0.0,0.0,0.0,0.0,0.0
evaluation,BASE,2024-09-26,13,2024-09-25,20500,True,True,PREDICTION_AVAILABLE,COMPARABLE_SAVED_MODEL_AND_SINGLE_ACTUAL_ENTRY,-0.00748322396907265,-0.007483223969072629,False,False,1.0986122886681098,0.04247268564047135,0.0,1.0,0.10872391892025493,0.07499594024521887,0.04251693374002974,0.25349406401964036,1.0,1.0,-2.0816681711721685e-17,0.0,-2.220446049250313e-16,0.0
