fit_origin,cycle_id,state_rows,adjacent_pairs,pair_mean_cross_product,pair_mean_previous_square
2023-02-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-02-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-02-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-02-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-02-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-02-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-02-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-02-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-02-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-02-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-03-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-03-01,8,1,0,0.0,0.0
2023-03-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-03-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-03-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-03-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-03-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-03-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-03-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-03-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-03-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-03-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-03-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-03-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-03-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-03-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-03-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-03-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-03-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-03-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-04-03,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-04-03,8,1,0,0.0,0.0
2023-04-03,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-04-03,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-04-03,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-04-03,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-04-03,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-04-03,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-04-03,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-04-03,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-04-03,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-04-03,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-04-03,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-04-03,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-04-03,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-04-03,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-04-03,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-04-03,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-04-03,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-04-03,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-05-04,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-05-04,8,1,0,0.0,0.0
2023-05-04,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-05-04,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-05-04,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-05-04,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-05-04,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-05-04,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-05-04,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-05-04,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-05-04,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-05-04,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-05-04,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-05-04,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-05-04,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-05-04,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-05-04,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-05-04,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-05-04,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-05-04,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-06-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-06-01,8,1,0,0.0,0.0
2023-06-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-06-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-06-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-06-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-06-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-06-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-06-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-06-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-06-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-06-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-06-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-06-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-06-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-06-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-06-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-06-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-06-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-06-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-07-03,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-07-03,8,1,0,0.0,0.0
2023-07-03,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-07-03,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-07-03,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-07-03,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-07-03,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-07-03,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-07-03,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-07-03,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-07-03,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-07-03,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-07-03,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-07-03,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-07-03,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-07-03,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-07-03,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-07-03,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-07-03,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-07-03,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-08-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-08-01,8,1,0,0.0,0.0
2023-08-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-08-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-08-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-08-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-08-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-08-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-08-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-08-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-08-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-08-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-08-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-08-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-08-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-08-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-08-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-08-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-08-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-08-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-09-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-09-01,8,1,0,0.0,0.0
2023-09-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-09-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-09-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-09-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-09-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-09-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-09-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-09-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-09-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-09-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-09-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-09-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-09-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-09-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-09-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-09-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-09-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-09-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-10-09,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-10-09,8,1,0,0.0,0.0
2023-10-09,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-10-09,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-10-09,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-10-09,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-10-09,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-10-09,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-10-09,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-10-09,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-10-09,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-10-09,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-10-09,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-10-09,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-10-09,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-10-09,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-10-09,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-10-09,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-10-09,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-10-09,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-11-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-11-01,8,1,0,0.0,0.0
2023-11-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-11-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-11-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-11-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-11-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-11-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-11-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-11-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-11-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-11-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-11-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-11-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-11-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-11-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-11-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-11-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-11-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-11-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2023-12-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2023-12-01,8,1,0,0.0,0.0
2023-12-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2023-12-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2023-12-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2023-12-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2023-12-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2023-12-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2023-12-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2023-12-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2023-12-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2023-12-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2023-12-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2023-12-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2023-12-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2023-12-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2023-12-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2023-12-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2023-12-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2023-12-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2024-01-02,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2024-01-02,8,1,0,0.0,0.0
2024-01-02,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2024-01-02,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2024-01-02,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2024-01-02,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2024-01-02,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2024-01-02,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2024-01-02,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2024-01-02,16,7,6,-5.896781945455794e-05,0.000103606081806062
2024-01-02,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2024-01-02,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2024-01-02,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2024-01-02,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2024-01-02,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2024-01-02,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2024-01-02,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2024-01-02,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2024-01-02,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2024-01-02,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2024-02-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2024-02-01,8,1,0,0.0,0.0
2024-02-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2024-02-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2024-02-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2024-02-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2024-02-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2024-02-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2024-02-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2024-02-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2024-02-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2024-02-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2024-02-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2024-02-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2024-02-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2024-02-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2024-02-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2024-02-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2024-02-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2024-02-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2024-03-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2024-03-01,8,1,0,0.0,0.0
2024-03-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2024-03-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2024-03-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2024-03-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2024-03-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2024-03-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2024-03-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2024-03-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2024-03-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2024-03-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2024-03-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2024-03-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2024-03-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2024-03-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2024-03-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2024-03-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2024-03-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2024-03-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2024-04-01,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2024-04-01,8,1,0,0.0,0.0
2024-04-01,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2024-04-01,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2024-04-01,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2024-04-01,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2024-04-01,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2024-04-01,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2024-04-01,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2024-04-01,16,7,6,-5.896781945455794e-05,0.000103606081806062
2024-04-01,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2024-04-01,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2024-04-01,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2024-04-01,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2024-04-01,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2024-04-01,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2024-04-01,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2024-04-01,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2024-04-01,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2024-04-01,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2024-05-06,6,59,58,1.5808132650402153e-05,6.364372955722655e-05
2024-05-06,8,1,0,0.0,0.0
2024-05-06,9,59,58,4.1568171096005215e-05,5.093276230104968e-05
2024-05-06,10,59,58,6.528926226727235e-06,1.3195389216781173e-05
2024-05-06,11,59,58,4.376066286845327e-06,8.940812600722946e-06
2024-05-06,12,59,58,7.519243769814214e-06,1.0185470422324497e-05
2024-05-06,13,59,58,6.442338009626654e-05,6.773616342206045e-05
2024-05-06,14,59,58,3.7289837117949566e-05,4.3389882755419795e-05
2024-05-06,15,56,55,6.891404504297258e-06,1.8395095589979795e-05
2024-05-06,16,7,6,-5.896781945455794e-05,0.000103606081806062
2024-05-06,17,43,42,3.8498200060331545e-05,7.656011964787162e-05
2024-05-06,18,38,37,2.8289393795663955e-05,5.740182518140425e-05
2024-05-06,19,28,27,-4.112514993938468e-07,5.213166904061278e-05
2024-05-06,20,42,41,-9.500416894815604e-06,6.636803742819229e-05
2024-05-06,21,59,58,1.7952361948348802e-05,5.381173684189326e-05
2024-05-06,22,33,32,1.1205224972157523e-05,4.426549358083802e-05
2024-05-06,23,34,33,2.0610159408648453e-05,2.9895891766085795e-05
2024-05-06,24,54,53,1.1472119278778353e-05,1.6974290435421715e-05
2024-05-06,25,57,56,2.4765037115319692e-05,3.78791645241347e-05
2024-05-06,26,20,19,3.137988975201991e-05,4.202332757275897e-05
2024-06-03,8,1,0,0.0,0.0
2024-06-03,9,59,58,3.2438071058739544e-05,4.067744223596233e-05
2024-06-03,10,59,58,5.706345722588306e-06,1.2270734601010456e-05
2024-06-03,11,59,58,3.5366237798837087e-06,8.060727521753122e-06
2024-06-03,12,59,58,5.9452482090688554e-06,8.426495138122042e-06
2024-06-03,13,59,58,5.5896731931336735e-05,5.9184513137338374e-05
2024-06-03,14,59,58,3.176418903254234e-05,3.822184311690539e-05
2024-06-03,15,56,55,5.192254864106364e-06,1.651784814634099e-05
2024-06-03,16,7,6,-5.65842630091844e-05,0.00010525917097225505
2024-06-03,17,43,42,3.103843523606915e-05,6.861432312970136e-05
2024-06-03,18,38,37,2.4532121481562262e-05,5.381899269237934e-05
2024-06-03,19,28,27,-9.819103243286677e-07,5.2156280009458315e-05
2024-06-03,20,42,41,-1.1381648576176687e-05,6.621019195822181e-05
2024-06-03,21,59,58,1.4599312518067782e-05,4.8873514694846474e-05
2024-06-03,22,33,32,8.734254967223849e-06,4.122408709246e-05
2024-06-03,23,34,33,1.6151299518923093e-05,2.509458698655034e-05
2024-06-03,24,54,53,8.753930809436488e-06,1.4020014163228415e-05
2024-06-03,25,57,56,2.298817716472325e-05,3.58402639822669e-05
2024-06-03,26,20,19,2.5437184891087277e-05,3.565064379435273e-05
2024-06-03,27,59,58,3.77564157417995e-06,1.028274125004628e-05
2024-07-01,8,1,0,0.0,0.0
2024-07-01,9,59,58,3.2438071058739544e-05,4.067744223596233e-05
2024-07-01,10,59,58,5.706345722588306e-06,1.2270734601010456e-05
2024-07-01,11,59,58,3.5366237798837087e-06,8.060727521753122e-06
2024-07-01,12,59,58,5.9452482090688554e-06,8.426495138122042e-06
2024-07-01,13,59,58,5.5896731931336735e-05,5.9184513137338374e-05
2024-07-01,14,59,58,3.176418903254234e-05,3.822184311690539e-05
2024-07-01,15,56,55,5.192254864106364e-06,1.651784814634099e-05
2024-07-01,16,7,6,-5.65842630091844e-05,0.00010525917097225505
2024-07-01,17,43,42,3.103843523606915e-05,6.861432312970136e-05
2024-07-01,18,38,37,2.4532121481562262e-05,5.381899269237934e-05
2024-07-01,19,28,27,-9.819103243286677e-07,5.2156280009458315e-05
2024-07-01,20,42,41,-1.1381648576176687e-05,6.621019195822181e-05
2024-07-01,21,59,58,1.4599312518067782e-05,4.8873514694846474e-05
2024-07-01,22,33,32,8.734254967223849e-06,4.122408709246e-05
2024-07-01,23,34,33,1.6151299518923093e-05,2.509458698655034e-05
2024-07-01,24,54,53,8.753930809436488e-06,1.4020014163228415e-05
2024-07-01,25,57,56,2.298817716472325e-05,3.58402639822669e-05
2024-07-01,26,20,19,2.5437184891087277e-05,3.565064379435273e-05
2024-07-01,27,59,58,3.77564157417995e-06,1.028274125004628e-05
2024-08-01,9,59,58,3.4057772038598994e-05,4.230097627193803e-05
2024-08-01,10,59,58,5.622868377138426e-06,1.2298947960264063e-05
2024-08-01,11,59,58,2.433241259754753e-06,6.975775220833586e-06
2024-08-01,12,59,58,5.008471660274037e-06,7.456099493918354e-06
2024-08-01,13,59,58,5.5748002965846693e-05,5.897674563359654e-05
2024-08-01,14,59,58,3.393863272238453e-05,4.040851806698324e-05
2024-08-01,15,56,55,4.616376507424687e-06,1.5780602736872997e-05
2024-08-01,16,7,6,-5.57907126179239e-05,0.0001073459431406204
2024-08-01,17,43,42,3.3033458494761025e-05,7.098648364099473e-05
2024-08-01,18,38,37,2.376651564048975e-05,5.285125608582984e-05
2024-08-01,19,28,27,-1.7511081025582216e-06,5.205413671689717e-05
2024-08-01,20,42,41,-1.198726735738363e-05,6.72140171181479e-05
2024-08-01,21,59,58,1.618962262094244e-05,5.0558784261211595e-05
2024-08-01,22,33,32,1.0024365179759419e-05,4.249987319167174e-05
2024-08-01,23,34,33,1.4858653420170125e-05,2.372224807059055e-05
2024-08-01,24,54,53,8.254382973135422e-06,1.3484820967795437e-05
2024-08-01,25,57,56,2.0637748220869518e-05,3.344859098826011e-05
2024-08-01,26,20,19,2.383008445151206e-05,3.423030695353151e-05
2024-08-01,27,59,58,3.3384298045384785e-06,9.83069324081243e-06
2024-08-01,28,31,30,2.1205610751683143e-05,2.4412640557475463e-05
2024-09-02,9,59,58,3.4057772038598994e-05,4.230097627193803e-05
2024-09-02,10,59,58,5.622868377138426e-06,1.2298947960264063e-05
2024-09-02,11,59,58,2.433241259754753e-06,6.975775220833586e-06
2024-09-02,12,59,58,5.008471660274037e-06,7.456099493918354e-06
2024-09-02,13,59,58,5.5748002965846693e-05,5.897674563359654e-05
2024-09-02,14,59,58,3.393863272238453e-05,4.040851806698324e-05
2024-09-02,15,56,55,4.616376507424687e-06,1.5780602736872997e-05
2024-09-02,16,7,6,-5.57907126179239e-05,0.0001073459431406204
2024-09-02,17,43,42,3.3033458494761025e-05,7.098648364099473e-05
2024-09-02,18,38,37,2.376651564048975e-05,5.285125608582984e-05
2024-09-02,19,28,27,-1.7511081025582216e-06,5.205413671689717e-05
2024-09-02,20,42,41,-1.198726735738363e-05,6.72140171181479e-05
2024-09-02,21,59,58,1.618962262094244e-05,5.0558784261211595e-05
2024-09-02,22,33,32,1.0024365179759419e-05,4.249987319167174e-05
2024-09-02,23,34,33,1.4858653420170125e-05,2.372224807059055e-05
2024-09-02,24,54,53,8.254382973135422e-06,1.3484820967795437e-05
2024-09-02,25,57,56,2.0637748220869518e-05,3.344859098826011e-05
2024-09-02,26,20,19,2.383008445151206e-05,3.423030695353151e-05
2024-09-02,27,59,58,3.3384298045384785e-06,9.83069324081243e-06
2024-09-02,28,31,30,2.1205610751683143e-05,2.4412640557475463e-05
2024-10-08,10,59,58,5.456122055749493e-06,1.2197896179983676e-05
2024-10-08,11,59,58,2.110515965364165e-06,6.6977266626209e-06
2024-10-08,12,59,58,5.861888182529453e-06,8.51562795337888e-06
2024-10-08,13,59,58,5.4527670340788955e-05,5.7585232376272154e-05
2024-10-08,14,59,58,3.5175672314598004e-05,4.1463311694528565e-05
