date,factor_status,window_start,window_observations,high_age_trading_days,low_age_trading_days,aroon_up,aroon_down,raw_entry,raw_exit
2013-05-29,AROON_TIME_FACTORS_AVAILABLE,2013-04-19,26,0.0,19.0,100.0,24.0,1,False
2013-05-30,AROON_TIME_FACTORS_AVAILABLE,2013-04-22,26,1.0,20.0,96.0,20.0,1,False
2013-05-31,AROON_TIME_FACTORS_AVAILABLE,2013-04-23,26,2.0,21.0,92.0,16.0,1,False
2013-06-03,AROON_TIME_FACTORS_AVAILABLE,2013-04-24,26,3.0,22.0,88.0,12.0,1,False
2013-06-04,AROON_TIME_FACTORS_AVAILABLE,2013-04-25,26,4.0,23.0,84.0,8.0,1,False
2013-06-05,AROON_TIME_FACTORS_AVAILABLE,2013-04-26,26,5.0,24.0,80.0,4.0,1,False
2013-06-06,AROON_TIME_FACTORS_AVAILABLE,2013-05-02,26,6.0,25.0,76.0,0.0,1,False
2013-06-07,AROON_TIME_FACTORS_AVAILABLE,2013-05-03,26,7.0,25.0,72.0,0.0,1,False
2013-06-13,AROON_TIME_FACTORS_AVAILABLE,2013-05-06,26,8.0,0.0,68.0,100.0,0,True
2013-06-14,AROON_TIME_FACTORS_AVAILABLE,2013-05-07,26,9.0,1.0,64.0,96.0,0,True
2013-06-17,AROON_TIME_FACTORS_AVAILABLE,2013-05-08,26,10.0,2.0,60.0,92.0,0,True
2013-06-18,AROON_TIME_FACTORS_AVAILABLE,2013-05-09,26,11.0,3.0,56.0,88.0,0,True
2013-06-19,AROON_TIME_FACTORS_AVAILABLE,2013-05-10,26,12.0,0.0,52.0,100.0,0,True
2013-06-20,AROON_TIME_FACTORS_AVAILABLE,2013-05-13,26,13.0,0.0,48.0,100.0,0,True
2013-06-21,AROON_TIME_FACTORS_AVAILABLE,2013-05-14,26,14.0,0.0,44.0,100.0,0,True
2013-06-24,AROON_TIME_FACTORS_AVAILABLE,2013-05-15,26,15.0,0.0,40.0,100.0,0,True
2013-06-25,AROON_TIME_FACTORS_AVAILABLE,2013-05-16,26,16.0,0.0,36.0,100.0,0,True
2013-06-26,AROON_TIME_FACTORS_AVAILABLE,2013-05-17,26,17.0,1.0,32.0,96.0,0,True
2013-06-27,AROON_TIME_FACTORS_AVAILABLE,2013-05-20,26,18.0,2.0,28.0,92.0,0,True
2013-06-28,AROON_TIME_FACTORS_AVAILABLE,2013-05-21,26,19.0,3.0,24.0,88.0,0,True
2013-07-01,AROON_TIME_FACTORS_AVAILABLE,2013-05-22,26,20.0,4.0,20.0,84.0,0,True
2013-07-02,AROON_TIME_FACTORS_AVAILABLE,2013-05-23,26,21.0,5.0,16.0,80.0,0,True
2013-07-03,AROON_TIME_FACTORS_AVAILABLE,2013-05-24,26,22.0,6.0,12.0,76.0,0,True
2013-07-04,AROON_TIME_FACTORS_AVAILABLE,2013-05-27,26,23.0,7.0,8.0,72.0,0,True
2013-07-05,AROON_TIME_FACTORS_AVAILABLE,2013-05-28,26,24.0,8.0,4.0,68.0,0,True
2013-07-08,AROON_TIME_FACTORS_AVAILABLE,2013-05-29,26,25.0,9.0,0.0,64.0,0,True
2013-07-09,AROON_TIME_FACTORS_AVAILABLE,2013-05-30,26,25.0,10.0,0.0,60.0,0,True
2013-07-10,AROON_TIME_FACTORS_AVAILABLE,2013-05-31,26,25.0,11.0,0.0,56.0,0,True
2013-07-11,AROON_TIME_FACTORS_AVAILABLE,2013-06-03,26,25.0,12.0,0.0,52.0,0,True
2013-07-12,AROON_TIME_FACTORS_AVAILABLE,2013-06-04,26,25.0,13.0,0.0,48.0,0,True
2013-07-15,AROON_TIME_FACTORS_AVAILABLE,2013-06-05,26,25.0,14.0,0.0,44.0,0,True
2013-07-16,AROON_TIME_FACTORS_AVAILABLE,2013-06-06,26,25.0,15.0,0.0,40.0,0,True
2013-07-17,AROON_TIME_FACTORS_AVAILABLE,2013-06-07,26,25.0,16.0,0.0,36.0,0,True
2013-07-18,AROON_TIME_FACTORS_AVAILABLE,2013-06-13,26,25.0,17.0,0.0,32.0,0,True
2013-07-19,AROON_TIME_FACTORS_AVAILABLE,2013-06-14,26,24.0,18.0,4.0,28.0,0,True
2013-07-22,AROON_TIME_FACTORS_AVAILABLE,2013-06-17,26,25.0,19.0,0.0,24.0,0,True
2013-07-23,AROON_TIME_FACTORS_AVAILABLE,2013-06-18,26,25.0,20.0,0.0,20.0,0,True
2013-07-24,AROON_TIME_FACTORS_AVAILABLE,2013-06-19,26,25.0,21.0,0.0,16.0,0,True
2013-07-25,AROON_TIME_FACTORS_AVAILABLE,2013-06-20,26,10.0,22.0,60.0,12.0,0,False
2013-07-26,AROON_TIME_FACTORS_AVAILABLE,2013-06-21,26,11.0,23.0,56.0,8.0,0,False
2013-07-29,AROON_TIME_FACTORS_AVAILABLE,2013-06-24,26,12.0,24.0,52.0,4.0,0,False
2013-07-30,AROON_TIME_FACTORS_AVAILABLE,2013-06-25,26,13.0,25.0,48.0,0.0,0,False
2013-07-31,AROON_TIME_FACTORS_AVAILABLE,2013-06-26,26,14.0,25.0,44.0,0.0,0,False
2013-08-01,AROON_TIME_FACTORS_AVAILABLE,2013-06-27,26,15.0,24.0,40.0,4.0,0,False
2013-08-02,AROON_TIME_FACTORS_AVAILABLE,2013-06-28,26,16.0,25.0,36.0,0.0,0,False
2013-08-05,AROON_TIME_FACTORS_AVAILABLE,2013-07-01,26,17.0,10.0,32.0,60.0,0,True
2013-08-06,AROON_TIME_FACTORS_AVAILABLE,2013-07-02,26,18.0,11.0,28.0,56.0,0,True
2013-08-07,AROON_TIME_FACTORS_AVAILABLE,2013-07-03,26,19.0,12.0,24.0,52.0,0,True
2013-08-08,AROON_TIME_FACTORS_AVAILABLE,2013-07-04,26,20.0,13.0,20.0,48.0,0,True
2013-08-09,AROON_TIME_FACTORS_AVAILABLE,2013-07-05,26,21.0,14.0,16.0,44.0,0,True
2013-08-12,AROON_TIME_FACTORS_AVAILABLE,2013-07-08,26,22.0,15.0,12.0,40.0,0,True
2013-08-13,AROON_TIME_FACTORS_AVAILABLE,2013-07-09,26,23.0,16.0,8.0,36.0,0,True
2013-08-14,AROON_TIME_FACTORS_AVAILABLE,2013-07-10,26,0.0,17.0,100.0,32.0,0,False
2013-08-15,AROON_TIME_FACTORS_AVAILABLE,2013-07-11,26,1.0,18.0,96.0,28.0,1,False
2013-08-16,AROON_TIME_FACTORS_AVAILABLE,2013-07-12,26,0.0,19.0,100.0,24.0,1,False
2013-08-19,AROON_TIME_FACTORS_AVAILABLE,2013-07-15,26,1.0,20.0,96.0,20.0,1,False
2013-08-20,AROON_TIME_FACTORS_AVAILABLE,2013-07-16,26,2.0,21.0,92.0,16.0,1,False
2013-08-21,AROON_TIME_FACTORS_AVAILABLE,2013-07-17,26,3.0,22.0,88.0,12.0,1,False
2013-08-22,AROON_TIME_FACTORS_AVAILABLE,2013-07-18,26,4.0,23.0,84.0,8.0,1,False
2013-08-23,AROON_TIME_FACTORS_AVAILABLE,2013-07-19,26,5.0,24.0,80.0,4.0,1,False
2013-08-26,AROON_TIME_FACTORS_AVAILABLE,2013-07-22,26,6.0,25.0,76.0,0.0,1,False
2013-08-27,AROON_TIME_FACTORS_AVAILABLE,2013-07-23,26,7.0,20.0,72.0,20.0,1,False
2013-08-28,AROON_TIME_FACTORS_AVAILABLE,2013-07-24,26,8.0,21.0,68.0,16.0,0,False
2013-08-29,AROON_TIME_FACTORS_AVAILABLE,2013-07-25,26,9.0,22.0,64.0,12.0,0,False
2013-08-30,AROON_TIME_FACTORS_AVAILABLE,2013-07-26,26,10.0,23.0,60.0,8.0,0,False
2013-09-02,AROON_TIME_FACTORS_AVAILABLE,2013-07-29,26,11.0,24.0,56.0,4.0,0,False
2013-09-03,AROON_TIME_FACTORS_AVAILABLE,2013-07-30,26,12.0,25.0,52.0,0.0,0,False
2013-09-04,AROON_TIME_FACTORS_AVAILABLE,2013-07-31,26,13.0,25.0,48.0,0.0,0,False
2013-09-05,AROON_TIME_FACTORS_AVAILABLE,2013-08-01,26,14.0,25.0,44.0,0.0,0,False
2013-09-06,AROON_TIME_FACTORS_AVAILABLE,2013-08-02,26,15.0,24.0,40.0,4.0,0,False
2013-09-09,AROON_TIME_FACTORS_AVAILABLE,2013-08-05,26,0.0,25.0,100.0,0.0,1,False
2013-09-10,AROON_TIME_FACTORS_AVAILABLE,2013-08-06,26,0.0,25.0,100.0,0.0,1,False
2013-09-11,AROON_TIME_FACTORS_AVAILABLE,2013-08-07,26,0.0,13.0,100.0,48.0,0,False
2013-09-12,AROON_TIME_FACTORS_AVAILABLE,2013-08-08,26,0.0,14.0,100.0,44.0,0,False
2013-09-13,AROON_TIME_FACTORS_AVAILABLE,2013-08-09,26,1.0,15.0,96.0,40.0,0,False
2013-09-16,AROON_TIME_FACTORS_AVAILABLE,2013-08-12,26,2.0,16.0,92.0,36.0,0,False
2013-09-17,AROON_TIME_FACTORS_AVAILABLE,2013-08-13,26,3.0,17.0,88.0,32.0,0,False
2013-09-18,AROON_TIME_FACTORS_AVAILABLE,2013-08-14,26,4.0,18.0,84.0,28.0,1,False
2013-09-23,AROON_TIME_FACTORS_AVAILABLE,2013-08-15,26,5.0,19.0,80.0,24.0,1,False
2013-09-24,AROON_TIME_FACTORS_AVAILABLE,2013-08-16,26,6.0,20.0,76.0,20.0,1,False
2013-09-25,AROON_TIME_FACTORS_AVAILABLE,2013-08-19,26,7.0,21.0,72.0,16.0,1,False
2013-09-26,AROON_TIME_FACTORS_AVAILABLE,2013-08-20,26,8.0,22.0,68.0,12.0,0,False
2013-09-27,AROON_TIME_FACTORS_AVAILABLE,2013-08-21,26,9.0,23.0,64.0,8.0,0,False
2013-09-30,AROON_TIME_FACTORS_AVAILABLE,2013-08-22,26,10.0,24.0,60.0,4.0,0,False
2013-10-08,AROON_TIME_FACTORS_AVAILABLE,2013-08-23,26,11.0,25.0,56.0,0.0,0,False
2013-10-09,AROON_TIME_FACTORS_AVAILABLE,2013-08-26,26,12.0,25.0,52.0,0.0,0,False
2013-10-10,AROON_TIME_FACTORS_AVAILABLE,2013-08-27,26,13.0,21.0,48.0,16.0,0,False
2013-10-11,AROON_TIME_FACTORS_AVAILABLE,2013-08-28,26,14.0,22.0,44.0,12.0,0,False
2013-10-14,AROON_TIME_FACTORS_AVAILABLE,2013-08-29,26,15.0,23.0,40.0,8.0,0,False
2013-10-15,AROON_TIME_FACTORS_AVAILABLE,2013-08-30,26,16.0,24.0,36.0,4.0,0,False
2013-10-16,AROON_TIME_FACTORS_AVAILABLE,2013-09-02,26,17.0,25.0,32.0,0.0,0,False
2013-10-17,AROON_TIME_FACTORS_AVAILABLE,2013-09-03,26,18.0,25.0,28.0,0.0,0,False
2013-10-18,AROON_TIME_FACTORS_AVAILABLE,2013-09-04,26,19.0,24.0,24.0,4.0,0,False
2013-10-21,AROON_TIME_FACTORS_AVAILABLE,2013-09-05,26,20.0,25.0,20.0,0.0,0,False
2013-10-22,AROON_TIME_FACTORS_AVAILABLE,2013-09-06,26,21.0,25.0,16.0,0.0,0,False
2013-10-23,AROON_TIME_FACTORS_AVAILABLE,2013-09-09,26,22.0,25.0,12.0,0.0,0,False
2013-10-24,AROON_TIME_FACTORS_AVAILABLE,2013-09-10,26,23.0,14.0,8.0,44.0,0,True
2013-10-25,AROON_TIME_FACTORS_AVAILABLE,2013-09-11,26,24.0,0.0,4.0,100.0,0,True
2013-10-28,AROON_TIME_FACTORS_AVAILABLE,2013-09-12,26,25.0,1.0,0.0,96.0,0,True
2013-10-29,AROON_TIME_FACTORS_AVAILABLE,2013-09-13,26,25.0,0.0,0.0,100.0,0,True
2013-10-30,AROON_TIME_FACTORS_AVAILABLE,2013-09-16,26,25.0,1.0,0.0,96.0,0,True
2013-10-31,AROON_TIME_FACTORS_AVAILABLE,2013-09-17,26,25.0,2.0,0.0,92.0,0,True
2013-11-01,AROON_TIME_FACTORS_AVAILABLE,2013-09-18,26,14.0,3.0,44.0,88.0,0,True
2013-11-04,AROON_TIME_FACTORS_AVAILABLE,2013-09-23,26,15.0,4.0,40.0,84.0,0,True
2013-11-05,AROON_TIME_FACTORS_AVAILABLE,2013-09-24,26,16.0,5.0,36.0,80.0,0,True
2013-11-06,AROON_TIME_FACTORS_AVAILABLE,2013-09-25,26,17.0,6.0,32.0,76.0,0,True
2013-11-07,AROON_TIME_FACTORS_AVAILABLE,2013-09-26,26,18.0,7.0,28.0,72.0,0,True
2013-11-08,AROON_TIME_FACTORS_AVAILABLE,2013-09-27,26,19.0,0.0,24.0,100.0,0,True
2013-11-11,AROON_TIME_FACTORS_AVAILABLE,2013-09-30,26,20.0,0.0,20.0,100.0,0,True
2013-11-12,AROON_TIME_FACTORS_AVAILABLE,2013-10-08,26,21.0,1.0,16.0,96.0,0,True
2013-11-13,AROON_TIME_FACTORS_AVAILABLE,2013-10-09,26,22.0,0.0,12.0,100.0,0,True
2013-11-14,AROON_TIME_FACTORS_AVAILABLE,2013-10-10,26,23.0,0.0,8.0,100.0,0,True
2013-11-15,AROON_TIME_FACTORS_AVAILABLE,2013-10-11,26,24.0,1.0,4.0,96.0,0,True
2013-11-18,AROON_TIME_FACTORS_AVAILABLE,2013-10-14,26,25.0,2.0,0.0,92.0,0,True
2013-11-19,AROON_TIME_FACTORS_AVAILABLE,2013-10-15,26,21.0,3.0,16.0,88.0,0,True
2013-11-20,AROON_TIME_FACTORS_AVAILABLE,2013-10-16,26,22.0,4.0,12.0,84.0,0,True
2013-11-21,AROON_TIME_FACTORS_AVAILABLE,2013-10-17,26,23.0,5.0,8.0,80.0,0,True
2013-11-22,AROON_TIME_FACTORS_AVAILABLE,2013-10-18,26,24.0,6.0,4.0,76.0,0,True
2013-11-25,AROON_TIME_FACTORS_AVAILABLE,2013-10-21,26,25.0,7.0,0.0,72.0,0,True
2013-11-26,AROON_TIME_FACTORS_AVAILABLE,2013-10-22,26,24.0,8.0,4.0,68.0,0,True
2013-11-27,AROON_TIME_FACTORS_AVAILABLE,2013-10-23,26,25.0,9.0,0.0,64.0,0,True
2013-11-28,AROON_TIME_FACTORS_AVAILABLE,2013-10-24,26,0.0,10.0,100.0,60.0,0,False
2013-11-29,AROON_TIME_FACTORS_AVAILABLE,2013-10-25,26,1.0,11.0,96.0,56.0,0,False
2013-12-02,AROON_TIME_FACTORS_AVAILABLE,2013-10-28,26,2.0,12.0,92.0,52.0,0,False
2013-12-03,AROON_TIME_FACTORS_AVAILABLE,2013-10-29,26,3.0,13.0,88.0,48.0,0,False
2013-12-04,AROON_TIME_FACTORS_AVAILABLE,2013-10-30,26,0.0,14.0,100.0,44.0,0,False
2013-12-05,AROON_TIME_FACTORS_AVAILABLE,2013-10-31,26,1.0,15.0,96.0,40.0,0,False
2013-12-06,AROON_TIME_FACTORS_AVAILABLE,2013-11-01,26,2.0,16.0,92.0,36.0,0,False
2013-12-09,AROON_TIME_FACTORS_AVAILABLE,2013-11-04,26,3.0,17.0,88.0,32.0,0,False
2013-12-10,AROON_TIME_FACTORS_AVAILABLE,2013-11-05,26,4.0,18.0,84.0,28.0,1,False
2013-12-11,AROON_TIME_FACTORS_AVAILABLE,2013-11-06,26,5.0,19.0,80.0,24.0,1,False
2013-12-12,AROON_TIME_FACTORS_AVAILABLE,2013-11-07,26,6.0,20.0,76.0,20.0,1,False
2013-12-13,AROON_TIME_FACTORS_AVAILABLE,2013-11-08,26,7.0,21.0,72.0,16.0,1,False
2013-12-16,AROON_TIME_FACTORS_AVAILABLE,2013-11-11,26,8.0,22.0,68.0,12.0,0,False
2013-12-17,AROON_TIME_FACTORS_AVAILABLE,2013-11-12,26,9.0,23.0,64.0,8.0,0,False
2013-12-18,AROON_TIME_FACTORS_AVAILABLE,2013-11-13,26,10.0,24.0,60.0,4.0,0,False
2013-12-19,AROON_TIME_FACTORS_AVAILABLE,2013-11-14,26,11.0,25.0,56.0,0.0,0,False
2013-12-20,AROON_TIME_FACTORS_AVAILABLE,2013-11-15,26,12.0,0.0,52.0,100.0,0,True
2013-12-23,AROON_TIME_FACTORS_AVAILABLE,2013-11-18,26,13.0,0.0,48.0,100.0,0,True
2013-12-24,AROON_TIME_FACTORS_AVAILABLE,2013-11-19,26,14.0,1.0,44.0,96.0,0,True
2013-12-25,AROON_TIME_FACTORS_AVAILABLE,2013-11-20,26,15.0,2.0,40.0,92.0,0,True
2013-12-26,AROON_TIME_FACTORS_AVAILABLE,2013-11-21,26,16.0,3.0,36.0,88.0,0,True
2013-12-27,AROON_TIME_FACTORS_AVAILABLE,2013-11-22,26,17.0,4.0,32.0,84.0,0,True
2013-12-30,AROON_TIME_FACTORS_AVAILABLE,2013-11-25,26,18.0,5.0,28.0,80.0,0,True
2013-12-31,AROON_TIME_FACTORS_AVAILABLE,2013-11-26,26,19.0,6.0,24.0,76.0,0,True
2014-01-02,AROON_TIME_FACTORS_AVAILABLE,2013-11-27,26,20.0,7.0,20.0,72.0,0,True
2014-01-03,AROON_TIME_FACTORS_AVAILABLE,2013-11-28,26,21.0,8.0,16.0,68.0,0,True
2014-01-06,AROON_TIME_FACTORS_AVAILABLE,2013-11-29,26,22.0,0.0,12.0,100.0,0,True
2014-01-07,AROON_TIME_FACTORS_AVAILABLE,2013-12-02,26,23.0,0.0,8.0,100.0,0,True
2014-01-08,AROON_TIME_FACTORS_AVAILABLE,2013-12-03,26,24.0,1.0,4.0,96.0,0,True
2014-01-09,AROON_TIME_FACTORS_AVAILABLE,2013-12-04,26,25.0,2.0,0.0,92.0,0,True
2014-01-10,AROON_TIME_FACTORS_AVAILABLE,2013-12-05,26,25.0,0.0,0.0,100.0,0,True
2014-01-13,AROON_TIME_FACTORS_AVAILABLE,2013-12-06,26,24.0,0.0,4.0,100.0,0,True
2014-01-14,AROON_TIME_FACTORS_AVAILABLE,2013-12-09,26,25.0,0.0,0.0,100.0,0,True
2014-01-15,AROON_TIME_FACTORS_AVAILABLE,2013-12-10,26,25.0,1.0,0.0,96.0,0,True
2014-01-16,AROON_TIME_FACTORS_AVAILABLE,2013-12-11,26,25.0,2.0,0.0,92.0,0,True
2014-01-17,AROON_TIME_FACTORS_AVAILABLE,2013-12-12,26,25.0,0.0,0.0,100.0,0,True
2014-01-20,AROON_TIME_FACTORS_AVAILABLE,2013-12-13,26,25.0,0.0,0.0,100.0,0,True
2014-01-21,AROON_TIME_FACTORS_AVAILABLE,2013-12-16,26,25.0,1.0,0.0,96.0,0,True
2014-01-22,AROON_TIME_FACTORS_AVAILABLE,2013-12-17,26,25.0,2.0,0.0,92.0,0,True
2014-01-23,AROON_TIME_FACTORS_AVAILABLE,2013-12-18,26,24.0,3.0,4.0,88.0,0,True
2014-01-24,AROON_TIME_FACTORS_AVAILABLE,2013-12-19,26,25.0,4.0,0.0,84.0,0,True
2014-01-27,AROON_TIME_FACTORS_AVAILABLE,2013-12-20,26,25.0,5.0,0.0,80.0,0,True
2014-01-28,AROON_TIME_FACTORS_AVAILABLE,2013-12-23,26,19.0,6.0,24.0,76.0,0,True
2014-01-29,AROON_TIME_FACTORS_AVAILABLE,2013-12-24,26,20.0,7.0,20.0,72.0,0,True
2014-01-30,AROON_TIME_FACTORS_AVAILABLE,2013-12-25,26,21.0,8.0,16.0,68.0,0,True
2014-02-07,AROON_TIME_FACTORS_AVAILABLE,2013-12-26,26,22.0,9.0,12.0,64.0,0,True
2014-02-10,AROON_TIME_FACTORS_AVAILABLE,2013-12-27,26,23.0,10.0,8.0,60.0,0,True
2014-02-11,AROON_TIME_FACTORS_AVAILABLE,2013-12-30,26,24.0,11.0,4.0,56.0,0,True
2014-02-12,AROON_TIME_FACTORS_AVAILABLE,2013-12-31,26,25.0,12.0,0.0,52.0,0,True
2014-02-13,AROON_TIME_FACTORS_AVAILABLE,2014-01-02,26,25.0,13.0,0.0,48.0,0,True
2014-02-14,AROON_TIME_FACTORS_AVAILABLE,2014-01-03,26,25.0,14.0,0.0,44.0,0,True
2014-02-17,AROON_TIME_FACTORS_AVAILABLE,2014-01-06,26,0.0,15.0,100.0,40.0,0,False
2014-02-18,AROON_TIME_FACTORS_AVAILABLE,2014-01-07,26,1.0,16.0,96.0,36.0,0,False
2014-02-19,AROON_TIME_FACTORS_AVAILABLE,2014-01-08,26,0.0,17.0,100.0,32.0,0,False
2014-02-20,AROON_TIME_FACTORS_AVAILABLE,2014-01-09,26,0.0,18.0,100.0,28.0,1,False
2014-02-21,AROON_TIME_FACTORS_AVAILABLE,2014-01-10,26,1.0,19.0,96.0,24.0,1,False
2014-02-24,AROON_TIME_FACTORS_AVAILABLE,2014-01-13,26,2.0,20.0,92.0,20.0,1,False
2014-02-25,AROON_TIME_FACTORS_AVAILABLE,2014-01-14,26,3.0,0.0,88.0,100.0,0,True
2014-02-26,AROON_TIME_FACTORS_AVAILABLE,2014-01-15,26,4.0,0.0,84.0,100.0,0,True
2014-02-27,AROON_TIME_FACTORS_AVAILABLE,2014-01-16,26,5.0,1.0,80.0,96.0,0,True
2014-02-28,AROON_TIME_FACTORS_AVAILABLE,2014-01-17,26,6.0,0.0,76.0,100.0,0,True
2014-03-03,AROON_TIME_FACTORS_AVAILABLE,2014-01-20,26,7.0,1.0,72.0,96.0,0,True
2014-03-04,AROON_TIME_FACTORS_AVAILABLE,2014-01-21,26,8.0,2.0,68.0,92.0,0,True
2014-03-05,AROON_TIME_FACTORS_AVAILABLE,2014-01-22,26,9.0,3.0,64.0,88.0,0,True
2014-03-06,AROON_TIME_FACTORS_AVAILABLE,2014-01-23,26,10.0,4.0,60.0,84.0,0,True
2014-03-07,AROON_TIME_FACTORS_AVAILABLE,2014-01-24,26,11.0,5.0,56.0,80.0,0,True
2014-03-10,AROON_TIME_FACTORS_AVAILABLE,2014-01-27,26,12.0,0.0,52.0,100.0,0,True
2014-03-11,AROON_TIME_FACTORS_AVAILABLE,2014-01-28,26,13.0,0.0,48.0,100.0,0,True
2014-03-12,AROON_TIME_FACTORS_AVAILABLE,2014-01-29,26,14.0,1.0,44.0,96.0,0,True
2014-03-13,AROON_TIME_FACTORS_AVAILABLE,2014-01-30,26,15.0,2.0,40.0,92.0,0,True
2014-03-14,AROON_TIME_FACTORS_AVAILABLE,2014-02-07,26,16.0,3.0,36.0,88.0,0,True
2014-03-17,AROON_TIME_FACTORS_AVAILABLE,2014-02-10,26,17.0,4.0,32.0,84.0,0,True
2014-03-18,AROON_TIME_FACTORS_AVAILABLE,2014-02-11,26,18.0,5.0,28.0,80.0,0,True
2014-03-19,AROON_TIME_FACTORS_AVAILABLE,2014-02-12,26,19.0,6.0,24.0,76.0,0,True
2014-03-20,AROON_TIME_FACTORS_AVAILABLE,2014-02-13,26,20.0,0.0,20.0,100.0,0,True
2014-03-21,AROON_TIME_FACTORS_AVAILABLE,2014-02-14,26,21.0,0.0,16.0,100.0,0,True
2014-03-24,AROON_TIME_FACTORS_AVAILABLE,2014-02-17,26,22.0,1.0,12.0,96.0,0,True
2014-03-25,AROON_TIME_FACTORS_AVAILABLE,2014-02-18,26,23.0,2.0,8.0,92.0,0,True
2014-03-26,AROON_TIME_FACTORS_AVAILABLE,2014-02-19,26,24.0,3.0,4.0,88.0,0,True
2014-03-27,AROON_TIME_FACTORS_AVAILABLE,2014-02-20,26,25.0,4.0,0.0,84.0,0,True
2014-03-28,AROON_TIME_FACTORS_AVAILABLE,2014-02-21,26,25.0,5.0,0.0,80.0,0,True
2014-03-31,AROON_TIME_FACTORS_AVAILABLE,2014-02-24,26,25.0,6.0,0.0,76.0,0,True
2014-04-01,AROON_TIME_FACTORS_AVAILABLE,2014-02-25,26,25.0,7.0,0.0,72.0,0,True
2014-04-02,AROON_TIME_FACTORS_AVAILABLE,2014-02-26,26,22.0,8.0,12.0,68.0,0,True
2014-04-03,AROON_TIME_FACTORS_AVAILABLE,2014-02-27,26,23.0,9.0,8.0,64.0,0,True
2014-04-04,AROON_TIME_FACTORS_AVAILABLE,2014-02-28,26,24.0,10.0,4.0,60.0,0,True
2014-04-08,AROON_TIME_FACTORS_AVAILABLE,2014-03-03,26,0.0,11.0,100.0,56.0,0,False
2014-04-09,AROON_TIME_FACTORS_AVAILABLE,2014-03-04,26,0.0,12.0,100.0,52.0,0,False
2014-04-10,AROON_TIME_FACTORS_AVAILABLE,2014-03-05,26,0.0,13.0,100.0,48.0,0,False
2014-04-11,AROON_TIME_FACTORS_AVAILABLE,2014-03-06,26,1.0,14.0,96.0,44.0,0,False
2014-04-14,AROON_TIME_FACTORS_AVAILABLE,2014-03-07,26,2.0,15.0,92.0,40.0,0,False
2014-04-15,AROON_TIME_FACTORS_AVAILABLE,2014-03-10,26,3.0,16.0,88.0,36.0,0,False
2014-04-16,AROON_TIME_FACTORS_AVAILABLE,2014-03-11,26,4.0,17.0,84.0,32.0,0,False
2014-04-17,AROON_TIME_FACTORS_AVAILABLE,2014-03-12,26,5.0,18.0,80.0,28.0,1,False
2014-04-18,AROON_TIME_FACTORS_AVAILABLE,2014-03-13,26,6.0,19.0,76.0,24.0,1,False
2014-04-21,AROON_TIME_FACTORS_AVAILABLE,2014-03-14,26,7.0,20.0,72.0,20.0,1,False
2014-04-22,AROON_TIME_FACTORS_AVAILABLE,2014-03-17,26,8.0,21.0,68.0,16.0,0,False
2014-04-23,AROON_TIME_FACTORS_AVAILABLE,2014-03-18,26,9.0,22.0,64.0,12.0,0,False
2014-04-24,AROON_TIME_FACTORS_AVAILABLE,2014-03-19,26,10.0,23.0,60.0,8.0,0,False
2014-04-25,AROON_TIME_FACTORS_AVAILABLE,2014-03-20,26,11.0,24.0,56.0,4.0,0,False
2014-04-28,AROON_TIME_FACTORS_AVAILABLE,2014-03-21,26,12.0,25.0,52.0,0.0,0,False
2014-04-29,AROON_TIME_FACTORS_AVAILABLE,2014-03-24,26,13.0,20.0,48.0,20.0,0,False
2014-04-30,AROON_TIME_FACTORS_AVAILABLE,2014-03-25,26,14.0,21.0,44.0,16.0,0,False
2014-05-05,AROON_TIME_FACTORS_AVAILABLE,2014-03-26,26,15.0,0.0,40.0,100.0,0,True
2014-05-06,AROON_TIME_FACTORS_AVAILABLE,2014-03-27,26,16.0,1.0,36.0,96.0,0,True
2014-05-07,AROON_TIME_FACTORS_AVAILABLE,2014-03-28,26,17.0,2.0,32.0,92.0,0,True
2014-05-08,AROON_TIME_FACTORS_AVAILABLE,2014-03-31,26,18.0,3.0,28.0,88.0,0,True
2014-05-09,AROON_TIME_FACTORS_AVAILABLE,2014-04-01,26,19.0,0.0,24.0,100.0,0,True
2014-05-12,AROON_TIME_FACTORS_AVAILABLE,2014-04-02,26,20.0,1.0,20.0,96.0,0,True
2014-05-13,AROON_TIME_FACTORS_AVAILABLE,2014-04-03,26,21.0,2.0,16.0,92.0,0,True
2014-05-14,AROON_TIME_FACTORS_AVAILABLE,2014-04-04,26,22.0,3.0,12.0,88.0,0,True
2014-05-15,AROON_TIME_FACTORS_AVAILABLE,2014-04-08,26,23.0,4.0,8.0,84.0,0,True
2014-05-16,AROON_TIME_FACTORS_AVAILABLE,2014-04-09,26,24.0,5.0,4.0,80.0,0,True
2014-05-19,AROON_TIME_FACTORS_AVAILABLE,2014-04-10,26,25.0,0.0,0.0,100.0,0,True
2014-05-20,AROON_TIME_FACTORS_AVAILABLE,2014-04-11,26,25.0,1.0,0.0,96.0,0,True
2014-05-21,AROON_TIME_FACTORS_AVAILABLE,2014-04-14,26,25.0,0.0,0.0,100.0,0,True
2014-05-22,AROON_TIME_FACTORS_AVAILABLE,2014-04-15,26,25.0,1.0,0.0,96.0,0,True
2014-05-23,AROON_TIME_FACTORS_AVAILABLE,2014-04-16,26,25.0,2.0,0.0,92.0,0,True
2014-05-26,AROON_TIME_FACTORS_AVAILABLE,2014-04-17,26,25.0,3.0,0.0,88.0,0,True
