model,feature,origin,origin_index,entry_date,label_exit_date,label_mature_date,observed_label,training_count,training_first_origin,training_last_origin,training_last_maturity,fit_status,mean_only_prediction,raw_feature,volatility,target,training_mean,training_scale,coefficient,intercept,current_standardized,prediction
MONTHLY_Z20,z20,2021-05-31,2191,2021-06-01,2021-07-01,2021-07-01,-0.011250703168948162,60,2016-04-29,2021-03-31,2021-05-06,FIT_READY,0.010441771842983505,1.4488704045805028,0.17961712479399564,0.5567397881170341,0.14760717786970598,1.2464277798925412,0.00041239793739859267,0.010441771842983505,1.043994082692046,0.01087231284934204
MONTHLY_LOGVOL20,logvol20,2021-05-31,2191,2021-06-01,2021-07-01,2021-07-01,-0.011250703168948162,60,2016-04-29,2021-03-31,2021-05-06,FIT_READY,0.010441771842983505,-1.7169277780270327,0.17961712479399564,0.5567397881170341,-1.8612241486281427,0.43271145610498374,-0.001974454374652449,0.010441771842983505,0.33347018796308703,0.009783350171543614
MONTHLY_MOM20,mom20,2021-06-30,2212,2021-07-01,2021-08-02,2021-08-02,-0.07908211644225294,60,2016-05-31,2021-04-30,2021-06-01,FIT_READY,0.011103877895147274,-0.016978336534418065,0.11952036240698645,0.836677516584861,0.005956429228940474,0.047454705376505514,0.0017034485465737845,0.011103877895147274,-0.4832980329641532,0.010280604563332518
MONTHLY_Z20,z20,2021-06-30,2212,2021-07-01,2021-08-02,2021-08-02,-0.07908211644225294,60,2016-05-31,2021-04-30,2021-06-01,FIT_READY,0.011103877895147274,0.5573618686184216,0.11952036240698645,0.836677516584861,0.180760105278143,1.2360987148349345,0.000491755504709518,0.011103877895147274,0.3046696504255884,0.01125370087286198
MONTHLY_LOGVOL20,logvol20,2021-06-30,2212,2021-07-01,2021-08-02,2021-08-02,-0.07908211644225294,60,2016-05-31,2021-04-30,2021-06-01,FIT_READY,0.011103877895147274,-2.1242685254152587,0.11952036240698645,0.836677516584861,-1.8578132777651837,0.43176534306454745,-0.0020173274590138015,0.011103877895147274,-0.6171297718312719,0.012348830729637422
MONTHLY_MOM20,mom20,2021-07-30,2234,2021-08-02,2021-09-01,2021-09-01,0.0049423393739702615,60,2016-06-30,2021-05-31,2021-07-01,FIT_READY,0.010963684787652186,-0.04828178569026686,0.21390974653367117,0.4674868799597178,0.006858418522368931,0.0475871839742981,0.0015157359743712571,0.010963684787652186,-1.1587196301091716,0.009207371760085558
MONTHLY_Z20,z20,2021-07-30,2234,2021-08-02,2021-09-01,2021-09-01,0.0049423393739702615,60,2016-06-30,2021-05-31,2021-07-01,FIT_READY,0.010963684787652186,-1.6424424744949386,0.21390974653367117,0.4674868799597178,0.1765438345970519,1.2312443394923667,0.00044472399835036934,0.010963684787652186,-1.477356078519675,0.010306669085425694
MONTHLY_LOGVOL20,logvol20,2021-07-30,2234,2021-08-02,2021-09-01,2021-09-01,0.0049423393739702615,60,2016-06-30,2021-05-31,2021-07-01,FIT_READY,0.010963684787652186,-1.5422010980895535,0.21390974653367117,0.4674868799597178,-1.8572112876796727,0.4319390341232553,-0.0020492710217164985,0.010963684787652184,0.7292931749720724,0.009469165417846297
MONTHLY_MOM20,mom20,2021-08-31,2256,2021-09-01,2021-10-08,2021-10-08,0.020081967213114726,60,2016-07-29,2021-06-30,2021-08-02,FIT_READY,0.009202751696468163,-0.023497131266817056,0.16337697414874144,0.6120813567581325,0.006617573704717015,0.047671986038914156,0.0019127373188313375,0.009202751696468163,-0.6317065319441851,0.007994463038269
MONTHLY_Z20,z20,2021-08-31,2256,2021-09-01,2021-10-08,2021-10-08,0.020081967213114726,60,2016-07-29,2021-06-30,2021-08-02,FIT_READY,0.009202751696468163,-1.1558359916309755,0.16337697414874144,0.6120813567581325,0.17298326542323045,1.2298041948643759,0.00014495261131025215,0.009202751696468163,-1.080512867498187,0.009046128534769972
MONTHLY_LOGVOL20,logvol20,2021-08-31,2256,2021-09-01,2021-10-08,2021-10-08,0.020081967213114726,60,2016-07-29,2021-06-30,2021-08-02,FIT_READY,0.009202751696468163,-1.811695023568345,0.16337697414874144,0.6120813567581325,-1.8615520793373321,0.43331308902327137,-0.0015833084698425298,0.009202751696468163,0.11506011941935458,0.009020576034850406
MONTHLY_MOM20,mom20,2021-09-30,2276,2021-10-08,2021-11-01,2021-11-01,-0.0042185616713539265,60,2016-08-31,2021-07-30,2021-09-01,FIT_READY,0.008550660742531508,0.011412392051744599,0.13698304561542313,0.7300173503277756,0.005313775727155977,0.048091051252201554,0.0017859027197309105,0.008550660742531508,0.12681395323645445,0.00877713812651632
MONTHLY_Z20,z20,2021-09-30,2276,2021-10-08,2021-11-01,2021-11-01,-0.0042185616713539265,60,2016-08-31,2021-07-30,2021-09-01,FIT_READY,0.008550660742531508,-0.5754829529017675,0.13698304561542313,0.7300173503277756,0.15451977735615874,1.2487775625954243,0.0003559547311162603,0.008550660742531508,-0.5845738681760978,0.008342578908467293
MONTHLY_LOGVOL20,logvol20,2021-09-30,2276,2021-10-08,2021-11-01,2021-11-01,-0.0042185616713539265,60,2016-08-31,2021-07-30,2021-09-01,FIT_READY,0.008550660742531508,-1.9878981154441964,0.13698304561542313,0.7300173503277756,-1.8548633756639414,0.4351199950175416,-0.0015427611978277075,0.008550660742531508,-0.30574264870289797,0.009022348637471407
MONTHLY_MOM20,mom20,2021-10-29,2292,2021-11-01,2021-12-01,2021-12-01,-0.009279806334476559,60,2016-09-30,2021-08-31,2021-10-08,FIT_READY,0.009170680935949615,0.0100888668491573,0.12032561402138468,0.8310782439242542,0.0041676526654469935,0.04794186731697523,0.0019202789955974396,0.009170703438040762,0.12350820931861631,0.009407873658179152
MONTHLY_Z20,z20,2021-10-29,2292,2021-11-01,2021-12-01,2021-12-01,-0.009279806334476559,60,2016-09-30,2021-08-31,2021-10-08,FIT_READY,0.009170680935949615,-0.09266900177538422,0.12032561402138468,0.8310782439242542,0.12761425983064595,1.2594623247888248,0.00031085898265295175,0.009170680935949615,-0.17490262096007142,0.009116310885134633
MONTHLY_LOGVOL20,logvol20,2021-10-29,2292,2021-11-01,2021-12-01,2021-12-01,-0.009279806334476559,60,2016-09-30,2021-08-31,2021-10-08,FIT_READY,0.009170680935949615,-2.1175537607818025,0.12032561402138468,0.8310782439242542,-1.8512180981491406,0.4345401663146293,-0.0016249610885592314,0.009170680935949615,-0.6129137954989902,0.010166642004276624
MONTHLY_MOM20,mom20,2021-11-30,2314,2021-12-01,2022-01-04,2022-01-04,0.023213194868662246,60,2016-10-31,2021-09-30,2021-11-01,FIT_READY,0.008780051254440062,-0.00040716612940379544,0.09669620154545933,1.0,0.004690657223539589,0.04784517510784502,0.0019520770690912878,0.008780051254440062,-0.1065483267947641,0.008572060708953957
MONTHLY_Z20,z20,2021-11-30,2314,2021-12-01,2022-01-04,2022-01-04,0.023213194868662246,60,2016-10-31,2021-09-30,2021-11-01,FIT_READY,0.008780051254440062,-1.0819254235523388,0.09669620154545933,1.0,0.1255955390262437,1.2605075853273393,0.0004120316842493006,0.008780051254440062,-0.957964058792239,0.0083853397098456
MONTHLY_LOGVOL20,logvol20,2021-11-30,2314,2021-12-01,2022-01-04,2022-01-04,0.023213194868662246,60,2016-10-31,2021-09-30,2021-11-01,FIT_READY,0.008780051254440062,-2.3361811581066094,0.09669620154545933,1.0,-1.8487432316029055,0.43330959430012067,-0.0015373870670063697,0.008780051254440062,-1.1249183791810817,0.010509486222030824
MONTHLY_MOM20,mom20,2021-12-31,2337,2022-01-04,2022-02-07,2022-02-07,-0.06467661691542292,60,2016-11-30,2021-10-29,2021-12-01,FIT_READY,0.00761870936336162,0.005807566137751325,0.13633494478889613,0.7334876627180368,0.004304944729150095,0.04770426444840669,0.0016723687468990706,0.007619065322808136,0.03149868100841071,0.007671742732495145
MONTHLY_Z20,z20,2021-12-31,2337,2022-01-04,2022-02-07,2022-02-07,-0.06467661691542292,60,2016-11-30,2021-10-29,2021-12-01,FIT_READY,0.00761870936336162,-0.46149497003294787,0.13633494478889613,0.7334876627180368,0.11279461555114759,1.2587283102364335,0.0002435044334436893,0.00761870936336162,-0.4562458641104399,0.00750761147271038
MONTHLY_LOGVOL20,logvol20,2021-12-31,2337,2022-01-04,2022-02-07,2022-02-07,-0.06467661691542292,60,2016-11-30,2021-10-29,2021-12-01,FIT_READY,0.00761870936336162,-1.992640591709847,0.13633494478889613,0.7334876627180368,-1.843341747863832,0.4277781328290121,-0.0008532786845169526,0.00761870936336162,-0.34900999464058974,0.007916512152471812
MONTHLY_MOM20,mom20,2022-01-28,2356,2022-02-07,2022-03-01,2022-03-01,-0.008000000000000007,60,2016-12-30,2021-11-30,2022-01-04,FIT_READY,0.009103123035364563,-0.07706306938185965,0.15435859375284672,0.6478421289592488,0.0033299753286358245,0.047181284802312914,0.0023833772310983175,0.009105777726245243,-1.7039180905593834,0.0050446981455494885
MONTHLY_Z20,z20,2022-01-28,2356,2022-02-07,2022-03-01,2022-03-01,-0.008000000000000007,60,2016-12-30,2021-11-30,2022-01-04,FIT_READY,0.009103123035364563,-2.5011535614030405,0.15435859375284672,0.6478421289592488,0.07050233039028754,1.2554714194904308,0.0008049949836078508,0.009103123035364563,-2.048358769359408,0.007454204501401089
MONTHLY_LOGVOL20,logvol20,2022-01-28,2356,2022-02-07,2022-03-01,2022-03-01,-0.008000000000000007,60,2016-12-30,2021-11-30,2022-01-04,FIT_READY,0.009103123035364563,-1.8684768525327171,0.15435859375284672,0.6478421289592488,-1.8410599274387496,0.42471622954046473,-0.0019309642656978251,0.009103123035364563,-0.06455351405721452,0.009227773564234267
MONTHLY_MOM20,mom20,2022-02-28,2372,2022-03-01,2022-04-01,2022-04-01,-0.08740191804707931,60,2017-01-26,2021-12-31,2022-02-07,FIT_READY,0.007628590088360537,-0.04596299013657451,0.17144790520465059,0.5832675522085496,0.004544854040741624,0.046267028259949196,0.0025958156173196,0.0076329672418363245,-1.0916595700406801,0.004799220281128327
MONTHLY_Z20,z20,2022-02-28,2372,2022-03-01,2022-04-01,2022-04-01,-0.08740191804707931,60,2017-01-26,2021-12-31,2022-02-07,FIT_READY,0.007628590088360537,-0.8261023709932991,0.17144790520465059,0.5832675522085496,0.07887794847324175,1.2501176303884034,0.001179441207038495,0.007628590088360537,-0.723916131944615,0.006774773571905142
MONTHLY_LOGVOL20,logvol20,2022-02-28,2372,2022-03-01,2022-04-01,2022-04-01,-0.08740191804707931,60,2017-01-26,2021-12-31,2022-02-07,FIT_READY,0.007628590088360537,-1.7634758182601236,0.17144790520465059,0.5832675522085496,-1.840811490384,0.4246215418276951,-0.0016612259210350814,0.007628590088360536,0.18212847089905324,0.007326033551544545
MONTHLY_MOM20,mom20,2022-03-31,2395,2022-04-01,2022-05-05,2022-05-05,-0.04943873895390505,60,2017-02-28,2022-01-28,2022-03-01,FIT_READY,0.007200010224173941,-0.07466664557285904,0.33356418046645103,0.0,0.002821788992128994,0.04735462303226072,0.002724526954374748,0.007203022449297985,-1.6363436049780908,0.002744760190916431
MONTHLY_Z20,z20,2022-03-31,2395,2022-04-01,2022-05-05,2022-05-05,-0.04943873895390505,60,2017-02-28,2022-01-28,2022-03-01,FIT_READY,0.007200010224173941,-0.13174871878256814,0.33356418046645103,0.2997923813646943,0.008412347673222713,1.274574707866747,0.0013011263011845338,0.007200010224173941,-0.10996692903970935,0.007056929360539882
MONTHLY_LOGVOL20,logvol20,2022-03-31,2395,2022-04-01,2022-05-05,2022-05-05,-0.04943873895390505,60,2017-02-28,2022-01-28,2022-03-01,FIT_READY,0.007200010224173941,-1.0979199869648915,0.33356418046645103,0.2997923813646943,-1.8288697969937107,0.41326169388696105,-0.0015392289292106781,0.007200010224173942,1.7687335188360211,0.004477524423916938
MONTHLY_MOM20,mom20,2022-04-29,2414,2022-05-05,2022-06-01,2022-06-01,0.027386934673366836,60,2017-03-31,2022-02-28,2022-04-01,FIT_READY,0.005612763287183892,-0.05664631373394959,0.2809484427468411,0.0,0.0016542312947279306,0.0476838041261831,0.003497903544217425,0.005616823943025016,-1.2226487818463456,0.0013401164356715662
MONTHLY_Z20,z20,2022-04-29,2414,2022-05-05,2022-06-01,2022-06-01,0.027386934673366836,60,2017-03-31,2022-02-28,2022-04-01,FIT_READY,0.005612763287183892,-0.4895783173226204,0.2809484427468411,0.3559371926831026,-0.014757092345356607,1.2769359321657159,0.001801423843167666,0.005612763287183892,-0.3718442037823737,0.004942914272546627
MONTHLY_LOGVOL20,logvol20,2022-04-29,2414,2022-05-05,2022-06-01,2022-06-01,0.027386934673366836,60,2017-03-31,2022-02-28,2022-04-01,FIT_READY,0.005612763287183892,-1.269584104251745,0.2809484427468411,0.0,-1.8173167801022077,0.4050210270731782,-0.0016678301298746919,0.005612763287183893,1.3523561475525556,0.003357262957974476
MONTHLY_MOM20,mom20,2022-05-31,2433,2022-06-01,2022-07-01,2022-07-01,0.10540474443629222,60,2017-04-28,2022-03-31,2022-05-05,FIT_READY,0.005019066400185877,0.04348511193973877,0.19877550943455854,0.5030800840831063,0.00026439517776376124,0.048679158540663355,0.004175694806953016,0.005021532703522927,0.8878690194669506,0.00872900275736554
MONTHLY_Z20,z20,2022-05-31,2433,2022-06-01,2022-07-01,2022-07-01,0.10540474443629222,60,2017-04-28,2022-03-31,2022-05-05,FIT_READY,0.005019066400185877,1.9254004427744906,0.19877550943455854,0.5030800840831063,-0.01833075816889488,1.276958685697993,0.0018553952311299252,0.005019066400185877,1.522156685813943,0.007843268656077599
MONTHLY_LOGVOL20,logvol20,2022-05-31,2433,2022-06-01,2022-07-01,2022-07-01,0.10540474443629222,60,2017-04-28,2022-03-31,2022-05-05,FIT_READY,0.005019066400185877,-1.6155791843275003,0.19877550943455854,0.0,-1.796746767986156,0.409745705382811,-0.0026509342047316073,0.005019066400185879,0.44214638806133966,0.003846965416575539
MONTHLY_MOM20,mom20,2022-06-30,2454,2022-07-01,2022-08-01,2022-08-01,-0.06946902654867237,60,2017-05-31,2022-04-29,2022-06-01,FIT_READY,0.005198224009598967,0.09902158384009072,0.15999612630999901,0.6250151319679198,-0.0005297985031736516,0.04921850650259957,0.003935738681464873,0.0051994251326477545,2.0226412668171143,0.013160012605186984
MONTHLY_Z20,z20,2022-06-30,2454,2022-07-01,2022-08-01,2022-08-01,-0.06946902654867237,60,2017-05-31,2022-04-29,2022-06-01,FIT_READY,0.005198224009598967,1.7056446459031578,0.15999612630999901,0.6250151319679198,-0.006922638291836329,1.269494283051915,0.0018846032383708709,0.005198224009598967,1.3490153575783848,0.007740582721103229
MONTHLY_LOGVOL20,logvol20,2022-06-30,2454,2022-07-01,2022-08-01,2022-08-01,-0.06946902654867237,60,2017-05-31,2022-04-29,2022-06-01,FIT_READY,0.005198224009598967,-1.8326056746038968,0.15999612630999901,0.6250151319679198,-1.7794812558403739,0.40976989609877823,-0.002291547874121849,0.005198224009598968,-0.12964451334589222,0.005495310618548309
MONTHLY_MOM20,mom20,2022-07-29,2475,2022-08-01,2022-09-01,2022-09-01,-0.01806942463147898,60,2017-06-30,2022-05-31,2022-07-01,FIT_READY,0.005988370075593828,-0.06268550204010256,0.12157098392637677,0.0,-8.443660965007695e-05,0.049497744925539454,0.004507776348640858,0.005988370075593828,-1.2647256056740495,0.00028726990281586345
MONTHLY_Z20,z20,2022-07-29,2475,2022-08-01,2022-09-01,2022-09-01,-0.01806942463147898,60,2017-06-30,2022-05-31,2022-07-01,FIT_READY,0.005988370075593828,-1.550185157367928,0.12157098392637677,0.0,-0.0052146828754026835,1.2720641860955058,0.0025211805922527404,0.005988370075593828,-1.2145381431063493,0.0029263000806434183
MONTHLY_LOGVOL20,logvol20,2022-07-29,2475,2022-08-01,2022-09-01,2022-09-01,-0.01806942463147898,60,2017-06-30,2022-05-31,2022-07-01,FIT_READY,0.005988370075593828,-2.1072569569506268,0.12157098392637677,0.8225647006407374,-1.7696124405227287,0.40639825049503614,-0.001511239159107104,0.005989139164464307,-0.830821776463386,0.0072447095672947045
MONTHLY_MOM20,mom20,2022-08-31,2498,2022-09-01,2022-10-10,2022-10-10,-0.0636803874092009,60,2017-07-31,2022-06-30,2022-08-01,FIT_READY,0.004355654730357023,0.004598822095163135,0.14305805337197114,0.6990169210536221,0.0006547462485793153,0.050647114602413626,0.002972235991237747,0.004355654730357023,0.07787365336693557,0.004587113605663401
MONTHLY_Z20,z20,2022-08-31,2498,2022-09-01,2022-10-10,2022-10-10,-0.0636803874092009,60,2017-07-31,2022-06-30,2022-08-01,FIT_READY,0.004355654730357023,-1.4298975885877665,0.14305805337197114,0.0,0.000759029485959802,1.2793437414976985,0.0014627788443853603,0.004355654730357023,-1.1182738240458263,0.002719867438312871
MONTHLY_LOGVOL20,logvol20,2022-08-31,2498,2022-09-01,2022-10-10,2022-10-10,-0.0636803874092009,60,2017-07-31,2022-06-30,2022-08-01,FIT_READY,0.004355654730357023,-1.944504763468633,0.14305805337197114,0.6990169210536221,-1.7636331669199348,0.4027103728489049,-0.0012109232132006505,0.0043571307427589965,-0.4491356785005397,0.0049009995617319245
MONTHLY_MOM20,mom20,2022-09-30,2519,2022-10-10,2022-11-01,2022-11-01,-0.07292474786656322,60,2017-08-31,2022-07-29,2022-09-01,FIT_READY,0.003641129139533341,-0.05995525738337335,0.1335464520260538,0.0,-0.0009353365304243263,0.05111880842698647,0.003059328322678283,0.003641129139533341,-1.1545637050059139,0.0001089396964723743
MONTHLY_Z20,z20,2022-09-30,2519,2022-10-10,2022-11-01,2022-11-01,-0.07292474786656322,60,2017-08-31,2022-07-29,2022-09-01,FIT_READY,0.003641129139533341,-1.4971417801893356,0.1335464520260538,0.0,-0.04408928173611971,1.2858536273289949,0.0015177802096079853,0.003641129139533341,-1.1300294742501371,0.0019259927672427664
MONTHLY_LOGVOL20,logvol20,2022-09-30,2519,2022-10-10,2022-11-01,2022-11-01,-0.07292474786656322,60,2017-08-31,2022-07-29,2022-09-01,FIT_READY,0.003641129139533341,-2.013305906412883,0.1335464520260538,0.7488031204340108,-1.7642347671840035,0.4032042272068812,-0.0009173665847421129,0.0036421669685475434,-0.6177294840241909,0.004208851355601323
MONTHLY_MOM20,mom20,2022-10-31,2535,2022-11-01,2022-12-01,2022-12-01,0.11018131101813111,60,2017-09-29,2022-08-31,2022-10-10,FIT_READY,0.0022021717729982532,-0.0895560561342007,0.1968253080735406,0.0,-0.0013022324987184892,0.05099659084011158,0.002913726334311546,0.0022021717729982532,-1.7305828131174958,-0.0028402729432891512
MONTHLY_Z20,z20,2022-10-31,2535,2022-11-01,2022-12-01,2022-12-01,0.11018131101813111,60,2017-09-29,2022-08-31,2022-10-10,FIT_READY,0.0022021717729982532,-2.202781134711367,0.1968253080735406,0.0,-0.09239023971391754,1.2825117150631469,0.0019172806834688529,0.0022021717729982532,-1.6455139319281307,-0.0009527403030664327
MONTHLY_LOGVOL20,logvol20,2022-10-31,2535,2022-11-01,2022-12-01,2022-12-01,0.11018131101813111,60,2017-09-29,2022-08-31,2022-10-10,FIT_READY,0.0022021717729982532,-1.625438704697332,0.1968253080735406,0.0,-1.7612820483395553,0.4011859748764407,-0.0005146262029682205,0.0022029494795220237,0.33860441827274995,0.002028694773438055
MONTHLY_MOM20,mom20,2022-11-30,2557,2022-12-01,2023-01-03,2023-01-03,-0.01080402010050252,60,2017-10-31,2022-09-30,2022-11-01,FIT_READY,0.0006133118429630528,0.04550994527002987,0.21563595516578182,0.0,-0.0023571065722298667,0.05155059583364657,0.003569038835199217,0.0006133118429630528,0.9285450743717181,0.00392732527362866
MONTHLY_Z20,z20,2022-11-30,2557,2022-12-01,2023-01-03,2023-01-03,-0.01080402010050252,60,2017-10-31,2022-09-30,2022-11-01,FIT_READY,0.0006133118429630528,1.3612589414577936,0.21563595516578182,0.0,-0.12752631754147498,1.2917587923515887,0.0024758511781120085,0.0006133118429630529,1.1525257407298168,0.0034667940559533856
MONTHLY_LOGVOL20,logvol20,2022-11-30,2557,2022-12-01,2023-01-03,2023-01-03,-0.01080402010050252,60,2017-10-31,2022-09-30,2022-11-01,FIT_READY,0.0006133118429630528,-1.534163685921178,0.21563595516578182,0.0,-1.7448168723299686,0.36836499817720353,0.0004646044086670444,0.000613311842963053,0.5718599417729016,0.0008790004930508224
MONTHLY_MOM20,mom20,2022-12-30,2579,2023-01-03,2023-02-01,2023-02-01,0.07391414782829564,60,2017-11-30,2022-10-31,2022-12-01,FIT_READY,0.0024824996622383965,0.0012704867672613347,0.12499046933168617,0.0,-0.0046137126665167245,0.05236208706397164,0.002041010550386671,0.0024824996622383965,0.11237518906741119,0.0027118586087266795
MONTHLY_Z20,z20,2022-12-30,2579,2023-01-03,2023-02-01,2023-02-01,0.07391414782829564,60,2017-11-30,2022-10-31,2022-12-01,FIT_READY,0.0024824996622383965,-0.5515201853267763,0.12499046933168617,0.0,-0.18622058780660444,1.3048651491313619,0.0010530961347055808,0.0024824996622383965,-0.2799519917926759,0.002187683301778401
MONTHLY_LOGVOL20,logvol20,2022-12-30,2579,2023-01-03,2023-02-01,2023-02-01,0.07391414782829564,60,2017-11-30,2022-10-31,2022-12-01,FIT_READY,0.0024824996622383965,-2.079517789933171,0.12499046933168617,0.0,-1.7246916666958374,0.33978525823252553,0.0007018311003066316,0.002482499662238397,-1.0442657962356774,0.0017496014494537307
MONTHLY_MOM20,mom20,2023-01-31,2595,2023-02-01,2023-03-01,2023-03-01,-0.023294908741594456,60,2017-12-29,2022-11-30,2023-01-03,FIT_READY,0.002166730711389901,0.07962774913829307,0.1119500595146012,0.893255442950054,-0.003851102919723426,0.05275847058340072,0.0019179652476770488,0.002166730711389901,1.5822833970528567,0.005201495278913665
MONTHLY_Z20,z20,2023-01-31,2595,2023-02-01,2023-03-01,2023-03-01,-0.023294908741594456,60,2017-12-29,2022-11-30,2023-01-03,FIT_READY,0.002166730711389901,1.1408726021991145,0.1119500595146012,0.0,-0.1399659202583248,1.3097841683962077,0.0009674329555541951,0.002166730711389901,0.9779004460145433,0.0031127838301155163
MONTHLY_LOGVOL20,logvol20,2023-01-31,2595,2023-02-01,2023-03-01,2023-03-01,-0.023294908741594456,60,2017-12-29,2022-11-30,2023-01-03,FIT_READY,0.002166730711389901,-2.189702404319817,0.1119500595146012,0.0,-1.7212139767338235,0.34066320442297643,0.0006417342616516369,0.0021667307113899014,-1.3752246250942504,0.0012842019519998934
MONTHLY_MOM20,mom20,2023-02-28,2615,2023-03-01,2023-04-03,2023-04-03,-0.00417998524711094,60,2018-01-31,2022-12-30,2023-02-01,FIT_READY,0.0024604703427588692,-0.02138599123993282,0.15353017036775454,0.0,-0.003907800325871871,0.052750982922280795,0.0019034456090416699,0.0024604703427588692,-0.33133393817157797,0.001829794213019695
MONTHLY_Z20,z20,2023-02-28,2615,2023-03-01,2023-04-03,2023-04-03,-0.00417998524711094,60,2018-01-31,2022-12-30,2023-02-01,FIT_READY,0.0024604703427588692,-0.8529847955583143,0.15353017036775454,0.0,-0.15114330164442755,1.3103971028925918,0.0006889607694551199,0.0024604703427588692,-0.5355945097593932,0.0020914667371991
MONTHLY_LOGVOL20,logvol20,2023-02-28,2615,2023-03-01,2023-04-03,2023-04-03,-0.00417998524711094,60,2018-01-31,2022-12-30,2023-02-01,FIT_READY,0.0024604703427588692,-1.873858181641167,0.15353017036775454,0.0,-1.724594781509947,0.34322901193386735,0.0002149911244077916,0.0024604703427588692,-0.4348799050820909,0.0023669750229829167
MONTHLY_MOM20,mom20,2023-03-31,2638,2023-04-03,2023-05-04,2023-05-04,-0.009135802469135812,60,2018-02-28,2023-01-31,2023-03-01,FIT_READY,0.003126086032350561,-0.01810668503626583,0.12181222574257831,0.0,-0.0032013773603110475,0.05358854784684016,0.001955794572190338,0.003126086032350561,-0.2781435264593324,0.002582094433011519
MONTHLY_Z20,z20,2023-03-31,2638,2023-04-03,2023-05-04,2023-05-04,-0.009135802469135812,60,2018-02-28,2023-01-31,2023-03-01,FIT_READY,0.003126086032350561,1.1596786991603083,0.12181222574257831,0.0,-0.1336074241500248,1.3206611965223944,0.0005676755179372737,0.003126086032350561,0.9792716911164301,0.0036819945968063904
MONTHLY_LOGVOL20,logvol20,2023-03-31,2638,2023-04-03,2023-05-04,2023-05-04,-0.009135802469135812,60,2018-02-28,2023-01-31,2023-03-01,FIT_READY,0.003126086032350561,-2.1052745531887993,0.12181222574257831,0.0,-1.7251271514258664,0.34393630991001334,-0.000187503104539079,0.003126086032350561,-1.1052842948230555,0.0033333302690281706
MONTHLY_MOM20,mom20,2023-04-28,2657,2023-05-04,2023-06-01,2023-06-01,-0.053326688263144795,60,2018-03-30,2023-02-28,2023-04-03,FIT_READY,0.0034855862782320465,-0.0037197811025316465,0.12418420406802116,0.0,-0.002086559065165748,0.05247288076781317,0.001621388215935871,0.0034855862782320465,-0.031125069054103005,0.0034351204580475338
MONTHLY_Z20,z20,2023-04-28,2657,2023-05-04,2023-06-01,2023-06-01,-0.053326688263144795,60,2018-03-30,2023-02-28,2023-04-03,FIT_READY,0.0034855862782320465,-0.6869120430813876,0.12418420406802116,0.0,-0.137242672846498,1.3223634505207023,0.0005088601749849151,0.0034855862782320465,-0.4156719319627658,0.0032740673861971557
MONTHLY_LOGVOL20,logvol20,2023-04-28,2657,2023-05-04,2023-06-01,2023-06-01,-0.053326688263144795,60,2018-03-30,2023-02-28,2023-04-03,FIT_READY,0.0034855862782320465,-2.0859892989879,0.12418420406802116,0.0,-1.73368179817947,0.3410868434429474,0.00010159492300168786,0.0034855862782320465,-1.0328967756487484,0.0033806492098413204
MONTHLY_MOM20,mom20,2023-05-31,2677,2023-06-01,2023-07-03,2023-07-03,0.023953672018952377,60,2018-04-27,2023-03-31,2023-05-04,FIT_READY,0.0038764757563681234,-0.05699766680428949,0.12027926259209275,0.0,-0.0018578553896006465,0.05237085628388746,0.001483966471736946,0.0038764757563681234,-1.0528720614341622,0.0023140489181712647
MONTHLY_Z20,z20,2023-05-31,2677,2023-06-01,2023-07-03,2023-07-03,0.023953672018952377,60,2018-04-27,2023-03-31,2023-05-04,FIT_READY,0.0038764757563681234,-1.7893667191330849,0.12027926259209275,0.0,-0.09652749011224608,1.324087853317591,0.0001358773986796454,0.0038764757563681234,-1.2784946442785623,0.003702757229877694
MONTHLY_LOGVOL20,logvol20,2023-05-31,2677,2023-06-01,2023-07-03,2023-07-03,0.023953672018952377,60,2018-04-27,2023-03-31,2023-05-04,FIT_READY,0.0038764757563681234,-2.1179390516413874,0.12027926259209275,0.0,-1.7402940414018313,0.3444204075071809,0.00024095410990437698,0.0038764757563681234,-1.0964652558564856,0.0036122779466021488
MONTHLY_MOM20,mom20,2023-06-30,2697,2023-07-03,2023-08-01,2023-08-01,0.04884318766066831,60,2018-05-31,2023-04-28,2023-06-01,FIT_READY,0.00291696375481173,0.020823240680580953,0.12890547641531278,0.0,-0.0015771030422378955,0.05231399200362965,0.0015063890652974405,0.00291696375481173,0.4281902960352303,0.003561984934625675
MONTHLY_Z20,z20,2023-06-30,2697,2023-07-03,2023-08-01,2023-08-01,0.04884318766066831,60,2018-05-31,2023-04-28,2023-06-01,FIT_READY,0.00291696375481173,0.21751539901032504,0.12890547641531278,0.0,-0.08718867048521226,1.3177953402762879,0.0003580093209285385,0.00291696375481173,0.23122260352783863,0.00299974360208406
MONTHLY_LOGVOL20,logvol20,2023-06-30,2697,2023-07-03,2023-08-01,2023-08-01,0.04884318766066831,60,2018-05-31,2023-04-28,2023-06-01,FIT_READY,0.00291696375481173,-2.0486758841729054,0.12890547641531278,0.0,-1.7470366539116982,0.3471973105732473,0.000707727342876054,0.002916963754811729,-0.8687833144881782,0.0023021020481139593
