fit_index,fit_origin,deleted_cycle_id,training_cycles,training_rows,latest_exit_index,status,failure
3247,2025-10-09,13,"[12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",783,3187,FIT_COMPLETE,
3247,2025-10-09,14,"[12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",783,3187,FIT_COMPLETE,
3247,2025-10-09,15,"[12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",786,3187,FIT_COMPLETE,
3247,2025-10-09,16,"[12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",835,3187,FIT_COMPLETE,
3247,2025-10-09,17,"[12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",799,3187,FIT_COMPLETE,
3247,2025-10-09,18,"[12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",804,3187,FIT_COMPLETE,
3247,2025-10-09,19,"[12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",814,3187,FIT_COMPLETE,
3247,2025-10-09,20,"[12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",800,3187,FIT_COMPLETE,
3247,2025-10-09,21,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",783,3187,FIT_COMPLETE,
3247,2025-10-09,22,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31]",809,3187,FIT_COMPLETE,
3247,2025-10-09,23,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31]",808,3187,FIT_COMPLETE,
3247,2025-10-09,24,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31]",788,3187,FIT_COMPLETE,
3247,2025-10-09,25,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31]",785,3187,FIT_COMPLETE,
3247,2025-10-09,26,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31]",822,3187,FIT_COMPLETE,
3247,2025-10-09,27,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31]",783,3187,FIT_COMPLETE,
3247,2025-10-09,28,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31]",811,3187,FIT_COMPLETE,
3247,2025-10-09,29,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31]",802,3187,FIT_COMPLETE,
3247,2025-10-09,30,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31]",837,3187,FIT_COMPLETE,
3247,2025-10-09,31,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",783,3005,FIT_COMPLETE,
3264,2025-11-03,13,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3264,2025-11-03,14,"[13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3264,2025-11-03,15,"[13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",786,3250,FIT_COMPLETE,
3264,2025-11-03,16,"[13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",835,3250,FIT_COMPLETE,
3264,2025-11-03,17,"[13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",799,3250,FIT_COMPLETE,
3264,2025-11-03,18,"[13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",804,3250,FIT_COMPLETE,
3264,2025-11-03,19,"[13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",814,3250,FIT_COMPLETE,
3264,2025-11-03,20,"[13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",800,3250,FIT_COMPLETE,
3264,2025-11-03,21,"[13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3264,2025-11-03,22,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",809,3250,FIT_COMPLETE,
3264,2025-11-03,23,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32]",808,3250,FIT_COMPLETE,
3264,2025-11-03,24,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32]",788,3250,FIT_COMPLETE,
3264,2025-11-03,25,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32]",785,3250,FIT_COMPLETE,
3264,2025-11-03,26,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32]",822,3250,FIT_COMPLETE,
3264,2025-11-03,27,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3264,2025-11-03,28,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32]",811,3250,FIT_COMPLETE,
3264,2025-11-03,29,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32]",802,3250,FIT_COMPLETE,
3264,2025-11-03,30,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32]",837,3250,FIT_COMPLETE,
3264,2025-11-03,31,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32]",783,3250,FIT_COMPLETE,
3264,2025-11-03,32,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",783,3187,FIT_COMPLETE,
3284,2025-12-01,13,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3284,2025-12-01,14,"[13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3284,2025-12-01,15,"[13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",786,3250,FIT_COMPLETE,
3284,2025-12-01,16,"[13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",835,3250,FIT_COMPLETE,
3284,2025-12-01,17,"[13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",799,3250,FIT_COMPLETE,
3284,2025-12-01,18,"[13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",804,3250,FIT_COMPLETE,
3284,2025-12-01,19,"[13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",814,3250,FIT_COMPLETE,
3284,2025-12-01,20,"[13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",800,3250,FIT_COMPLETE,
3284,2025-12-01,21,"[13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3284,2025-12-01,22,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",809,3250,FIT_COMPLETE,
3284,2025-12-01,23,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32]",808,3250,FIT_COMPLETE,
3284,2025-12-01,24,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32]",788,3250,FIT_COMPLETE,
3284,2025-12-01,25,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32]",785,3250,FIT_COMPLETE,
3284,2025-12-01,26,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32]",822,3250,FIT_COMPLETE,
3284,2025-12-01,27,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3284,2025-12-01,28,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32]",811,3250,FIT_COMPLETE,
3284,2025-12-01,29,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32]",802,3250,FIT_COMPLETE,
3284,2025-12-01,30,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32]",837,3250,FIT_COMPLETE,
3284,2025-12-01,31,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32]",783,3250,FIT_COMPLETE,
3284,2025-12-01,32,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",783,3187,FIT_COMPLETE,
3307,2026-01-05,13,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3307,2026-01-05,14,"[13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3307,2026-01-05,15,"[13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",786,3250,FIT_COMPLETE,
3307,2026-01-05,16,"[13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",835,3250,FIT_COMPLETE,
3307,2026-01-05,17,"[13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",799,3250,FIT_COMPLETE,
3307,2026-01-05,18,"[13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",804,3250,FIT_COMPLETE,
3307,2026-01-05,19,"[13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",814,3250,FIT_COMPLETE,
3307,2026-01-05,20,"[13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",800,3250,FIT_COMPLETE,
3307,2026-01-05,21,"[13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3307,2026-01-05,22,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",809,3250,FIT_COMPLETE,
3307,2026-01-05,23,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32]",808,3250,FIT_COMPLETE,
3307,2026-01-05,24,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32]",788,3250,FIT_COMPLETE,
3307,2026-01-05,25,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32]",785,3250,FIT_COMPLETE,
3307,2026-01-05,26,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32]",822,3250,FIT_COMPLETE,
3307,2026-01-05,27,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3307,2026-01-05,28,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32]",811,3250,FIT_COMPLETE,
3307,2026-01-05,29,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32]",802,3250,FIT_COMPLETE,
3307,2026-01-05,30,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32]",837,3250,FIT_COMPLETE,
3307,2026-01-05,31,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32]",783,3250,FIT_COMPLETE,
3307,2026-01-05,32,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",783,3187,FIT_COMPLETE,
3327,2026-02-02,14,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",783,3313,FIT_COMPLETE,
3327,2026-02-02,15,"[14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",786,3313,FIT_COMPLETE,
3327,2026-02-02,16,"[14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",835,3313,FIT_COMPLETE,
3327,2026-02-02,17,"[14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",799,3313,FIT_COMPLETE,
3327,2026-02-02,18,"[14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",804,3313,FIT_COMPLETE,
3327,2026-02-02,19,"[14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",814,3313,FIT_COMPLETE,
3327,2026-02-02,20,"[14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",800,3313,FIT_COMPLETE,
3327,2026-02-02,21,"[14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",783,3313,FIT_COMPLETE,
3327,2026-02-02,22,"[14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",809,3313,FIT_COMPLETE,
3327,2026-02-02,23,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",808,3313,FIT_COMPLETE,
3327,2026-02-02,24,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33]",788,3313,FIT_COMPLETE,
3327,2026-02-02,25,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33]",785,3313,FIT_COMPLETE,
3327,2026-02-02,26,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33]",822,3313,FIT_COMPLETE,
3327,2026-02-02,27,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33]",783,3313,FIT_COMPLETE,
3327,2026-02-02,28,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33]",811,3313,FIT_COMPLETE,
3327,2026-02-02,29,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33]",802,3313,FIT_COMPLETE,
3327,2026-02-02,30,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33]",837,3313,FIT_COMPLETE,
3327,2026-02-02,31,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33]",783,3313,FIT_COMPLETE,
3327,2026-02-02,32,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33]",783,3313,FIT_COMPLETE,
3327,2026-02-02,33,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",783,3250,FIT_COMPLETE,
3341,2026-03-02,15,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",739,3329,FIT_COMPLETE,
3341,2026-03-02,16,"[15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",788,3329,FIT_COMPLETE,
3341,2026-03-02,17,"[15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",752,3329,FIT_COMPLETE,
3341,2026-03-02,18,"[15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",757,3329,FIT_COMPLETE,
3341,2026-03-02,19,"[15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",767,3329,FIT_COMPLETE,
3341,2026-03-02,20,"[15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",753,3329,FIT_COMPLETE,
3341,2026-03-02,21,"[15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",736,3329,FIT_COMPLETE,
3341,2026-03-02,22,"[15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",762,3329,FIT_COMPLETE,
3341,2026-03-02,23,"[15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",761,3329,FIT_COMPLETE,
3341,2026-03-02,24,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",741,3329,FIT_COMPLETE,
3341,2026-03-02,25,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34]",738,3329,FIT_COMPLETE,
3341,2026-03-02,26,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34]",775,3329,FIT_COMPLETE,
3341,2026-03-02,27,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34]",736,3329,FIT_COMPLETE,
3341,2026-03-02,28,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34]",764,3329,FIT_COMPLETE,
3341,2026-03-02,29,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34]",755,3329,FIT_COMPLETE,
3341,2026-03-02,30,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34]",790,3329,FIT_COMPLETE,
3341,2026-03-02,31,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34]",736,3329,FIT_COMPLETE,
3341,2026-03-02,32,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34]",736,3329,FIT_COMPLETE,
3341,2026-03-02,33,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34]",736,3329,FIT_COMPLETE,
3341,2026-03-02,34,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",783,3313,FIT_COMPLETE,
3363,2026-04-01,15,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",739,3329,FIT_COMPLETE,
3363,2026-04-01,16,"[15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",788,3329,FIT_COMPLETE,
3363,2026-04-01,17,"[15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",752,3329,FIT_COMPLETE,
3363,2026-04-01,18,"[15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",757,3329,FIT_COMPLETE,
3363,2026-04-01,19,"[15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",767,3329,FIT_COMPLETE,
3363,2026-04-01,20,"[15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",753,3329,FIT_COMPLETE,
3363,2026-04-01,21,"[15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",736,3329,FIT_COMPLETE,
3363,2026-04-01,22,"[15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",762,3329,FIT_COMPLETE,
3363,2026-04-01,23,"[15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",761,3329,FIT_COMPLETE,
3363,2026-04-01,24,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",741,3329,FIT_COMPLETE,
3363,2026-04-01,25,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34]",738,3329,FIT_COMPLETE,
3363,2026-04-01,26,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34]",775,3329,FIT_COMPLETE,
3363,2026-04-01,27,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34]",736,3329,FIT_COMPLETE,
3363,2026-04-01,28,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34]",764,3329,FIT_COMPLETE,
3363,2026-04-01,29,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34]",755,3329,FIT_COMPLETE,
3363,2026-04-01,30,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34]",790,3329,FIT_COMPLETE,
3363,2026-04-01,31,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34]",736,3329,FIT_COMPLETE,
3363,2026-04-01,32,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34]",736,3329,FIT_COMPLETE,
3363,2026-04-01,33,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34]",736,3329,FIT_COMPLETE,
3363,2026-04-01,34,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",783,3313,FIT_COMPLETE,
3384,2026-05-06,15,"[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",739,3329,FIT_COMPLETE,
3384,2026-05-06,16,"[15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",788,3329,FIT_COMPLETE,
3384,2026-05-06,17,"[15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",752,3329,FIT_COMPLETE,
3384,2026-05-06,18,"[15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",757,3329,FIT_COMPLETE,
3384,2026-05-06,19,"[15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",767,3329,FIT_COMPLETE,
3384,2026-05-06,20,"[15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",753,3329,FIT_COMPLETE,
3384,2026-05-06,21,"[15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",736,3329,FIT_COMPLETE,
3384,2026-05-06,22,"[15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",762,3329,FIT_COMPLETE,
3384,2026-05-06,23,"[15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",761,3329,FIT_COMPLETE,
3384,2026-05-06,24,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",741,3329,FIT_COMPLETE,
3384,2026-05-06,25,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34]",738,3329,FIT_COMPLETE,
3384,2026-05-06,26,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34]",775,3329,FIT_COMPLETE,
3384,2026-05-06,27,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 31, 32, 33, 34]",736,3329,FIT_COMPLETE,
3384,2026-05-06,28,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29, 30, 31, 32, 33, 34]",764,3329,FIT_COMPLETE,
3384,2026-05-06,29,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 33, 34]",755,3329,FIT_COMPLETE,
3384,2026-05-06,30,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31, 32, 33, 34]",790,3329,FIT_COMPLETE,
3384,2026-05-06,31,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34]",736,3329,FIT_COMPLETE,
3384,2026-05-06,32,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34]",736,3329,FIT_COMPLETE,
3384,2026-05-06,33,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 34]",736,3329,FIT_COMPLETE,
