date,members,scoreable_members,coverage,saved_breadth,recomputed_breadth
2022-05-09,300,297,0.99,0.1717171717171717,0.1717171717171717
2022-05-10,300,297,0.99,0.23232323232323232,0.23232323232323232
2022-05-11,300,298,0.9933333333333333,0.2516778523489933,0.2516778523489933
2022-05-12,300,297,0.99,0.3569023569023569,0.3569023569023569
2022-05-13,300,298,0.9933333333333333,0.2986577181208054,0.2986577181208054
2022-05-16,300,298,0.9933333333333333,0.33557046979865773,0.33557046979865773
2022-05-17,300,298,0.9933333333333333,0.29194630872483224,0.29194630872483224
2022-05-18,300,298,0.9933333333333333,0.2953020134228188,0.2953020134228188
2022-05-19,300,298,0.9933333333333333,0.33221476510067116,0.33221476510067116
2022-05-20,300,298,0.9933333333333333,0.40939597315436244,0.40939597315436244
2022-05-23,300,298,0.9933333333333333,0.4429530201342282,0.4429530201342282
2022-05-24,300,298,0.9933333333333333,0.43288590604026844,0.43288590604026844
2022-05-25,300,297,0.99,0.45791245791245794,0.45791245791245794
2022-05-26,300,296,0.9866666666666667,0.6722972972972973,0.6722972972972973
2022-05-27,300,296,0.9866666666666667,0.7567567567567568,0.7567567567567568
2022-05-30,300,296,0.9866666666666667,0.7027027027027027,0.7027027027027027
2022-05-31,300,296,0.9866666666666667,0.7871621621621622,0.7871621621621622
2022-06-01,300,297,0.99,0.6531986531986532,0.6531986531986532
2022-06-02,300,296,0.9866666666666667,0.6655405405405406,0.6655405405405406
2022-06-06,300,296,0.9866666666666667,0.8175675675675675,0.8175675675675675
2022-06-07,300,296,0.9866666666666667,0.831081081081081,0.831081081081081
2022-06-08,300,296,0.9866666666666667,0.8141891891891891,0.8141891891891891
2022-06-09,300,295,0.9833333333333333,0.8067796610169492,0.8067796610169492
2022-06-10,300,296,0.9866666666666667,0.8513513513513513,0.8513513513513513
2022-06-13,300,297,0.99,0.7575757575757576,0.7575757575757576
2022-06-14,300,297,0.99,0.8047138047138047,0.8047138047138047
2022-06-15,300,297,0.99,0.8181818181818182,0.8181818181818182
2022-06-16,300,296,0.9866666666666667,0.8243243243243243,0.8243243243243243
2022-06-17,300,296,0.9866666666666667,0.8412162162162162,0.8412162162162162
2022-06-20,300,296,0.9866666666666667,0.7972972972972973,0.7972972972972973
2022-06-21,300,296,0.9866666666666667,0.8175675675675675,0.8175675675675675
2022-06-22,300,296,0.9866666666666667,0.8175675675675675,0.8175675675675675
2022-06-23,300,297,0.99,0.8316498316498316,0.8316498316498316
2022-06-24,300,298,0.9933333333333333,0.8120805369127517,0.8120805369127517
2022-06-27,300,298,0.9933333333333333,0.8422818791946308,0.8422818791946308
2022-06-28,300,298,0.9933333333333333,0.8489932885906041,0.8489932885906041
2022-06-29,300,298,0.9933333333333333,0.8154362416107382,0.8154362416107382
2022-06-30,300,298,0.9933333333333333,0.8389261744966443,0.8389261744966443
2022-07-01,300,299,0.9966666666666667,0.7993311036789298,0.7993311036789298
2022-07-04,300,299,0.9966666666666667,0.7658862876254181,0.7658862876254181
2022-07-05,300,299,0.9966666666666667,0.7792642140468228,0.7792642140468228
2022-07-06,300,299,0.9966666666666667,0.6688963210702341,0.6688963210702341
2022-07-07,300,299,0.9966666666666667,0.7190635451505016,0.7190635451505016
2022-07-08,300,299,0.9966666666666667,0.6622073578595318,0.6622073578595318
2022-07-11,300,299,0.9966666666666667,0.6254180602006689,0.6254180602006689
2022-07-12,300,299,0.9966666666666667,0.5719063545150501,0.5719063545150501
2022-07-13,300,299,0.9966666666666667,0.47491638795986624,0.47491638795986624
2022-07-14,300,299,0.9966666666666667,0.48494983277591974,0.48494983277591974
2022-07-15,300,299,0.9966666666666667,0.36454849498327757,0.36454849498327757
2022-07-18,300,299,0.9966666666666667,0.35785953177257523,0.35785953177257523
2022-07-19,300,299,0.9966666666666667,0.3779264214046823,0.3779264214046823
2022-07-20,300,298,0.9933333333333333,0.4865771812080537,0.4865771812080537
2022-07-21,300,298,0.9933333333333333,0.35570469798657717,0.35570469798657717
2022-07-22,300,298,0.9933333333333333,0.30201342281879195,0.30201342281879195
2022-07-25,300,298,0.9933333333333333,0.2181208053691275,0.2181208053691275
2022-07-26,300,298,0.9933333333333333,0.20469798657718122,0.20469798657718122
2022-07-27,300,298,0.9933333333333333,0.21140939597315436,0.21140939597315436
2022-07-28,300,298,0.9933333333333333,0.2181208053691275,0.2181208053691275
2022-07-29,300,298,0.9933333333333333,0.19798657718120805,0.19798657718120805
2022-08-01,300,298,0.9933333333333333,0.18456375838926176,0.18456375838926176
2022-08-02,300,297,0.99,0.16161616161616163,0.16161616161616163
2022-08-03,300,297,0.99,0.16161616161616163,0.16161616161616163
2022-08-04,300,297,0.99,0.1750841750841751,0.1750841750841751
2022-08-05,300,296,0.9866666666666667,0.22635135135135134,0.22635135135135134
2022-08-08,300,296,0.9866666666666667,0.2972972972972973,0.2972972972972973
2022-08-09,300,296,0.9866666666666667,0.34797297297297297,0.34797297297297297
2022-08-10,300,296,0.9866666666666667,0.3277027027027027,0.3277027027027027
2022-08-11,300,297,0.99,0.43434343434343436,0.43434343434343436
2022-08-12,300,297,0.99,0.5016835016835017,0.5016835016835017
2022-08-15,300,297,0.99,0.4208754208754209,0.4208754208754209
2022-08-16,300,297,0.99,0.36363636363636365,0.36363636363636365
2022-08-17,300,298,0.9933333333333333,0.40268456375838924,0.40268456375838924
2022-08-18,300,298,0.9933333333333333,0.38926174496644295,0.38926174496644295
2022-08-19,300,298,0.9933333333333333,0.3523489932885906,0.3523489932885906
2022-08-22,300,298,0.9933333333333333,0.4697986577181208,0.4697986577181208
2022-08-23,300,297,0.99,0.39730639730639733,0.39730639730639733
2022-08-24,300,296,0.9866666666666667,0.30067567567567566,0.30067567567567566
2022-08-25,300,296,0.9866666666666667,0.33783783783783783,0.33783783783783783
2022-08-26,300,296,0.9866666666666667,0.40202702702702703,0.40202702702702703
2022-08-29,300,296,0.9866666666666667,0.3783783783783784,0.3783783783783784
2022-08-30,300,297,0.99,0.569023569023569,0.569023569023569
2022-08-31,300,297,0.99,0.5757575757575758,0.5757575757575758
2022-09-01,300,297,0.99,0.49158249158249157,0.49158249158249157
2022-09-02,300,298,0.9933333333333333,0.35906040268456374,0.35906040268456374
2022-09-05,300,298,0.9933333333333333,0.3724832214765101,0.3724832214765101
2022-09-06,300,298,0.9933333333333333,0.4161073825503356,0.4161073825503356
2022-09-07,300,298,0.9933333333333333,0.4395973154362416,0.4395973154362416
2022-09-08,300,298,0.9933333333333333,0.3389261744966443,0.3389261744966443
2022-09-09,300,298,0.9933333333333333,0.3959731543624161,0.3959731543624161
2022-09-13,300,298,0.9933333333333333,0.4463087248322148,0.4463087248322148
2022-09-14,300,298,0.9933333333333333,0.41946308724832215,0.41946308724832215
2022-09-15,300,298,0.9933333333333333,0.34563758389261745,0.34563758389261745
2022-09-16,300,298,0.9933333333333333,0.2986577181208054,0.2986577181208054
2022-09-19,300,298,0.9933333333333333,0.27181208053691275,0.27181208053691275
2022-09-20,300,298,0.9933333333333333,0.2348993288590604,0.2348993288590604
2022-09-21,300,299,0.9966666666666667,0.2508361204013378,0.2508361204013378
2022-09-22,300,299,0.9966666666666667,0.27424749163879597,0.27424749163879597
2022-09-23,300,300,1.0,0.21333333333333335,0.21333333333333335
2022-09-26,300,300,1.0,0.18666666666666668,0.18666666666666668
2022-09-27,300,300,1.0,0.20666666666666667,0.20666666666666667
2022-09-28,300,300,1.0,0.19,0.19
2022-09-29,300,300,1.0,0.17,0.17
2022-09-30,300,300,1.0,0.19333333333333333,0.19333333333333333
2022-10-10,300,300,1.0,0.19333333333333333,0.19333333333333333
2022-10-11,300,300,1.0,0.14333333333333334,0.14333333333333334
2022-10-12,300,300,1.0,0.14333333333333334,0.14333333333333334
2022-10-13,300,300,1.0,0.14666666666666667,0.14666666666666667
2022-10-14,300,300,1.0,0.18,0.18
2022-10-17,300,300,1.0,0.16666666666666666,0.16666666666666666
2022-10-18,300,300,1.0,0.15,0.15
2022-10-19,300,300,1.0,0.15333333333333332,0.15333333333333332
2022-10-20,300,300,1.0,0.17,0.17
2022-10-21,300,300,1.0,0.3,0.3
2022-10-24,300,300,1.0,0.21666666666666667,0.21666666666666667
2022-10-25,300,300,1.0,0.18666666666666668,0.18666666666666668
2022-10-26,300,300,1.0,0.29333333333333333,0.29333333333333333
2022-10-27,300,300,1.0,0.31333333333333335,0.31333333333333335
2022-10-28,300,300,1.0,0.25333333333333335,0.25333333333333335
2022-10-31,300,300,1.0,0.30333333333333334,0.30333333333333334
2022-11-01,300,300,1.0,0.3566666666666667,0.3566666666666667
2022-11-02,300,300,1.0,0.48,0.48
2022-11-03,300,300,1.0,0.48333333333333334,0.48333333333333334
2022-11-04,300,300,1.0,0.5933333333333334,0.5933333333333334
2022-11-07,300,300,1.0,0.6766666666666666,0.6766666666666666
2022-11-08,300,300,1.0,0.6466666666666666,0.6466666666666666
2022-11-09,300,300,1.0,0.5833333333333334,0.5833333333333334
2022-11-10,300,300,1.0,0.5366666666666666,0.5366666666666666
2022-11-11,300,300,1.0,0.56,0.56
2022-11-14,300,300,1.0,0.5333333333333333,0.5333333333333333
2022-11-15,300,300,1.0,0.6366666666666667,0.6366666666666667
2022-11-16,300,300,1.0,0.69,0.69
2022-11-17,300,300,1.0,0.6766666666666666,0.6766666666666666
2022-11-18,300,300,1.0,0.65,0.65
2022-11-21,300,300,1.0,0.7266666666666667,0.7266666666666667
2022-11-22,300,300,1.0,0.74,0.74
2022-11-23,300,300,1.0,0.71,0.71
2022-11-24,300,300,1.0,0.7266666666666667,0.7266666666666667
2022-11-25,300,300,1.0,0.81,0.81
2022-11-28,300,300,1.0,0.7833333333333333,0.7833333333333333
2022-11-29,300,300,1.0,0.7433333333333333,0.7433333333333333
2022-11-30,300,300,1.0,0.7133333333333334,0.7133333333333334
2022-12-01,300,300,1.0,0.7633333333333333,0.7633333333333333
2022-12-02,300,300,1.0,0.6633333333333333,0.6633333333333333
2022-12-05,300,300,1.0,0.6966666666666667,0.6966666666666667
2022-12-06,300,300,1.0,0.7133333333333334,0.7133333333333334
2022-12-07,300,300,1.0,0.75,0.75
2022-12-08,300,300,1.0,0.78,0.78
2022-12-09,300,300,1.0,0.7366666666666667,0.7366666666666667
2022-12-12,300,300,1.0,0.68,0.68
2022-12-13,300,300,1.0,0.54,0.54
2022-12-14,300,300,1.0,0.58,0.58
2022-12-15,300,300,1.0,0.5833333333333334,0.5833333333333334
2022-12-16,300,300,1.0,0.6066666666666667,0.6066666666666667
2022-12-19,300,300,1.0,0.5166666666666667,0.5166666666666667
2022-12-20,300,300,1.0,0.45666666666666667,0.45666666666666667
2022-12-21,300,300,1.0,0.42,0.42
2022-12-22,300,300,1.0,0.4266666666666667,0.4266666666666667
2022-12-23,300,300,1.0,0.36,0.36
2022-12-26,300,300,1.0,0.46,0.46
2022-12-27,300,299,0.9966666666666667,0.38461538461538464,0.38461538461538464
2022-12-28,300,299,0.9966666666666667,0.35451505016722407,0.35451505016722407
2022-12-29,300,299,0.9966666666666667,0.2909698996655518,0.2909698996655518
2022-12-30,300,299,0.9966666666666667,0.3612040133779264,0.3612040133779264
2023-01-03,300,299,0.9966666666666667,0.2976588628762542,0.2976588628762542
2023-01-04,300,299,0.9966666666666667,0.2909698996655518,0.2909698996655518
2023-01-05,300,299,0.9966666666666667,0.38461538461538464,0.38461538461538464
2023-01-06,300,299,0.9966666666666667,0.39464882943143814,0.39464882943143814
2023-01-09,300,299,0.9966666666666667,0.4180602006688963,0.4180602006688963
2023-01-10,300,299,0.9966666666666667,0.45819397993311034,0.45819397993311034
2023-01-11,300,299,0.9966666666666667,0.44816053511705684,0.44816053511705684
2023-01-12,300,299,0.9966666666666667,0.4414715719063545,0.4414715719063545
2023-01-13,300,299,0.9966666666666667,0.5451505016722408,0.5451505016722408
2023-01-16,300,299,0.9966666666666667,0.6454849498327759,0.6454849498327759
2023-01-17,300,299,0.9966666666666667,0.8193979933110368,0.8193979933110368
2023-01-18,300,299,0.9966666666666667,0.8662207357859532,0.8662207357859532
2023-01-19,300,299,0.9966666666666667,0.8862876254180602,0.8862876254180602
2023-01-20,300,299,0.9966666666666667,0.9297658862876255,0.9297658862876255
2023-01-30,300,299,0.9966666666666667,0.9264214046822743,0.9264214046822743
2023-01-31,300,299,0.9966666666666667,0.9063545150501672,0.9063545150501672
2023-02-01,300,300,1.0,0.8933333333333333,0.8933333333333333
2023-02-02,300,300,1.0,0.8766666666666667,0.8766666666666667
2023-02-03,300,300,1.0,0.8833333333333333,0.8833333333333333
2023-02-06,300,300,1.0,0.7933333333333333,0.7933333333333333
2023-02-07,300,300,1.0,0.78,0.78
2023-02-08,300,300,1.0,0.7466666666666667,0.7466666666666667
2023-02-09,300,300,1.0,0.7433333333333333,0.7433333333333333
2023-02-10,300,300,1.0,0.72,0.72
2023-02-13,300,300,1.0,0.7066666666666667,0.7066666666666667
2023-02-14,300,300,1.0,0.7633333333333333,0.7633333333333333
2023-02-15,300,300,1.0,0.74,0.74
2023-02-16,300,300,1.0,0.6666666666666666,0.6666666666666666
2023-02-17,300,300,1.0,0.51,0.51
2023-02-20,300,300,1.0,0.55,0.55
2023-02-21,300,300,1.0,0.5633333333333334,0.5633333333333334
2023-02-22,300,300,1.0,0.5533333333333333,0.5533333333333333
2023-02-23,300,300,1.0,0.4866666666666667,0.4866666666666667
2023-02-24,300,300,1.0,0.41,0.41
2023-02-27,300,300,1.0,0.3933333333333333,0.3933333333333333
2023-02-28,300,300,1.0,0.47333333333333333,0.47333333333333333
2023-03-01,300,300,1.0,0.45,0.45
2023-03-02,300,300,1.0,0.47,0.47
2023-03-03,300,300,1.0,0.5466666666666666,0.5466666666666666
2023-03-06,300,300,1.0,0.5833333333333334,0.5833333333333334
2023-03-07,300,300,1.0,0.4666666666666667,0.4666666666666667
2023-03-08,300,300,1.0,0.5066666666666667,0.5066666666666667
2023-03-09,300,300,1.0,0.4,0.4
2023-03-10,300,300,1.0,0.35333333333333333,0.35333333333333333
2023-03-13,300,300,1.0,0.35333333333333333,0.35333333333333333
2023-03-14,300,300,1.0,0.31,0.31
2023-03-15,300,300,1.0,0.31666666666666665,0.31666666666666665
2023-03-16,300,300,1.0,0.3233333333333333,0.3233333333333333
2023-03-17,300,300,1.0,0.4066666666666667,0.4066666666666667
2023-03-20,300,300,1.0,0.30666666666666664,0.30666666666666664
2023-03-21,300,300,1.0,0.31,0.31
2023-03-22,300,300,1.0,0.32666666666666666,0.32666666666666666
2023-03-23,300,300,1.0,0.3566666666666667,0.3566666666666667
2023-03-24,300,300,1.0,0.38666666666666666,0.38666666666666666
2023-03-27,300,300,1.0,0.3933333333333333,0.3933333333333333
2023-03-28,300,300,1.0,0.35,0.35
2023-03-29,300,300,1.0,0.29,0.29
2023-03-30,300,300,1.0,0.3433333333333333,0.3433333333333333
2023-03-31,300,300,1.0,0.34,0.34
2023-04-03,300,300,1.0,0.4,0.4
2023-04-04,300,300,1.0,0.48,0.48
2023-04-06,300,300,1.0,0.49333333333333335,0.49333333333333335
2023-04-07,300,300,1.0,0.55,0.55
2023-04-10,300,300,1.0,0.6133333333333333,0.6133333333333333
2023-04-11,300,300,1.0,0.5866666666666667,0.5866666666666667
2023-04-12,300,300,1.0,0.6233333333333333,0.6233333333333333
2023-04-13,300,300,1.0,0.5633333333333334,0.5633333333333334
2023-04-14,300,300,1.0,0.6966666666666667,0.6966666666666667
2023-04-17,300,300,1.0,0.77,0.77
2023-04-18,300,300,1.0,0.82,0.82
2023-04-19,300,300,1.0,0.67,0.67
2023-04-20,300,300,1.0,0.6,0.6
2023-04-21,300,300,1.0,0.44,0.44
2023-04-24,300,300,1.0,0.4,0.4
2023-04-25,300,300,1.0,0.38,0.38
2023-04-26,300,300,1.0,0.37333333333333335,0.37333333333333335
2023-04-27,300,300,1.0,0.3933333333333333,0.3933333333333333
2023-04-28,300,300,1.0,0.4066666666666667,0.4066666666666667
2023-05-04,300,300,1.0,0.43333333333333335,0.43333333333333335
2023-05-05,300,300,1.0,0.38,0.38
2023-05-08,300,299,0.9966666666666667,0.4280936454849498,0.4280936454849498
2023-05-09,300,299,0.9966666666666667,0.4013377926421405,0.4013377926421405
2023-05-10,300,299,0.9966666666666667,0.3612040133779264,0.3612040133779264
2023-05-11,300,298,0.9933333333333333,0.37583892617449666,0.37583892617449666
2023-05-12,300,298,0.9933333333333333,0.31208053691275167,0.31208053691275167
2023-05-15,300,297,0.99,0.3602693602693603,0.3602693602693603
2023-05-16,300,297,0.99,0.3569023569023569,0.3569023569023569
2023-05-17,300,297,0.99,0.30976430976430974,0.30976430976430974
2023-05-18,300,297,0.99,0.25925925925925924,0.25925925925925924
2023-05-19,300,297,0.99,0.25252525252525254,0.25252525252525254
2023-05-22,300,297,0.99,0.28619528619528617,0.28619528619528617
2023-05-23,300,297,0.99,0.26262626262626265,0.26262626262626265
2023-05-24,300,297,0.99,0.2962962962962963,0.2962962962962963
2023-05-25,300,296,0.9866666666666667,0.3310810810810811,0.3310810810810811
2023-05-26,300,296,0.9866666666666667,0.3783783783783784,0.3783783783783784
2023-05-29,300,296,0.9866666666666667,0.34459459459459457,0.34459459459459457
2023-05-30,300,296,0.9866666666666667,0.3310810810810811,0.3310810810810811
2023-05-31,300,296,0.9866666666666667,0.25,0.25
2023-06-01,300,295,0.9833333333333333,0.2033898305084746,0.2033898305084746
2023-06-02,300,295,0.9833333333333333,0.28135593220338984,0.28135593220338984
2023-06-05,300,296,0.9866666666666667,0.22635135135135134,0.22635135135135134
2023-06-06,300,296,0.9866666666666667,0.20270270270270271,0.20270270270270271
2023-06-07,300,296,0.9866666666666667,0.17567567567567569,0.17567567567567569
2023-06-08,300,297,0.99,0.20875420875420875,0.20875420875420875
2023-06-09,300,297,0.99,0.30976430976430974,0.30976430976430974
2023-06-12,300,298,0.9933333333333333,0.24496644295302014,0.24496644295302014
2023-06-13,300,298,0.9933333333333333,0.28859060402684567,0.28859060402684567
2023-06-14,300,297,0.99,0.3333333333333333,0.3333333333333333
2023-06-15,300,297,0.99,0.36363636363636365,0.36363636363636365
2023-06-16,300,296,0.9866666666666667,0.42905405405405406,0.42905405405405406
2023-06-19,300,296,0.9866666666666667,0.36486486486486486,0.36486486486486486
2023-06-20,300,296,0.9866666666666667,0.4155405405405405,0.4155405405405405
2023-06-21,300,295,0.9833333333333333,0.4,0.4
2023-06-26,300,296,0.9866666666666667,0.3277027027027027,0.3277027027027027
2023-06-27,300,296,0.9866666666666667,0.41216216216216217,0.41216216216216217
2023-06-28,300,296,0.9866666666666667,0.46621621621621623,0.46621621621621623
2023-06-29,300,296,0.9866666666666667,0.43243243243243246,0.43243243243243246
2023-06-30,300,296,0.9866666666666667,0.5304054054054054,0.5304054054054054
2023-07-03,300,297,0.99,0.6262626262626263,0.6262626262626263
2023-07-04,300,297,0.99,0.5252525252525253,0.5252525252525253
2023-07-05,300,297,0.99,0.5286195286195287,0.5286195286195287
2023-07-06,300,297,0.99,0.5791245791245792,0.5791245791245792
2023-07-07,300,297,0.99,0.5959595959595959,0.5959595959595959
2023-07-10,300,297,0.99,0.5993265993265994,0.5993265993265994
2023-07-11,300,297,0.99,0.5993265993265994,0.5993265993265994
2023-07-12,300,297,0.99,0.5420875420875421,0.5420875420875421
2023-07-13,300,297,0.99,0.6464646464646465,0.6464646464646465
2023-07-14,300,297,0.99,0.6801346801346801,0.6801346801346801
2023-07-17,300,296,0.9866666666666667,0.5135135135135135,0.5135135135135135
2023-07-18,300,297,0.99,0.4276094276094276,0.4276094276094276
2023-07-19,300,297,0.99,0.5286195286195287,0.5286195286195287
2023-07-20,300,297,0.99,0.5151515151515151,0.5151515151515151
2023-07-21,300,296,0.9866666666666667,0.6317567567567568,0.6317567567567568
2023-07-24,300,296,0.9866666666666667,0.6824324324324325,0.6824324324324325
2023-07-25,300,296,0.9866666666666667,0.7533783783783784,0.7533783783783784
2023-07-26,300,296,0.9866666666666667,0.7263513513513513,0.7263513513513513
2023-07-27,300,296,0.9866666666666667,0.7027027027027027,0.7027027027027027
2023-07-28,300,295,0.9833333333333333,0.7322033898305085,0.7322033898305085
2023-07-31,300,295,0.9833333333333333,0.7016949152542373,0.7016949152542373
2023-08-01,300,294,0.98,0.7006802721088435,0.7006802721088435
2023-08-02,300,294,0.98,0.6802721088435374,0.6802721088435374
2023-08-03,300,294,0.98,0.7278911564625851,0.7278911564625851
2023-08-04,300,294,0.98,0.7653061224489796,0.7653061224489796
2023-08-07,300,294,0.98,0.7074829931972789,0.7074829931972789
2023-08-08,300,294,0.98,0.6666666666666666,0.6666666666666666
2023-08-09,300,294,0.98,0.6768707482993197,0.6768707482993197
2023-08-10,300,294,0.98,0.6190476190476191,0.6190476190476191
2023-08-11,300,295,0.9833333333333333,0.49830508474576274,0.49830508474576274
2023-08-14,300,296,0.9866666666666667,0.49324324324324326,0.49324324324324326
2023-08-15,300,296,0.9866666666666667,0.46959459459459457,0.46959459459459457
2023-08-16,300,296,0.9866666666666667,0.43243243243243246,0.43243243243243246
2023-08-17,300,296,0.9866666666666667,0.4864864864864865,0.4864864864864865
2023-08-18,300,298,0.9933333333333333,0.4161073825503356,0.4161073825503356
2023-08-21,300,298,0.9933333333333333,0.3624161073825503,0.3624161073825503
2023-08-22,300,298,0.9933333333333333,0.2348993288590604,0.2348993288590604
2023-08-23,300,298,0.9933333333333333,0.18120805369127516,0.18120805369127516
2023-08-24,300,298,0.9933333333333333,0.19463087248322147,0.19463087248322147
2023-08-25,300,299,0.9966666666666667,0.09698996655518395,0.09698996655518395
2023-08-28,300,299,0.9966666666666667,0.12709030100334448,0.12709030100334448
2023-08-29,300,300,1.0,0.16333333333333333,0.16333333333333333
2023-08-30,300,300,1.0,0.17,0.17
2023-08-31,300,300,1.0,0.14,0.14
2023-09-01,300,300,1.0,0.17666666666666667,0.17666666666666667
2023-09-04,300,300,1.0,0.27666666666666667,0.27666666666666667
2023-09-05,300,300,1.0,0.25333333333333335,0.25333333333333335
2023-09-06,300,300,1.0,0.26,0.26
2023-09-07,300,300,1.0,0.2,0.2
2023-09-08,300,300,1.0,0.31,0.31
2023-09-11,300,300,1.0,0.37333333333333335,0.37333333333333335
2023-09-12,300,300,1.0,0.36,0.36
2023-09-13,300,300,1.0,0.36,0.36
2023-09-14,300,300,1.0,0.36666666666666664,0.36666666666666664
2023-09-15,300,300,1.0,0.4033333333333333,0.4033333333333333
2023-09-18,300,300,1.0,0.49666666666666665,0.49666666666666665
2023-09-19,300,300,1.0,0.44333333333333336,0.44333333333333336
2023-09-20,300,300,1.0,0.5066666666666667,0.5066666666666667
2023-09-21,300,300,1.0,0.39666666666666667,0.39666666666666667
2023-09-22,300,300,1.0,0.55,0.55
2023-09-25,300,300,1.0,0.44333333333333336,0.44333333333333336
2023-09-26,300,300,1.0,0.3233333333333333,0.3233333333333333
2023-09-27,300,300,1.0,0.34,0.34
2023-09-28,300,300,1.0,0.37333333333333335,0.37333333333333335
2023-10-09,300,300,1.0,0.31333333333333335,0.31333333333333335
2023-10-10,300,300,1.0,0.19333333333333333,0.19333333333333333
2023-10-11,300,300,1.0,0.25,0.25
2023-10-12,300,300,1.0,0.30666666666666664,0.30666666666666664
2023-10-13,300,300,1.0,0.3566666666666667,0.3566666666666667
2023-10-16,300,300,1.0,0.33,0.33
2023-10-17,300,300,1.0,0.30666666666666664,0.30666666666666664
2023-10-18,300,300,1.0,0.25333333333333335,0.25333333333333335
2023-10-19,300,300,1.0,0.19666666666666666,0.19666666666666666
2023-10-20,300,300,1.0,0.15333333333333332,0.15333333333333332
2023-10-23,300,300,1.0,0.12333333333333334,0.12333333333333334
2023-10-24,300,300,1.0,0.13666666666666666,0.13666666666666666
2023-10-25,300,300,1.0,0.15333333333333332,0.15333333333333332
2023-10-26,300,300,1.0,0.17666666666666667,0.17666666666666667
2023-10-27,300,300,1.0,0.31333333333333335,0.31333333333333335
2023-10-30,300,300,1.0,0.2733333333333333,0.2733333333333333
2023-10-31,300,300,1.0,0.2733333333333333,0.2733333333333333
2023-11-01,300,300,1.0,0.30666666666666664,0.30666666666666664
2023-11-02,300,300,1.0,0.24333333333333335,0.24333333333333335
2023-11-03,300,300,1.0,0.3233333333333333,0.3233333333333333
2023-11-06,300,300,1.0,0.39,0.39
2023-11-07,300,300,1.0,0.39666666666666667,0.39666666666666667
2023-11-08,300,300,1.0,0.39666666666666667,0.39666666666666667
2023-11-09,300,300,1.0,0.32,0.32
2023-11-10,300,300,1.0,0.3466666666666667,0.3466666666666667
2023-11-13,300,300,1.0,0.4266666666666667,0.4266666666666667
2023-11-14,300,300,1.0,0.42,0.42
2023-11-15,300,300,1.0,0.5533333333333333,0.5533333333333333
2023-11-16,300,300,1.0,0.5933333333333334,0.5933333333333334
2023-11-17,300,300,1.0,0.6033333333333334,0.6033333333333334
2023-11-20,300,300,1.0,0.7333333333333333,0.7333333333333333
2023-11-21,300,300,1.0,0.7133333333333334,0.7133333333333334
2023-11-22,300,300,1.0,0.5966666666666667,0.5966666666666667
2023-11-23,300,300,1.0,0.6066666666666667,0.6066666666666667
2023-11-24,300,300,1.0,0.4166666666666667,0.4166666666666667
2023-11-27,300,300,1.0,0.31666666666666665,0.31666666666666665
2023-11-28,300,300,1.0,0.34,0.34
2023-11-29,300,300,1.0,0.3233333333333333,0.3233333333333333
2023-11-30,300,300,1.0,0.4033333333333333,0.4033333333333333
2023-12-01,300,300,1.0,0.34,0.34
2023-12-04,300,300,1.0,0.27666666666666667,0.27666666666666667
2023-12-05,300,300,1.0,0.18666666666666668,0.18666666666666668
2023-12-06,300,300,1.0,0.17666666666666667,0.17666666666666667
2023-12-07,300,300,1.0,0.16333333333333333,0.16333333333333333
2023-12-08,300,300,1.0,0.20666666666666667,0.20666666666666667
2023-12-11,300,300,1.0,0.24666666666666667,0.24666666666666667
2023-12-12,300,300,1.0,0.26,0.26
2023-12-13,300,300,1.0,0.22333333333333333,0.22333333333333333
2023-12-14,300,300,1.0,0.22333333333333333,0.22333333333333333
2023-12-15,300,300,1.0,0.19,0.19
2023-12-18,300,300,1.0,0.17333333333333334,0.17333333333333334
2023-12-19,300,300,1.0,0.18333333333333332,0.18333333333333332
2023-12-20,300,300,1.0,0.19,0.19
2023-12-21,300,300,1.0,0.16666666666666666,0.16666666666666666
2023-12-22,300,300,1.0,0.20333333333333334,0.20333333333333334
2023-12-25,300,300,1.0,0.22,0.22
2023-12-26,300,300,1.0,0.2,0.2
2023-12-27,300,300,1.0,0.22666666666666666,0.22666666666666666
2023-12-28,300,300,1.0,0.29,0.29
2023-12-29,300,300,1.0,0.33,0.33
2024-01-02,300,300,1.0,0.32,0.32
2024-01-03,300,300,1.0,0.47333333333333333,0.47333333333333333
2024-01-04,300,300,1.0,0.38666666666666666,0.38666666666666666
2024-01-05,300,300,1.0,0.37666666666666665,0.37666666666666665
2024-01-08,300,300,1.0,0.32666666666666666,0.32666666666666666
2024-01-09,300,300,1.0,0.34,0.34
2024-01-10,300,300,1.0,0.29333333333333333,0.29333333333333333
2024-01-11,300,300,1.0,0.3466666666666667,0.3466666666666667
2024-01-12,300,300,1.0,0.37333333333333335,0.37333333333333335
2024-01-15,300,300,1.0,0.4033333333333333,0.4033333333333333
2024-01-16,300,300,1.0,0.45666666666666667,0.45666666666666667
2024-01-17,300,300,1.0,0.37333333333333335,0.37333333333333335
2024-01-18,300,300,1.0,0.43333333333333335,0.43333333333333335
2024-01-19,300,300,1.0,0.36,0.36
2024-01-22,300,300,1.0,0.2833333333333333,0.2833333333333333
2024-01-23,300,300,1.0,0.28,0.28
2024-01-24,300,300,1.0,0.4266666666666667,0.4266666666666667
2024-01-25,300,300,1.0,0.52,0.52
2024-01-26,300,300,1.0,0.4166666666666667,0.4166666666666667
