date,panic_budget,learned_budget,budget_status,complete_reference_days,panic_state,learned_state,target,panic_reference_return,learned_reference_return
2021-06-22,0.42638190702666345,0.5736180929733365,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1961,0.0,1.0,0.5736180929733365,0.0,0.005075982656827405
2021-06-23,0.4259036029466372,0.5740963970533628,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1962,0.0,1.0,0.5740963970533628,0.0,0.006021567794066485
2021-06-24,0.4257039285686281,0.5742960714313718,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1963,0.0,1.0,0.5742960714313718,0.0,0.0025100591000222217
2021-06-25,0.42447243715003247,0.5755275628499675,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1964,0.0,1.0,0.5755275628499675,0.0,0.015600440978986496
2021-06-28,0.4243368200142228,0.5756631799857772,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1965,0.0,1.0,0.5756631799857772,0.0,0.0017067561819170685
2021-06-29,0.425154623170848,0.5748453768291519,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1966,0.0,1.0,0.5748453768291519,0.0,-0.010223088771542987
2021-06-30,0.42468425941473387,0.5753157405852661,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1967,0.0,1.0,0.5753157405852661,0.0,0.005929427282170829
2021-07-01,0.4247145201211533,0.5752854798788467,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1968,0.0,1.0,0.5752854798788467,0.0,-0.00038028880083329497
2021-07-02,0.42688175616512813,0.5731182438348719,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1969,0.0,1.0,0.5731182438348719,0.0,-0.026820560017343342
2021-07-05,0.426772731500971,0.5732272684990289,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1970,0.0,1.0,0.5732272684990289,0.0,0.001368213413967423
2021-07-06,0.426663868592558,0.573336131407442,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1971,0.0,1.0,0.573336131407442,0.0,0.001366343963827843
2021-07-07,0.42584504838967596,0.574154951610324,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1972,0.0,1.0,0.574154951610324,0.0,0.010331059944731269
2021-07-08,0.4265245612020425,0.5734754387979575,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1973,0.0,1.0,0.5734754387979575,0.0,-0.008489028349964123
2021-07-09,0.4268978317082583,0.5731021682917417,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1974,0.0,1.0,0.5731021682917417,0.0,-0.004670023058115813
2021-07-12,0.42584570191743726,0.5741542980825627,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1975,0.0,1.0,0.5741542980825627,0.0,0.013293814417856487
2021-07-13,0.42560024777480737,0.5743997522251927,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1976,0.0,1.0,0.5743997522251927,0.0,0.0030869193999869537
2021-07-14,0.42647882827154443,0.5735211717284556,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1977,0.0,1.0,0.5735211717284556,0.0,-0.010963307515794996
2021-07-15,0.4254326747163722,0.5745673252836279,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1978,0.0,1.0,0.5745673252836279,0.0,0.013224012442616173
2021-07-16,0.4262164293599027,0.5737835706400973,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1979,0.0,1.0,0.5737835706400973,0.0,-0.009788565223649348
2021-07-19,0.4258774545996536,0.5741225454003465,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1980,0.0,1.0,0.5741225454003465,0.0,0.00426425931217822
2021-07-20,0.42607760918230764,0.5739223908176924,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1981,0.0,0.0,0.0,0.0,-0.0025090901823844325
2021-07-21,0.42590878023476436,0.5740912197652357,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1982,0.0,0.0,0.0,0.0,0.0021215670656937746
2021-07-22,0.42590878023476425,0.5740912197652357,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1983,0.0,0.0,0.0,0.0,0.0
2021-07-23,0.42590878023476425,0.5740912197652357,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1984,0.0,0.0,0.0,0.0,0.0
2021-07-26,0.4259087802347643,0.5740912197652357,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1985,0.0,0.0,0.0,0.0,0.0
2021-07-27,0.4259087802347643,0.5740912197652357,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1986,0.0,0.0,0.0,0.0,0.0
2021-07-28,0.42590878023476425,0.5740912197652357,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1987,1.0,0.0,0.42590878023476425,0.0,0.0
2021-07-29,0.4259577426091591,0.5740422573908409,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1988,1.0,0.0,0.4259577426091591,0.0006148060925306176,0.0
2021-07-30,0.42540497339916006,0.5745950266008399,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1989,1.0,0.0,0.42540497339916006,-0.0069183214665282655,0.0
2021-08-02,0.4273582399875209,0.5726417600124791,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1990,1.0,0.0,0.4273582399875209,0.02479260845439679,0.0
2021-08-03,0.427390138500159,0.5726098614998409,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1991,1.0,0.0,0.427390138500159,0.0003998810858738544,0.0
2021-08-04,0.42808914210007254,0.5719108578999275,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1992,1.0,0.0,0.42808914210007254,0.00879386738798793,0.0
2021-08-05,0.4276133631402439,0.5723866368597561,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1993,1.0,0.0,0.4276133631402439,-0.005943551866698815,0.0
2021-08-06,0.42735852899801946,0.5726414710019805,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1994,1.0,0.0,0.42735852899801946,-0.0031888474088757057,0.0
2021-08-09,0.4282317807817861,0.5717682192182139,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1995,1.0,0.0,0.4282317807817861,0.010996729861535437,0.0
2021-08-10,0.429127662848398,0.570872337151602,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1996,0.0,0.0,0.0,0.011272648675105357,0.0
2021-08-11,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1997,0.0,0.0,0.0,-0.002154889663971926,0.0
2021-08-12,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1998,0.0,0.0,0.0,0.0,0.0
2021-08-13,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,1999,0.0,0.0,0.0,0.0,0.0
2021-08-16,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2000,0.0,0.0,0.0,0.0,0.0
2021-08-17,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2001,0.0,0.0,0.0,0.0,0.0
2021-08-18,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2002,0.0,0.0,0.0,0.0,0.0
2021-08-19,0.4289552568632418,0.5710447431367582,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2003,0.0,0.0,0.0,0.0,0.0
2021-08-20,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2004,0.0,0.0,0.0,0.0,0.0
2021-08-23,0.4289552568632418,0.5710447431367582,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2005,0.0,0.0,0.0,0.0,0.0
2021-08-24,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2006,0.0,0.0,0.0,0.0,0.0
2021-08-25,0.42895525686324204,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2007,0.0,0.0,0.0,0.0,0.0
2021-08-26,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2008,0.0,0.0,0.0,0.0,0.0
2021-08-27,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2009,0.0,0.0,0.0,0.0,0.0
2021-08-30,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2010,0.0,0.0,0.0,0.0,0.0
2021-08-31,0.4289552568632421,0.5710447431367579,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2011,0.0,0.0,0.0,0.0,0.0
2021-09-01,0.42895525686324215,0.5710447431367578,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2012,0.0,0.0,0.0,0.0,0.0
2021-09-02,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2013,0.0,0.0,0.0,0.0,0.0
2021-09-03,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2014,0.0,0.0,0.0,0.0,0.0
2021-09-06,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2015,0.0,0.0,0.0,0.0,0.0
2021-09-07,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2016,0.0,0.0,0.0,0.0,0.0
2021-09-08,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2017,0.0,0.0,0.0,0.0,0.0
2021-09-09,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2018,0.0,0.0,0.0,0.0,0.0
2021-09-10,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2019,0.0,0.0,0.0,0.0,0.0
2021-09-13,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2020,0.0,0.0,0.0,0.0,0.0
2021-09-14,0.42895525686324204,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2021,0.0,0.0,0.0,0.0,0.0
2021-09-15,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2022,0.0,0.0,0.0,0.0,0.0
2021-09-16,0.4289552568632418,0.5710447431367582,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2023,0.0,0.0,0.0,0.0,0.0
2021-09-17,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2024,0.0,0.0,0.0,0.0,0.0
2021-09-22,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2025,0.0,0.0,0.0,0.0,0.0
2021-09-23,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2026,0.0,0.0,0.0,0.0,0.0
2021-09-24,0.4289552568632418,0.5710447431367582,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2027,0.0,0.0,0.0,0.0,0.0
2021-09-27,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2028,0.0,0.0,0.0,0.0,0.0
2021-09-28,0.42895525686324176,0.5710447431367582,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2029,0.0,0.0,0.0,0.0,0.0
2021-09-29,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2030,0.0,0.0,0.0,0.0,0.0
2021-09-30,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2031,0.0,0.0,0.0,0.0,0.0
2021-10-08,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2032,0.0,0.0,0.0,0.0,0.0
2021-10-11,0.42895525686324204,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2033,0.0,0.0,0.0,0.0,0.0
2021-10-12,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2034,0.0,0.0,0.0,0.0,0.0
2021-10-13,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2035,0.0,0.0,0.0,0.0,0.0
2021-10-14,0.4289552568632418,0.5710447431367582,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2036,0.0,0.0,0.0,0.0,0.0
2021-10-15,0.4289552568632421,0.5710447431367579,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2037,0.0,0.0,0.0,0.0,0.0
2021-10-18,0.4289552568632418,0.5710447431367582,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2038,0.0,0.0,0.0,0.0,0.0
2021-10-19,0.42895525686324204,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2039,0.0,0.0,0.0,0.0,0.0
2021-10-20,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2040,0.0,0.0,0.0,0.0,0.0
2021-10-21,0.428955256863242,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2041,0.0,0.0,0.0,0.0,0.0
2021-10-22,0.42895525686324204,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2042,0.0,0.0,0.0,0.0,0.0
2021-10-25,0.4289552568632419,0.5710447431367581,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2043,0.0,0.0,0.0,0.0,0.0
2021-10-26,0.42895525686324176,0.5710447431367582,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2044,0.0,0.0,0.0,0.0,0.0
2021-10-27,0.42895525686324193,0.571044743136758,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2045,0.0,0.0,0.0,0.0,0.0
2021-10-28,0.42895525686324176,0.5710447431367582,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2046,0.0,1.0,0.5710447431367582,0.0,0.0
2021-10-29,0.4284568405253574,0.5715431594746426,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2047,0.0,1.0,0.5715431594746426,0.0,0.0062588557580240956
2021-11-01,0.42871365267717054,0.5712863473228295,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2048,0.0,1.0,0.5712863473228295,0.0,-0.003209228518360474
2021-11-02,0.42955469783866185,0.5704453021613382,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2049,0.0,1.0,0.5704453021613382,0.0,-0.010463572680521782
2021-11-03,0.42988068517168354,0.5701193148283165,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2050,0.0,1.0,0.5701193148283165,0.0,-0.004067006448536303
2021-11-04,0.4291171884977124,0.5708828115022876,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2051,0.0,1.0,0.5708828115022876,0.0,0.009596494157683155
2021-11-05,0.4293925389840546,0.5706074610159454,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2052,0.0,1.0,0.5706074610159454,0.0,-0.0034380788512966554
2021-11-08,0.42945747201563356,0.5705425279843664,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2053,0.0,1.0,0.5705425279843664,0.0,-0.0008117505922606849
2021-11-09,0.4294899595891177,0.5705100404108823,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2054,0.0,1.0,0.5705100404108823,0.0,-0.00040620503330657254
2021-11-10,0.42989731942317816,0.5701026805768219,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2055,0.0,1.0,0.5701026805768219,0.0,-0.005079626286097927
2021-11-11,0.4286024177641387,0.5713975822358612,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2056,0.0,1.0,0.5713975822358612,0.0,0.016337794003390194
2021-11-12,0.42863453010143093,0.5713654698985691,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2057,0.0,1.0,0.5713654698985691,0.0,-0.00040187903322574936
2021-11-15,0.42873095343383816,0.5712690465661618,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2058,0.0,1.0,0.5712690465661618,0.0,-0.0012061218147456643
2021-11-16,0.42879530507252234,0.5712046949274776,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2059,0.0,1.0,0.5712046949274776,0.0,-0.00080505220085203
2021-11-17,0.42881140148384717,0.5711885985161529,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2060,0.0,1.0,0.5711885985161529,0.0,-0.00020142520802013397
2021-11-18,0.42952332145059174,0.5704766785494082,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2061,0.0,1.0,0.5704766785494082,0.0,-0.008864494685566604
2021-11-19,0.4286350091056084,0.5713649908943916,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2062,0.0,0.0,0.0,0.0,0.01117972093376185
2021-11-22,0.4286349159612762,0.5713650840387239,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2063,0.0,0.0,0.0,0.0,1.1659177543421606e-06
2021-11-23,0.4286349159612762,0.5713650840387239,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2064,0.0,0.0,0.0,0.0,0.0
2021-11-24,0.42863491596127623,0.5713650840387238,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2065,0.0,1.0,0.5713650840387238,0.0,0.0
2021-11-25,0.4290191181909464,0.5709808818090536,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2066,0.0,1.0,0.5709808818090536,0.0,-0.0047960024971335224
2021-11-26,0.42969638898516804,0.570303611014832,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2067,0.0,1.0,0.570303611014832,0.0,-0.008433380944934066
2021-11-29,0.42980985105569675,0.5701901489443033,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2068,0.0,1.0,0.5701901489443033,0.0,-0.0014175179597734067
2021-11-30,0.4301024320049886,0.5698975679950113,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2069,0.0,1.0,0.5698975679950113,0.0,-0.0036502204352988343
2021-12-01,0.4298910454574798,0.5701089545425202,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2070,0.0,1.0,0.5701089545425202,0.0,0.0026459285367979035
2021-12-02,0.4297288482909905,0.5702711517090095,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2071,0.0,1.0,0.5702711517090095,0.0,0.002029958518517949
2021-12-03,0.4290034906247757,0.5709965093752243,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2072,0.0,1.0,0.5709965093752243,0.0,0.009116307607046181
2021-12-06,0.42908375794787196,0.5709162420521281,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2073,0.0,1.0,0.5709162420521281,0.0,-0.0010037723697594592
2021-12-07,0.42863546935573105,0.571364530644269,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2074,0.0,1.0,0.571364530644269,0.0,0.005626773270192009
2021-12-08,0.42749541119399415,0.5725045888060059,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2075,0.0,0.0,0.0,0.0,0.014387888167368024
2021-12-09,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2076,0.0,0.0,0.0,0.0,-2.9549610524037817e-06
2021-12-10,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2077,0.0,0.0,0.0,0.0,0.0
2021-12-13,0.42749564697415643,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2078,0.0,0.0,0.0,0.0,0.0
2021-12-14,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2079,0.0,0.0,0.0,0.0,0.0
2021-12-15,0.42749564697415626,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2080,0.0,0.0,0.0,0.0,0.0
2021-12-16,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2081,0.0,0.0,0.0,0.0,0.0
2021-12-17,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2082,0.0,0.0,0.0,0.0,0.0
2021-12-20,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2083,0.0,0.0,0.0,0.0,0.0
2021-12-21,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2084,0.0,0.0,0.0,0.0,0.0
2021-12-22,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2085,0.0,0.0,0.0,0.0,0.0
2021-12-23,0.4274956469741562,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2086,0.0,0.0,0.0,0.0,0.0
2021-12-24,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2087,0.0,0.0,0.0,0.0,0.0
2021-12-27,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2088,0.0,0.0,0.0,0.0,0.0
2021-12-28,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2089,0.0,0.0,0.0,0.0,0.0
2021-12-29,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2090,0.0,0.0,0.0,0.0,0.0
2021-12-30,0.42749564697415643,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2091,0.0,0.0,0.0,0.0,0.0
2021-12-31,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2092,0.0,0.0,0.0,0.0,0.0
2022-01-04,0.42749564697415626,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2093,0.0,0.0,0.0,0.0,0.0
2022-01-05,0.42749564697415643,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2094,0.0,0.0,0.0,0.0,0.0
2022-01-06,0.42749564697415643,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2095,0.0,0.0,0.0,0.0,0.0
2022-01-07,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2096,0.0,0.0,0.0,0.0,0.0
2022-01-10,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2097,0.0,0.0,0.0,0.0,0.0
2022-01-11,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2098,0.0,0.0,0.0,0.0,0.0
2022-01-12,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2099,0.0,0.0,0.0,0.0,0.0
2022-01-13,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2100,0.0,0.0,0.0,0.0,0.0
2022-01-14,0.42749564697415643,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2101,0.0,0.0,0.0,0.0,0.0
2022-01-17,0.42749564697415626,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2102,0.0,0.0,0.0,0.0,0.0
2022-01-18,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2103,0.0,0.0,0.0,0.0,0.0
2022-01-19,0.42749564697415626,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2104,0.0,0.0,0.0,0.0,0.0
2022-01-20,0.4274956469741561,0.5725043530258439,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2105,0.0,0.0,0.0,0.0,0.0
2022-01-21,0.42749564697415626,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2106,0.0,0.0,0.0,0.0,0.0
2022-01-24,0.42749564697415615,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2107,0.0,0.0,0.0,0.0,0.0
2022-01-25,0.42749564697415626,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2108,0.0,0.0,0.0,0.0,0.0
2022-01-26,0.4274956469741562,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2109,0.0,0.0,0.0,0.0,0.0
2022-01-27,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2110,0.0,0.0,0.0,0.0,0.0
2022-01-28,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2111,0.0,0.0,0.0,0.0,0.0
2022-02-07,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2112,0.0,0.0,0.0,0.0,0.0
2022-02-08,0.42749564697415626,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2113,0.0,0.0,0.0,0.0,0.0
2022-02-09,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2114,0.0,0.0,0.0,0.0,0.0
2022-02-10,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2115,0.0,0.0,0.0,0.0,0.0
2022-02-11,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2116,0.0,0.0,0.0,0.0,0.0
2022-02-14,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2117,0.0,0.0,0.0,0.0,0.0
2022-02-15,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2118,0.0,0.0,0.0,0.0,0.0
2022-02-16,0.42749564697415626,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2119,0.0,0.0,0.0,0.0,0.0
2022-02-17,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2120,0.0,0.0,0.0,0.0,0.0
2022-02-18,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2121,0.0,0.0,0.0,0.0,0.0
2022-02-21,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2122,0.0,0.0,0.0,0.0,0.0
2022-02-22,0.42749564697415615,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2123,0.0,0.0,0.0,0.0,0.0
2022-02-23,0.42749564697415615,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2124,0.0,0.0,0.0,0.0,0.0
2022-02-24,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2125,0.0,0.0,0.0,0.0,0.0
2022-02-25,0.4274956469741562,0.5725043530258438,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2126,0.0,0.0,0.0,0.0,0.0
2022-02-28,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2127,0.0,0.0,0.0,0.0,0.0
2022-03-01,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2128,0.0,0.0,0.0,0.0,0.0
2022-03-02,0.4274956469741564,0.5725043530258436,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2129,0.0,0.0,0.0,0.0,0.0
2022-03-03,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2130,0.0,0.0,0.0,0.0,0.0
2022-03-04,0.4274956469741563,0.5725043530258437,UNIVERSAL_MIXTURE_BUDGET_AVAILABLE,2131,0.0,0.0,0.0,0.0,0.0
