date,history_available,reference_year_net_return,positive_history
2021-10-28,True,-0.0011817150363743682,False
2021-10-29,True,0.005069744537689973,True
2021-11-01,True,0.0018442460505783416,True
2021-11-02,True,-0.008638624032534433,False
2021-11-03,True,-0.012670497141423936,False
2021-11-04,True,-0.0031955953355333987,False
2021-11-05,True,-0.006622687478089654,False
2021-11-08,True,-0.007429062099867643,False
2021-11-09,True,-0.007832249410756501,False
2021-11-10,True,-0.012872090796868274,False
2021-11-11,True,0.003255401638689751,True
2021-11-12,True,0.002852214327800683,True
2021-11-15,True,0.0016426523951339285,True
2021-11-16,True,0.000836277773355961,True
2021-11-17,True,0.0006346841179113662,True
2021-11-18,True,-0.008235436721645478,False
2021-11-19,True,0.0028522143278007206,True
2021-11-22,True,0.0028533835710023866,True
2021-11-23,True,0.0028533835710023866,True
2021-11-24,True,0.0028533835710023866,True
2021-11-25,True,-0.001956303760862943,False
2021-11-26,True,-0.010373186450937643,False
2021-11-29,True,-0.011776000232616768,False
2021-11-30,True,-0.015383235671220422,False
2021-12-01,True,-0.012778010076673289,False
2021-12-02,True,-0.01077399038856019,False
2021-12-03,True,-0.0017559017920514802,False
2021-12-06,True,-0.0027579116361080664,False
2021-12-07,True,0.0028533434906083386,True
2021-12-08,True,0.017282285245022323,True
2021-12-09,True,0.01727927921549012,True
2021-12-10,True,0.01727927921549012,True
2021-12-13,True,0.01727927921549012,True
2021-12-14,True,0.01727927921549012,True
2021-12-15,True,0.01727927921549012,True
2021-12-16,True,0.01727927921549012,True
2021-12-17,True,0.01727927921549012,True
2021-12-20,True,0.01727927921549012,True
2021-12-21,True,0.01727927921549012,True
2021-12-22,True,0.01727927921549012,True
2021-12-23,True,0.01727927921549012,True
2021-12-24,True,0.01727927921549012,True
2021-12-27,True,0.01727927921549012,True
2021-12-28,True,0.01727927921549012,True
2021-12-29,True,0.01727927921549012,True
2021-12-30,True,0.01727927921549012,True
2021-12-31,True,0.01727927921549012,True
2022-01-04,True,-0.002878090885759147,False
2022-01-05,True,-0.011767761473633275,False
2022-01-06,True,-0.03236638211858468,False
2022-01-07,True,-0.02751535116215217,False
2022-01-10,True,-0.016420665266964778,False
2022-01-11,True,-0.044116636106159776,False
2022-01-12,True,-0.0404012876439344,False
2022-01-13,True,-0.022615435853926114,False
2022-01-14,True,-0.019616323188584268,False
2022-01-17,True,-0.02994693134831547,False
2022-01-18,True,-0.016776766793363065,False
2022-01-19,True,-0.022087514737965743,False
2022-01-20,True,-0.024003606741098537,False
2022-01-21,True,-0.024003606741098537,False
2022-01-24,True,-0.024003606741098537,False
2022-01-25,True,-0.024003606741098537,False
2022-01-26,True,-0.024003606741098537,False
2022-01-27,True,-0.024003606741098537,False
2022-01-28,True,-0.024003606741098537,False
2022-02-07,True,-0.024003606741098537,False
2022-02-08,True,-0.024003606741098537,False
2022-02-09,True,-0.022206644064684703,False
2022-02-10,True,-0.02024177925805472,False
2022-02-11,True,-0.02167155385036566,False
2022-02-14,True,-0.03435417546331133,False
2022-02-15,True,-0.05776570832654631,False
2022-02-16,True,-0.07642532647320512,False
2022-02-17,True,-0.06953540433328274,False
2022-02-18,True,-0.07467251926257662,False
2022-02-21,True,-0.040401308858391945,False
2022-02-22,True,-0.0378189792024397,False
2022-02-23,True,-0.011756724829654768,False
2022-02-24,True,-0.020957188557505283,False
2022-02-25,True,-0.004034741133177014,False
2022-02-28,True,-0.004034741133177014,False
2022-03-01,True,-0.004034741133177014,False
2022-03-02,True,-0.004034741133177014,False
2022-03-03,True,-0.004034741133177014,False
2022-03-04,True,-0.004034741133177014,False
2022-03-07,True,-0.004034741133177014,False
2022-03-08,True,-0.004034741133177014,False
2022-03-09,True,-0.004034741133177014,False
2022-03-10,True,-0.004034741133177014,False
2022-03-11,True,-0.004034741133177014,False
2022-03-14,True,-0.004034741133177014,False
2022-03-15,True,-0.004034741133177014,False
2022-03-16,True,-0.004034741133177014,False
2022-03-17,True,-0.004034741133177014,False
2022-03-18,True,-0.004034741133177014,False
2022-03-21,True,-0.004034741133177014,False
2022-03-22,True,-0.004034741133177014,False
2022-03-23,True,-0.004034741133177014,False
2022-03-24,True,-0.004034741133177014,False
2022-03-25,True,-0.004034741133177014,False
2022-03-28,True,-0.004034741133177014,False
2022-03-29,True,-0.004034741133177014,False
2022-03-30,True,-0.004034741133177014,False
2022-03-31,True,-0.004034741133177014,False
2022-04-01,True,-0.004034741133177014,False
2022-04-06,True,-0.004034741133177014,False
2022-04-07,True,-0.004034741133177014,False
2022-04-08,True,-0.004034741133177014,False
2022-04-11,True,-0.004034741133177014,False
2022-04-12,True,-0.004034741133177014,False
2022-04-13,True,-0.004034741133177014,False
2022-04-14,True,-0.004034741133177014,False
2022-04-15,True,-0.004034741133177014,False
2022-04-18,True,-0.004034741133177014,False
2022-04-19,True,-0.004034741133177014,False
2022-04-20,True,-0.004034741133177014,False
2022-04-21,True,-0.004034741133177014,False
2022-04-22,True,-0.004034741133177014,False
2022-04-25,True,-0.004034741133177014,False
2022-04-26,True,-0.004034741133177014,False
2022-04-27,True,-0.004034741133177014,False
2022-04-28,True,-0.004034741133177014,False
2022-04-29,True,-0.004034741133177014,False
2022-05-05,True,-0.004034741133177014,False
2022-05-06,True,-0.004034741133177014,False
2022-05-09,True,-0.004034741133177014,False
2022-05-10,True,-0.004034741133177014,False
2022-05-11,True,-0.004034741133177014,False
2022-05-12,True,-0.004034741133177014,False
2022-05-13,True,-0.006229695131702028,False
2022-05-16,True,-0.013963677167878328,False
2022-05-17,True,-0.0017389958848901242,False
2022-05-18,True,-0.005231761965743817,False
2022-05-19,True,-0.002986412342337907,False
2022-05-20,True,0.017970184142784753,True
2022-05-23,True,0.017018355489093966,True
2022-05-24,True,0.017018355489093966,True
2022-05-25,True,0.017018355489093966,True
2022-05-26,True,0.017018355489093966,True
2022-05-27,True,0.017018355489093966,True
2022-05-30,True,0.017018355489093966,True
2022-05-31,True,0.017018355489093966,True
2022-06-01,True,0.017018355489093966,True
2022-06-02,True,0.017018355489093966,True
2022-06-06,True,0.017018355489093966,True
2022-06-07,True,0.017018355489093966,True
2022-06-08,True,0.025551476493196272,True
2022-06-09,True,0.026224976045774964,True
2022-06-10,True,0.016149704758812642,True
2022-06-13,True,0.009621352639867067,True
2022-06-14,True,0.019056776618958316,True
2022-06-15,True,0.030654477912923552,True
2022-06-16,True,0.04496587336160158,True
2022-06-17,True,0.04272265251346632,True
2022-06-20,True,0.041706187375607856,True
2022-06-21,True,0.04312979421346955,True
2022-06-22,True,0.037861626596678126,True
2022-06-23,True,0.03164947931725588,True
2022-06-24,True,0.029066461680586856,True
2022-06-27,True,0.01325917177489585,True
2022-06-28,True,0.011532732031289985,True
2022-06-29,True,0.02198052970929665,True
2022-06-30,True,0.01595648958246786,True
2022-07-01,True,0.016342993440678733,True
2022-07-04,True,0.044353129222285376,True
2022-07-05,True,0.04292618362806759,True
2022-07-06,True,0.04150313211020102,True
2022-07-07,True,0.03085332461933317,True
2022-07-08,True,0.0396791907444304,True
2022-07-11,True,0.04455729740885289,True
2022-07-12,True,0.030853324619333097,True
2022-07-13,True,0.027680956338215518,True
2022-07-14,True,0.039072629102309735,True
2022-07-15,True,0.02551125549954087,True
2022-07-18,True,0.03564877104369436,True
2022-07-19,True,0.031251248304914714,True
2022-07-20,True,0.03384525929511678,True
2022-07-21,True,0.031656530776313856,True
2022-07-22,True,0.031656530776313856,True
2022-07-25,True,0.031656530776313856,True
2022-07-26,True,0.031656530776313856,True
2022-07-27,True,0.031656530776313856,True
2022-07-28,True,0.031656530776313856,True
2022-07-29,True,0.031656530776313856,True
2022-08-01,True,0.031656530776313856,True
2022-08-02,True,0.031656530776313856,True
2022-08-03,True,0.031656530776313856,True
2022-08-04,True,0.031656530776313856,True
2022-08-05,True,0.031656530776313856,True
2022-08-08,True,0.031656530776313856,True
2022-08-09,True,0.031656530776313856,True
2022-08-10,True,0.02191202818489948,True
2022-08-11,True,0.04343548964531637,True
2022-08-12,True,0.04368007443463931,True
2022-08-15,True,0.04123422654141017,True
2022-08-16,True,0.038788378648181056,True
2022-08-17,True,0.048816355010420656,True
2022-08-18,True,0.039766717805472654,True
2022-08-19,True,0.03242917412578495,True
2022-08-22,True,0.039032963437503836,True
2022-08-23,True,0.03560877638698308,True
2022-08-24,True,0.01677574760911797,True
2022-08-25,True,0.025580800024743125,True
2022-08-26,True,0.024153598862085988,True
2022-08-29,True,0.024153598862085988,True
2022-08-30,True,0.024153598862085988,True
2022-08-31,True,0.024153598862085988,True
2022-09-01,True,0.024153598862085988,True
2022-09-02,True,0.024153598862085988,True
2022-09-05,True,0.024153598862085988,True
2022-09-06,True,0.024153598862085988,True
2022-09-07,True,0.024153598862085988,True
2022-09-08,True,0.024153598862085988,True
2022-09-09,True,0.024153598862085988,True
2022-09-13,True,0.024153598862085988,True
2022-09-14,True,0.024153598862085988,True
2022-09-15,True,0.024153598862085988,True
2022-09-16,True,0.024153598862085988,True
2022-09-19,True,0.024153598862085988,True
2022-09-20,True,0.024153598862085988,True
2022-09-21,True,0.024153598862085988,True
2022-09-22,True,0.024153598862085988,True
2022-09-23,True,0.024153598862085988,True
2022-09-26,True,0.024153598862085988,True
2022-09-27,True,0.024153598862085988,True
2022-09-28,True,0.024153598862085988,True
2022-09-29,True,0.024153598862085988,True
2022-09-30,True,0.024153598862085988,True
2022-10-10,True,0.024153598862085988,True
2022-10-11,True,0.024153598862085988,True
2022-10-12,True,0.024153598862085988,True
2022-10-13,True,0.024153598862085988,True
2022-10-14,True,0.024153598862085988,True
2022-10-17,True,0.024153598862085988,True
2022-10-18,True,0.024153598862085988,True
2022-10-19,True,0.024153598862085988,True
2022-10-20,True,0.024153598862085988,True
2022-10-21,True,0.024153598862085988,True
2022-10-24,True,0.024153598862085988,True
2022-10-25,True,0.024153598862085988,True
2022-10-26,True,0.024153598862085988,True
2022-10-27,True,0.024153598862085988,True
2022-10-28,True,0.017783439123705023,True
2022-10-31,True,0.021060254812413436,True
2022-11-01,True,0.03185716727814563,True
2022-11-02,True,0.0360708742046767,True
2022-11-03,True,0.02622273373589851,True
2022-11-04,True,0.029763140611479662,True
2022-11-07,True,0.03059973055313988,True
2022-11-08,True,0.03101853547168084,True
2022-11-09,True,0.036282463111122404,True
2022-11-10,True,0.019624055334171386,True
2022-11-11,True,0.020033985606164206,True
2022-11-14,True,0.021265756513748166,True
2022-11-15,True,0.022088591183546235,True
2022-11-16,True,0.0222945070672901,True
2022-11-17,True,0.031437680908193925,True
2022-11-18,True,0.020033985606164168,True
2022-11-21,True,0.02003279633181691,True
2022-11-22,True,0.02003279633181691,True
2022-11-23,True,0.02003279633181691,True
2022-11-24,True,0.024948451665437486,True
2022-11-25,True,0.03366574869390365,True
2022-11-28,True,0.03513306840912895,True
2022-11-29,True,0.03892537504386457,True
2022-11-30,True,0.03618370700413728,True
2022-12-01,True,0.03408455824625742,True
2022-12-02,True,0.02474268867819544,True
2022-12-05,True,0.025772330601316805,True
2022-12-06,True,0.020032837098811093,True
2022-12-07,True,0.005564882031114794,True
2022-12-08,True,0.005567853444957273,True
2022-12-09,True,0.005567853444957273,True
2022-12-12,True,0.005567853444957273,True
2022-12-13,True,0.005567853444957273,True
2022-12-14,True,0.005567853444957273,True
2022-12-15,True,0.005567853444957273,True
2022-12-16,True,0.005567853444957273,True
2022-12-19,True,0.005567853444957273,True
2022-12-20,True,0.005567853444957273,True
2022-12-21,True,0.005567853444957273,True
2022-12-22,True,0.005567853444957273,True
2022-12-23,True,0.005567853444957273,True
2022-12-26,True,0.005567853444957273,True
2022-12-27,True,0.005567853444957273,True
2022-12-28,True,0.005567853444957273,True
2022-12-29,True,0.005567853444957273,True
2022-12-30,True,0.005567853444957273,True
2023-01-03,True,0.005567853444957273,True
2023-01-04,True,0.005567853444957273,True
2023-01-05,True,0.005567853444957273,True
2023-01-06,True,0.005567853444957273,True
2023-01-09,True,0.005567853444957273,True
2023-01-10,True,0.005567853444957273,True
2023-01-11,True,0.005567853444957273,True
2023-01-12,True,0.005567853444957273,True
2023-01-13,True,0.005567853444957273,True
2023-01-16,True,0.005567853444957273,True
2023-01-17,True,0.005567853444957273,True
2023-01-18,True,0.005567853444957273,True
2023-01-19,True,0.005567853444957273,True
2023-01-20,True,0.005567853444957273,True
2023-01-30,True,0.005567853444957273,True
2023-01-31,True,0.005567853444957273,True
2023-02-01,True,0.005567853444957273,True
2023-02-02,True,0.005567853444957273,True
2023-02-03,True,0.005567853444957273,True
2023-02-06,True,0.005567853444957273,True
2023-02-07,True,0.005567853444957273,True
2023-02-08,True,0.005567853444957273,True
2023-02-09,True,0.005567853444957273,True
2023-02-10,True,0.005567853444957273,True
2023-02-13,True,0.005567853444957273,True
2023-02-14,True,0.005567853444957273,True
2023-02-15,True,0.005567853444957273,True
2023-02-16,True,0.005567853444957273,True
2023-02-17,True,0.005567853444957273,True
2023-02-20,True,0.005567853444957273,True
2023-02-21,True,0.005567853444957273,True
2023-02-22,True,0.005567853444957273,True
2023-02-23,True,0.005567853444957273,True
2023-02-24,True,0.005567853444957273,True
2023-02-27,True,0.005567853444957273,True
2023-02-28,True,0.005567853444957273,True
2023-03-01,True,0.005567853444957273,True
2023-03-02,True,0.005567853444957273,True
2023-03-03,True,0.005567853444957273,True
2023-03-06,True,0.005567853444957273,True
2023-03-07,True,0.005567853444957273,True
2023-03-08,True,0.005567853444957273,True
2023-03-09,True,0.005567853444957273,True
2023-03-10,True,0.005567853444957273,True
2023-03-13,True,0.005567853444957273,True
2023-03-14,True,0.005567853444957273,True
2023-03-15,True,0.005567853444957273,True
2023-03-16,True,0.005567853444957273,True
2023-03-17,True,0.005567853444957273,True
2023-03-20,True,0.005567853444957273,True
2023-03-21,True,0.005567853444957273,True
2023-03-22,True,0.005567853444957273,True
2023-03-23,True,0.005567853444957273,True
2023-03-24,True,0.005567853444957273,True
2023-03-27,True,0.005567853444957273,True
2023-03-28,True,0.005567853444957273,True
2023-03-29,True,0.005567853444957273,True
2023-03-30,True,0.005567853444957273,True
2023-03-31,True,0.005567853444957273,True
2023-04-03,True,0.005567853444957273,True
2023-04-04,True,0.005567853444957273,True
2023-04-06,True,0.005567853444957273,True
2023-04-07,True,0.005567853444957273,True
2023-04-10,True,0.005567853444957273,True
2023-04-11,True,0.005567853444957273,True
2023-04-12,True,0.005567853444957273,True
2023-04-13,True,0.005567853444957273,True
2023-04-14,True,0.005567853444957273,True
2023-04-17,True,0.005567853444957273,True
2023-04-18,True,0.005567853444957273,True
2023-04-19,True,0.005567853444957273,True
2023-04-20,True,0.005567853444957273,True
2023-04-21,True,0.005567853444957273,True
2023-04-24,True,0.005567853444957273,True
2023-04-25,True,0.005567853444957273,True
2023-04-26,True,0.005567853444957273,True
2023-04-27,True,0.005567853444957273,True
2023-04-28,True,0.005567853444957273,True
2023-05-04,True,0.005567853444957273,True
2023-05-05,True,0.005567853444957273,True
2023-05-08,True,0.005567853444957273,True
2023-05-09,True,0.005567853444957273,True
2023-05-10,True,0.005567853444957273,True
2023-05-11,True,0.007788864849599453,True
2023-05-12,True,0.01569346308449867,True
2023-05-15,True,0.003255304310151934,True
2023-05-16,True,0.006777869630749131,True
2023-05-17,True,0.004510530109590063,True
2023-05-18,True,-0.016168977180979673,False
2023-05-19,True,-0.015248208590270497,False
2023-05-22,True,-0.015248208590270497,False
2023-05-23,True,-0.015248208590270497,False
2023-05-24,True,-0.015248208590270497,False
2023-05-25,True,-0.015248208590270497,False
2023-05-26,True,-0.015248208590270497,False
2023-05-29,True,-0.015248208590270497,False
2023-05-30,True,-0.015248208590270497,False
2023-05-31,True,-0.015248208590270497,False
2023-06-01,True,-0.015248208590270497,False
2023-06-02,True,-0.015248208590270497,False
2023-06-05,True,-0.023441855021202704,False
2023-06-06,True,-0.015521271391419731,False
2023-06-07,True,-0.00727270335659289,False
2023-06-08,True,-0.00727270335659289,False
2023-06-09,True,-0.00727270335659289,False
2023-06-12,True,-0.00727270335659289,False
2023-06-13,True,-0.00727270335659289,False
2023-06-14,True,-0.00727270335659289,False
2023-06-15,True,-0.00727270335659289,False
2023-06-16,True,-0.00727270335659289,False
2023-06-19,True,-0.00727270335659289,False
2023-06-20,True,-0.00727270335659289,False
2023-06-21,True,-0.00727270335659289,False
2023-06-26,True,-0.00727270335659289,False
2023-06-27,True,-0.00727270335659289,False
2023-06-28,True,-0.00727270335659289,False
2023-06-29,True,-0.00727270335659289,False
2023-06-30,True,-0.00727270335659289,False
2023-07-03,True,-0.00727270335659289,False
2023-07-04,True,-0.00727270335659289,False
2023-07-05,True,-0.00727270335659289,False
2023-07-06,True,-0.00727270335659289,False
2023-07-07,True,-0.00727270335659289,False
2023-07-10,True,-0.00727270335659289,False
2023-07-11,True,-0.00727270335659289,False
2023-07-12,True,-0.00727270335659289,False
2023-07-13,True,-0.00727270335659289,False
2023-07-14,True,-0.00727270335659289,False
2023-07-17,True,-0.00727270335659289,False
2023-07-18,True,-0.00727270335659289,False
2023-07-19,True,-0.00727270335659289,False
2023-07-20,True,-0.00727270335659289,False
2023-07-21,True,-0.00727270335659289,False
2023-07-24,True,-0.00727270335659289,False
2023-07-25,True,-0.00727270335659289,False
2023-07-26,True,-0.00727270335659289,False
2023-07-27,True,-0.00727270335659289,False
2023-07-28,True,-0.00727270335659289,False
2023-07-31,True,-0.00727270335659289,False
2023-08-01,True,-0.00727270335659289,False
2023-08-02,True,-0.00727270335659289,False
2023-08-03,True,-0.00727270335659289,False
2023-08-04,True,-0.00727270335659289,False
2023-08-07,True,-0.00727270335659289,False
2023-08-08,True,-0.00727270335659289,False
2023-08-09,True,0.0021935065009147017,True
2023-08-10,True,-0.01847923611433293,False
2023-08-11,True,-0.0187092539666725,False
2023-08-14,True,-0.016404212658336855,False
2023-08-15,True,-0.01408831681881148,False
2023-08-16,True,-0.0235148470278094,False
2023-08-17,True,-0.015015982600731498,False
2023-08-18,True,-0.008015634845563474,False
2023-08-21,True,-0.01432039704129447,False
2023-08-22,True,-0.011061298229686461,False
2023-08-23,True,0.007256124342379873,True
2023-08-24,True,-0.0013916028484764033,False
2023-08-25,True,0.0,False
2023-08-28,True,0.0,False
2023-08-29,True,0.0,False
2023-08-30,True,0.0,False
2023-08-31,True,0.0,False
2023-09-01,True,0.0,False
2023-09-04,True,0.0,False
2023-09-05,True,0.0,False
2023-09-06,True,0.0,False
2023-09-07,True,0.0,False
2023-09-08,True,0.0,False
2023-09-11,True,0.0,False
2023-09-12,True,0.0,False
2023-09-13,True,0.0,False
2023-09-14,True,0.0,False
2023-09-15,True,0.0,False
2023-09-18,True,0.0,False
2023-09-19,True,0.0,False
2023-09-20,True,0.0,False
2023-09-21,True,0.0,False
2023-09-22,True,0.0,False
2023-09-25,True,0.0,False
2023-09-26,True,0.0,False
2023-09-27,True,0.0,False
2023-09-28,True,0.0,False
2023-10-09,True,0.0,False
2023-10-10,True,0.0,False
2023-10-11,True,0.0,False
2023-10-12,True,0.0,False
2023-10-13,True,0.0,False
2023-10-16,True,0.0,False
2023-10-17,True,0.0,False
2023-10-18,True,0.0,False
2023-10-19,True,0.0,False
2023-10-20,True,0.0,False
2023-10-23,True,0.0,False
2023-10-24,True,0.0,False
2023-10-25,True,0.0,False
2023-10-26,True,0.0,False
2023-10-27,True,0.0,False
2023-10-30,True,0.0,False
2023-10-31,True,0.0,False
2023-11-01,True,0.0,False
2023-11-02,True,0.0,False
2023-11-03,True,0.0,False
2023-11-06,True,0.0,False
2023-11-07,True,0.0,False
2023-11-08,True,0.0,False
2023-11-09,True,0.0,False
2023-11-10,True,0.0,False
2023-11-13,True,0.0,False
2023-11-14,True,0.0,False
2023-11-15,True,0.0,False
2023-11-16,True,0.0,False
2023-11-17,True,0.0,False
2023-11-20,True,0.0,False
2023-11-21,True,0.0,False
2023-11-22,True,0.0,False
2023-11-23,True,0.0,False
2023-11-24,True,0.0,False
2023-11-27,True,0.0,False
2023-11-28,True,0.0,False
2023-11-29,True,0.0,False
2023-11-30,True,0.0,False
2023-12-01,True,0.0,False
2023-12-04,True,0.0,False
2023-12-05,True,0.0,False
2023-12-06,True,0.0,False
2023-12-07,True,0.0,False
2023-12-08,True,0.0,False
2023-12-11,True,0.0,False
2023-12-12,True,0.0,False
2023-12-13,True,0.0,False
2023-12-14,True,0.0,False
2023-12-15,True,0.0,False
2023-12-18,True,0.0,False
2023-12-19,True,0.0,False
2023-12-20,True,0.0,False
2023-12-21,True,0.0,False
2023-12-22,True,0.0,False
2023-12-25,True,0.0,False
2023-12-26,True,0.0,False
2023-12-27,True,0.0,False
2023-12-28,True,0.0,False
2023-12-29,True,0.0,False
2024-01-02,True,0.0,False
2024-01-03,True,0.0,False
2024-01-04,True,0.0,False
2024-01-05,True,0.0,False
2024-01-08,True,0.0,False
2024-01-09,True,0.0,False
2024-01-10,True,0.0,False
2024-01-11,True,0.0,False
2024-01-12,True,0.0,False
2024-01-15,True,0.0,False
2024-01-16,True,0.0,False
2024-01-17,True,0.0,False
2024-01-18,True,0.0,False
2024-01-19,True,0.0,False
2024-01-22,True,0.0,False
2024-01-23,True,0.0,False
2024-01-24,True,0.0,False
2024-01-25,True,0.0,False
2024-01-26,True,0.0,False
2024-01-29,True,0.0,False
2024-01-30,True,0.0,False
2024-01-31,True,0.0,False
2024-02-01,True,0.0,False
2024-02-02,True,0.0,False
2024-02-05,True,0.0,False
2024-02-06,True,0.0,False
2024-02-07,True,0.0,False
2024-02-08,True,0.0,False
2024-02-19,True,0.0036492949167734492,True
2024-02-20,True,0.007202418618681992,True
2024-02-21,True,0.02141491342631595,True
2024-02-22,True,0.029113348113784306,True
2024-02-23,True,0.02831549418652082,True
2024-02-26,True,0.02831549418652082,True
2024-02-27,True,0.02831549418652082,True
2024-02-28,True,0.02831549418652082,True
2024-02-29,True,0.02831549418652082,True
2024-03-01,True,0.02831549418652082,True
2024-03-04,True,0.02831549418652082,True
2024-03-05,True,0.02831549418652082,True
2024-03-06,True,0.02831549418652082,True
2024-03-07,True,0.02831549418652082,True
2024-03-08,True,0.02831549418652082,True
2024-03-11,True,0.02831549418652082,True
2024-03-12,True,0.02831549418652082,True
2024-03-13,True,0.02831549418652082,True
2024-03-14,True,0.02831549418652082,True
2024-03-15,True,0.02831549418652082,True
2024-03-18,True,0.02831549418652082,True
2024-03-19,True,0.02831549418652082,True
2024-03-20,True,0.02831549418652082,True
2024-03-21,True,0.02831549418652082,True
2024-03-22,True,0.02831549418652082,True
2024-03-25,True,0.02831549418652082,True
2024-03-26,True,0.02831549418652082,True
2024-03-27,True,0.02831549418652082,True
2024-03-28,True,0.02831549418652082,True
2024-03-29,True,0.02831549418652082,True
2024-04-01,True,0.02831549418652082,True
2024-04-02,True,0.02831549418652082,True
2024-04-03,True,0.02831549418652082,True
2024-04-08,True,0.02831549418652082,True
2024-04-09,True,0.02831549418652082,True
2024-04-10,True,0.02831549418652082,True
2024-04-11,True,0.02831549418652082,True
2024-04-12,True,0.02831549418652082,True
2024-04-15,True,0.02831549418652082,True
2024-04-16,True,0.02831549418652082,True
2024-04-17,True,0.02831549418652082,True
2024-04-18,True,0.02831549418652082,True
2024-04-19,True,0.02831549418652082,True
2024-04-22,True,0.02831549418652082,True
2024-04-23,True,0.02831549418652082,True
2024-04-24,True,0.02831549418652082,True
2024-04-25,True,0.02831549418652082,True
2024-04-26,True,0.02831549418652082,True
2024-04-29,True,0.02831549418652082,True
2024-04-30,True,0.02831549418652082,True
2024-05-06,True,0.02831549418652082,True
2024-05-07,True,0.02831549418652082,True
2024-05-08,True,0.02831549418652082,True
2024-05-09,True,0.02831549418652082,True
2024-05-10,True,0.02831549418652082,True
2024-05-13,True,0.02831549418652082,True
2024-05-14,True,0.02831549418652082,True
2024-05-15,True,0.02831549418652082,True
2024-05-16,True,0.02831549418652082,True
2024-05-17,True,0.02831549418652082,True
2024-05-20,True,0.02831549418652082,True
2024-05-21,True,0.02831549418652082,True
2024-05-22,True,0.02831549418652082,True
2024-05-23,True,0.02831549418652082,True
2024-05-24,True,0.02831549418652082,True
2024-05-27,True,0.02831549418652082,True
2024-05-28,True,0.02831549418652082,True
2024-05-29,True,0.02831549418652082,True
2024-05-30,True,0.02831549418652082,True
2024-05-31,True,0.02831549418652082,True
2024-06-03,True,0.02831549418652082,True
2024-06-04,True,0.02831549418652082,True
2024-06-05,True,0.02831549418652082,True
2024-06-06,True,0.02831549418652082,True
2024-06-07,True,0.02831549418652082,True
2024-06-11,True,0.02831549418652082,True
2024-06-12,True,0.02831549418652082,True
2024-06-13,True,0.02831549418652082,True
2024-06-14,True,0.02831549418652082,True
2024-06-17,True,0.02831549418652082,True
2024-06-18,True,0.029267865658357914,True
2024-06-19,True,0.026372943560245592,True
2024-06-20,True,0.01971462273458722,True
2024-06-21,True,0.01797766947571987,True
2024-06-24,True,0.013056301908928968,True
2024-06-25,True,0.006976965502893135,True
2024-06-26,True,0.013056301908929042,True
2024-06-27,True,0.007555949922515551,True
2024-06-28,True,0.009582395391194095,True
2024-07-01,True,0.013635286328551256,True
2024-07-02,True,0.012187825279495038,True
2024-07-03,True,0.010450872020627763,True
2024-07-04,True,0.006108488873459175,True
2024-07-05,True,0.0011871213066683595,True
2024-07-08,True,-0.005760691728801231,False
2024-07-09,True,0.004950520034214433,True
2024-07-10,True,0.0026345823557244762,True
2024-07-11,True,0.01595122400704118,True
2024-07-12,True,0.01884614610515359,True
2024-07-15,True,0.02087259157383218,True
2024-07-16,True,0.028109896819112908,True
2024-07-17,True,0.02955735786816915,True
2024-07-18,True,0.02443108771527386,True
2024-07-19,True,0.02443108771527386,True
2024-07-22,True,0.02443108771527386,True
2024-07-23,True,0.02443108771527386,True
2024-07-24,True,0.02443108771527386,True
2024-07-25,True,0.02443108771527386,True
2024-07-26,True,0.02443108771527386,True
2024-07-29,True,0.02443108771527386,True
2024-07-30,True,0.02443108771527386,True
2024-07-31,True,0.02443108771527386,True
2024-08-01,True,0.02443108771527386,True
2024-08-02,True,0.019821229842668358,True
2024-08-05,True,0.008364444581547283,True
2024-08-06,True,0.013450904721015648,True
2024-08-07,True,0.013450904721015648,True
2024-08-08,True,0.013450904721015648,True
2024-08-09,True,0.013450904721015648,True
2024-08-12,True,0.013450904721015648,True
2024-08-13,True,0.013450904721015648,True
2024-08-14,True,0.013450904721015648,True
2024-08-15,True,0.013450904721015648,True
2024-08-16,True,0.013450904721015648,True
2024-08-19,True,0.013450904721015648,True
2024-08-20,True,0.013450904721015648,True
2024-08-21,True,0.013450904721015648,True
2024-08-22,True,0.013450904721015648,True
2024-08-23,True,0.013450904721015648,True
2024-08-26,True,0.013450904721015648,True
2024-08-27,True,0.013450904721015648,True
2024-08-28,True,0.008751991122953889,True
2024-08-29,True,0.00575416434932172,True
2024-08-30,True,0.019244384830665966,True
2024-09-02,True,0.0012574241888734987,True
2024-09-03,True,0.004854816317231906,True
2024-09-04,True,-0.0014406199073954344,False
2024-09-05,True,0.0006578588341470713,True
2024-09-06,True,-0.007736056132022771,False
2024-09-09,True,-0.02002714590391417,False
2024-09-10,True,-0.02002714590391417,False
2024-09-11,True,-0.022125624645456664,False
2024-09-12,True,-0.021421555049401308,False
2024-09-13,True,-0.021421555049401308,False
2024-09-18,True,-0.021421555049401308,False
2024-09-19,True,-0.021421555049401308,False
2024-09-20,True,-0.021421555049401308,False
2024-09-23,True,-0.021421555049401308,False
2024-09-24,True,-0.021421555049401308,False
2024-09-25,True,-0.026380104716030247,False
2024-09-26,True,0.020128537104065793,True
2024-09-27,True,0.08428804901251123,True
2024-09-30,True,0.12188697988807384,True
2024-10-08,True,0.12188697988807384,True
2024-10-09,True,0.12188697988807384,True
2024-10-10,True,0.12188697988807384,True
2024-10-11,True,0.12188697988807384,True
